date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Mar 31 2020, Recruiting Manager,"Miami, FL",Former Employee ,Global company lacks core values and a clear vision,11,"Fast paced global company with plenty of opportunities to learn new things daily.
","Company is well established but has not matured as it operates in a constant reactive state, lacks clarity on overall direction, mission statement and core values. Highly ambiguous and inconsistent when it comes to communicating honesty, transparency, trust, collaboration and respect.
Advice to Management
Leaders need to be better trained and equipped in order to develop and engage their employees consistently and honestly. The lack of communication at WFS is a serious challenge. It is also vital that they learn how to provide feedback to employees as this clarifies expectations, helps people learn from their mistakes and builds confidence. In the current state many employees at all levels within the organization are not certain where they really stand with regards to their performance and expectations of such because this is not always clearly discussed or communicated. The company needs a more diverse leadership team that represents its employees fairly. Very few women in leadership and no African Americans on the senior leadership team. They also need Servant leaders at the top. Individuals that are authentic and that serve and represent our communities genuinely. WFS is currently also lacking stronger community involvement which translates into the disconnect with their staff and their families as people want to feel good about where they work. They want to work for a company that they can be proud of and that truly cares about them and their community.
Helpful (11)
World Fuel Services Response
June 24, 2020 – Global Director Talent Acquisition
We appreciate you sharing your experience with us, especially as we continue to streamline our processes across teams. I apologize that we missed the mark during your time with us, thank you for your candid feedback that we will use to evolve our business practices","Leaders need to be better trained and equipped in order to develop and engage their employees consistently and honestly. The lack of communication at WFS is a serious challenge. It is also vital that they learn how to provide feedback to employees as this clarifies expectations, helps people learn from their mistakes and builds confidence. In the current state many employees at all levels within the organization are not certain where they really stand with regards to their performance and expectations of such because this is not always clearly discussed or communicated. The company needs a more diverse leadership team that represents its employees fairly. Very few women in leadership and no African Americans on the senior leadership team. They also need Servant leaders at the top. Individuals that are authentic and that serve and represent our communities genuinely. WFS is currently also lacking stronger community involvement which translates into the disconnect with their staff and their families as people want to feel good about where they work. They want to work for a company that they can be proud of and that truly cares about them and their community.
",2.0,2.0,1.0,2.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Mar 29 2020,Anonymous,,Current Employee ,Good technology based company,0,"lot to learn in new technology based environment
","not many as of see in terms of culture and technolgy
Helpful
World Fuel Services Response
June 24, 2020 – Global Director Talent Acquisition
Thank you for sharing your positive experience working at WFS! Strong communication across teams is one of our core values at World Fuel Services — and that includes letting us know what’s working and where we can improve, so please keep up the feedback and communication",,4.0,,,,,,,,
Mon Feb 24 2020, Consultant,,Current Employee ,Good strong company,5,,"ltant 
I have been working at World Fuel Services full-time
Pros
Plenty of positions available for moving up or relocating.
Cons
The pay is not commensurate with the required work expertise and output.
Advice to Management
Needs to increase pay across lower levels in the Denver office to meet the high cost of living. The salaries should not be compared with their other US offices.
Helpful (5)
World Fuel Services Response
March 19, 2020 – Global Director Talent Acquisition
We love hearing about the positive experiences our our teammates have had working for WFS! To a manager, there’s no greater compliment, and I encourage you to let yours know personally about your experience, if you haven’t already. Strong communication across teams is one of our core values at World Fuel Services — and that includes letting us know what’s working and where we can improve, so please keep up the feedback and communication","Needs to increase pay across lower levels in the Denver office to meet the high cost of living. The salaries should not be compared with their other US offices.
",3.0,,,,,,,,
Tue Mar 03 2020, Engineer III,"Miami, FL",Current Employee ,Progressive work place,0,"Modern technology adoption is quick, agile methodology
","No proper technical leadership
Advice to Management
Hire leadership that has good technical skills
Helpful
World Fuel Services Response
June 24, 2020 – Global Director Talent Acquisition
Thanks for sharing — we love hearing about the positive experiences our teammates have had working for WFS. To a manager, there’s no greater compliment, and I encourage you to let yours know personally about your experience if you haven’t already. Strong communication across teams is one of our core values at World Fuel Services — and that includes letting us know what’s working and where we can improve, so please keep up the feedback and communication","Hire leadership that has good technical skills
Helpful
World Fuel Services Response
June 24, 2020 – Global Director Talent Acquisition
Thanks for sharing — we love hearing about the positive experiences our teammates have had working for WFS. To a manager, there’s no greater compliment, and I encourage you to let yours know personally about your experience if you haven’t already. Strong communication across teams is one of our core values at World Fuel Services — and that includes letting us know what’s working and where we can improve, so please keep up the feedback and communication",4.0,4.0,2.0,3.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Mar 27 2020, Flight Consultant,"Denver, CO",Former Employee ,This place sucks the energy out of you in every way!,6,,"ltant in Denver, CO
Doesn't Recommend
Negative Outlook
No opinion of CEO
I worked at World Fuel Services full-time for less than a year
Pros
Benefits, meals and overtime availability
Cons
Extremely toxic work environment, lack of proper training, 0 work life balance, long shifts
Advice to Management
Pay attention to your employees and work culture. Stop being so selfish!
Helpful (6)
World Fuel Services Response
June 24, 2020 – Global Director Talent Acquisition
We appreciate you sharing your experience. A welcoming and respectful work environment is an essential part of our business, and I’m very sorry to hear that you have not encountered one at WFS. We’re disappointed to learn that this was not your experience while with us. Thank you for your feedback which will help us get better","Pay attention to your employees and work culture. Stop being so selfish!
",1.0,1.0,1.0,2.0,3.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Fri Jan 31 2020, Corporate Paralegal,,Current Employee ,It's Ok,1,"Team work, communication, great leaders
","Getting an increase in salary is a common hassle.
Helpful (1)
World Fuel Services Response
February 26, 2020 – Global Director Talent Acquisition
Thank you for sharing your experience working at WFS. We strive to create a team working environment and appreciate you sharing your experience with salary increases. Strong communication across teams is one of our core values at World Fuel Services — and that includes letting us know what’s working and where we can improve, so please keep up the feedback and communication",,4.0,4.0,4.0,4.0,4.0,,,,
Fri Feb 28 2020, Manager,"Miami, FL",Current Employee ,I witness outright verbal abuse by senior leadership,12,"There is nothing to be positive about when human decency isn’t part of the corporate culture.
","The worst culture I have ever seen
Advice to Management
Fire yourselves before someone takes you to court.
Helpful (12)
World Fuel Services Response
June 24, 2020 – Global Director Talent Acquisition
We appreciate you sharing your experience. A welcoming and respectful company culture is an essential part of our business, and I’m very sorry to hear that you have not encountered one at WFS. We’re disappointed to learn that this was not your experience while with us. Thank you for your feedback which will help us get better","Fire yourselves before someone takes you to court.
",1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Mar 02 2020, IT Help Desk,,Former Employee ,Sub par pay,5,"Co workers are amazing and knowledgeable.
","Sub par pay, unequal pay, MAJOR gender pay gap!!!
Advice to Management
Co workers talk to each other and know how shady you are when it comes to pay and contracts.
Helpful (5)
World Fuel Services Response
June 24, 2020 – Global Director Talent Acquisition
We appreciate you sharing your experience with us, especially as we continue to streamline our processes across teams. I apologize that we missed the mark during your time with us, especially when it comes to our compensation. Thank you for your candid feedback that we will use to evolve our business practices","Co workers talk to each other and know how shady you are when it comes to pay and contracts.
",1.0,3.0,1.0,1.0,1.0,1.0,Doesn't Recommend,,
Mon Mar 02 2020, Software Developer,"Doral, FL",Former Employee ,Waste of time / hope and potential.,4,"Location, Weather, Beach, NA, NA
","Management, Management, Future, Technology, Environment
Advice to Management
Fire at least 5 people from the old establishment and you will see how the magic happen
Helpful (4)
World Fuel Services Response
June 24, 2020 – Global Director Talent Acquisition
When we hire managers at WFS, we pride ourselves on selecting individuals with leadership qualities that we believe will help operations run smoothly. We’re disappointed to learn that this was not your experience while with us. Your feedback is essential and sincerely appreciate your taking the time to share this information in detail","Fire at least 5 people from the old establishment and you will see how the magic happen
",1.0,2.0,2.0,1.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Mon Feb 24 2020, Financial Operations Associate,"Overland Park, KS",Former Employee ,Don't join the FinOps Department,7,"Some really good people to work with, that all feel pretty much the same about the department's poor management and lack of leadership.
","I'll leave out the name of the individual that makes this such an intolerable and toxic work environment, because if I put it in this review, Glassdoor won't post it. Suffice it to say that this member of middle management is horrible to work for, micromanages employees, is extremely untrusting and will not help employees advance. In fact, she is often known to shut employees down when opportunities come knocking within the company. She would rather bid farewell to an employee than lose them to another part of the company. Extremely poor at building and maintaining relationships, and shows extreme favoritism that is evident to all. For you own sake, please avoid this department.
Advice to Management
There's no point at giving advice. I gave it to you when I was still working there, and instead of dealing with the problem, you saw NINE.....NINE employees leave said department in a 3-month time span. You're shortsighted, and quite frankly, pathetic for not looking out for your employees better than you do. Shame on you.
Helpful (7)
World Fuel Services Response
March 19, 2020 – Global Director Talent Acquisition
When we hire managers at WFS, we pride ourselves on selecting individuals with leadership qualities that we believe will help operations run smoothly. We’re disappointed to learn that this was not your experience while with us. Your feedback is essential and sincerely appreciate your taking the time to share this information in detail","There's no point at giving advice. I gave it to you when I was still working there, and instead of dealing with the problem, you saw NINE.....NINE employees leave said department in a 3-month time span. You're shortsighted, and quite frankly, pathetic for not looking out for your employees better than you do. Shame on you.
",1.0,3.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
