date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Jan 26 2021, Flight Attendant,"Chicago, IL",Current Employee ,Love my company!,0,"Excellent compensation, industry-leading benefit, the medical benefit is top-notch at American. 
You always have fun at work while traveling from NYC to LA or London. I've had many jobs, and this job is the simplest job I've ever had.
","Flight attendants are senior and entitled. The thing that they say and comment even on the company's official website is pretty surprising and unprofessional.
Advice to Management
Keep up the great work
Helpfu","Keep up the great work
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 26 2021, Fight Attendant,"New York, NY",Current Employee ,Great company,0,"Diverse, inclusive, large, great destinations
","Sometimes seniority doesn’t mean better treatment or good work quality
Advice to Management
They should listen more the employees
Helpfu","They should listen more the employees
Helpfu",5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Disapproves of CEO
Mon Jan 25 2021, Customer Service Representative I,,Current Employee ,Customer service representatives,0,"Great benefits available to you
","Shift schedule . Weekend s schedule. All based on seniority.
Helpfu",,4.0,,,,,,,,
Tue Jan 26 2021, Customer Service Agent,,Current Employee ,Great benefits,0,"Flight privileges 
Insurance 
Great people
","No cons great long term payoff
Helpfu",,4.0,5.0,5.0,5.0,5.0,5.0,,,
Sun Jan 24 2021, Software Developer,,Former Employee ,Great experience,0,"Great work atmosphere and work life balance
","No cons to mention everything was great
Helpfu",,5.0,5.0,5.0,5.0,5.0,4.0,,,
Mon Jan 25 2021, American Airlines Flight Attendant,"Dallas, TX",Current Employee ,Best airline to fly for!,0,"Great benefits including health insurance travel perks and a lot more!
","I can't think of any
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 25 2021, Senior Analyst ,"Dallas, TX",Former Employee ,Good place to work,0,"Awsome benefit! Great environment! good opportunities to grow
","Bad timing due to Covid-19 and flying restrictions.
Helpfu",,4.0,4.0,5.0,4.0,5.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Feb 08 2021, Engineer,"Fort Worth, TX",Current Employee ,Fun work but pays not competitive,0,"The work is fun. The people are nice and helpful. Lots of interaction with the airplanes. Work life balance is amazing.
","Pay isn’t competitive as other engineering jobs in the area.
Advice to Management
Pay your employees better.
Helpfu","Pay your employees better.
Helpfu",3.0,5.0,4.0,4.0,3.0,2.0,Recommends,Negative Outlook,Approves of CEO
Mon Feb 08 2021, Flight Attendant,"Phoenix, AZ",Current Employee ,It is a great job but senior leadership does not care for its employees.,0,"Union job, with decent pay after a few years.
","Management controls your life. The job is getting worse every year and then covid accelerated that. They can displace you with very little notice. The hours can be long but the real problem is the average rest time has gone way down. It is a safety focused job which is harder to do when you are always tired. I was displaced to a new city after 8 years with the company so now I commute which makes for even less rest and less time with my family. I may have used to recommend this job but not anymore. The company is so large and senior leadership does care about employees.
Advice to Management
Your decisions have a huge impact on our lives and the morale of the employees. Morale is very low, and in a ""face of the company position"" this is not good for a business. The communication surrounding recent decisions was terrible. Communication among flight crew is always stressed as important to the company but they can not lead by example. Forcing people out of their homes for ""slight efficiencies"" is not the right strategy, especially during a pandemic.
Helpfu","Your decisions have a huge impact on our lives and the morale of the employees. Morale is very low, and in a ""face of the company position"" this is not good for a business. The communication surrounding recent decisions was terrible. Communication among flight crew is always stressed as important to the company but they can not lead by example. Forcing people out of their homes for ""slight efficiencies"" is not the right strategy, especially during a pandemic.
Helpfu",2.0,1.0,3.0,5.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Sun Jan 24 2021, Airline Pilot,"Los Angeles, CA",Current Employee ,Retiring soon,0,"Largest and most diverse airline
","Coronavirus is devastating the airline industry
Advice to Management
Get rid of large debt load
Helpfu","Get rid of large debt load
Helpfu",4.0,4.0,5.0,5.0,5.0,4.0,Recommends,Negative Outlook,No opinion of CEO
Sun Jan 24 2021, American Airlines Flight Attendant,"Washington, DC",Current Employee ,Flight Attendant Review,0,"Flexible schedule, great benefits and perks.
","Schedule is always changing, Aviation is not for the weak.
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Airline Pilot,,Current Employee ,Love my job,0,"Total schedule flexibility, world wide travel, best office view ever, never take job home.
","Senior management can do more but chooses to blame their failures on the unions.
Advice to Management
Treat your employees like assists rather then cost units or bricks in the company’s backpacks. If you treat us right then we will treat our customer right. We, the employees are your customers. Stop blaming your failures on the unions.
Helpfu","Treat your employees like assists rather then cost units or bricks in the company’s backpacks. If you treat us right then we will treat our customer right. We, the employees are your customers. Stop blaming your failures on the unions.
Helpfu",3.0,5.0,4.0,3.0,4.0,4.0,Recommends,Negative Outlook,Disapproves of CEO
Sat Jan 23 2021, Operations Specialist,"Dallas, TX",Current Employee ,Good Leadership,0,"Travel benefits can't be beat. Management of Flight Planning Support department is fantastic.
","Benefits would be minimal, but COVID-19 has clouded outlook and forced cuts.
Helpfu",,5.0,5.0,4.0,5.0,4.0,4.0,Recommends,Negative Outlook,No opinion of CEO
Sat Jan 23 2021, Flight Attendant,,Former Employee ,FA,0,"Best job! The flexibility and freedom is amazing
","I really can’t find any!
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 23 2021, Flight Attendant,,Former Employee ,FA,0,"Best job! The flexibility and freedom is amazing
","I really can’t find any!
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 23 2021, Flight Attendant,"Philadelphia, PA",Current Employee ,Good money,0,"Can’t beat free travel and total control over schedule when a lineholder.
","Be adept to change. This industry is fast moving
Helpfu",,5.0,5.0,3.0,5.0,5.0,5.0,,,
Thu Jan 21 2021, Reservations Agent,"San Antonio, TX",Former Employee ,Reservations,0,"Great company to work for flying free nice people
","More money more time off
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 22 2021, American Airlines Flight Attendant,"Charlotte, NC",Current Employee ,Best job I've ever had,0,"Get paid to travel. Travel benefits for you, your family and friends. Flexible schedule. Pay and schedule flexibility increases with seniority so there's an incentive to stay. Represented by a union so job security is there.
","Away from home so not the best career for those with young kids or pets. But it's still very manageable! Have to work early mornings and very late nights. Not uncommon to work 14+ hour shifts but there's usually enough time for breaks in between flights and your layovers make up for it. All in all it's still very much worth it in my opinion. The only true downside is the industry volatility.
Advice to Management
Look out for your employees and listen to them. I love this job and this company but we can definitely do a lot better.
Helpfu","Look out for your employees and listen to them. I love this job and this company but we can definitely do a lot better.
Helpfu",5.0,5.0,3.0,3.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Fri Jan 22 2021, Teacher,"Boston, MA",Current Employee ,Good,0,"it is a good place
","sometimes it is stressful and annoying
Helpfu",,4.0,,,,,,,,
Thu Feb 04 2021, American Airlines Flight Attendant,"Miami, FL",Current Employee ,Scope for growth,0,"Can always learn as much as you aspire
","Dont care enough about people, not humanistic in managing team
Advice to Management
Need to see your employee and show more care to promote that extra push toward work life
Helpfu","Need to see your employee and show more care to promote that extra push toward work life
Helpfu",3.0,3.0,3.0,2.0,4.0,4.0,Recommends,Negative Outlook,Approves of CEO
Thu Jan 21 2021, Project Manager,"Dallas, TX",Former Employee ,DFW HDQ,0,"Free travel, new hdq, nice culture
","Low pay and office politics
Helpfu",,4.0,5.0,3.0,5.0,3.0,3.0,Recommends,Negative Outlook,Disapproves of CEO
Wed Feb 03 2021, American Airlines Flight Attendant,,Current Employee ,A day in the life,0,"Coworkers are amazing. Meeting new people every day is exciting
","It’s a fortune 500 company and the big guys don’t care about the little people.
Helpfu",,3.0,3.0,5.0,5.0,3.0,4.0,Recommends,Negative Outlook,Disapproves of CEO
Thu Feb 04 2021, Flight Attendant,"New York, NY",Current Employee ,It flexoble,0,"It’s a flexible job and you stay in nice hotels
","You’re just a number, so many employees
Helpfu",,3.0,,,,,,,,
Wed Jan 20 2021," Senior Analyst, Crew Process &amp; Delivery","Irving, TX",Former Employee ,I loved my job,0,"AA is very big on Diversity & Inclusion
","Sometimes the good people are laid off
Advice to Management
Please see what the individual can bring to your company as a whole and not just as a bee worker on your own team. I mean this in no way to be disrespectful but to be completely honest from the heart. Sometimes your employees can sense as well as see that they aren't part of your ""In-Clique"" as you may have with some teams and/or individual employees, so by osmosis they are already in ""Outs"". If you feel that the individual may not be a fit for your team, be sure to engage with them to see whats going on? what's missing? are they okay? If you are truly there for your employee you will do anything you can to help them be successful, not just in their current role but also if they can still benefit the company even if in another capacity/role.
Helpfu","Please see what the individual can bring to your company as a whole and not just as a bee worker on your own team. I mean this in no way to be disrespectful but to be completely honest from the heart. Sometimes your employees can sense as well as see that they aren't part of your ""In-Clique"" as you may have with some teams and/or individual employees, so by osmosis they are already in ""Outs"". If you feel that the individual may not be a fit for your team, be sure to engage with them to see whats going on? what's missing? are they okay? If you are truly there for your employee you will do anything you can to help them be successful, not just in their current role but also if they can still benefit the company even if in another capacity/role.
Helpfu",5.0,4.0,4.0,5.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Customer Service Manager (CSM),"Dallas, TX",Current Employee ,Can't beat flight benefits,0,"Free unlimited flights, family work environment, great benefits.
","Layoffs due to pandemic, shifts based on seniority, long hours no overtime.
Helpfu",,4.0,2.0,3.0,5.0,4.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Wed Jan 20 2021, Crew Scheduler,"Fort Worth, TX",Former Employee ,Love it,0,"Great job, good co workers
","Lay off, pay, management, promotion
Helpfu",,4.0,5.0,4.0,4.0,4.0,3.0,,,
Wed Jan 20 2021,Anonymous,,Current Employee ,"Work with great people, but questionable leadership decisions",0,"The people you work with and the work itself can be very rewarding, and the ability for you and your family to travel can go a long way.
","Some higher level leadership decisions always seem to be erratic, and there always seems to be urgency around all projects. Some roles can be difficult to promote out of.
Helpfu",,4.0,4.0,4.0,3.0,3.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Jan 18 2021, Customer Assistance Representative,,Current Employee ,Best Company,0,"Best company to work for
","I do not have any cons
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,,Approves of CEO
Mon Jan 18 2021, Associate Software Developer,"Dallas, TX",Current Employee ,Good company to work for,0,"Great flying benefits, good health benefits
","Decent company culture, can improve
Helpfu",,4.0,4.0,3.0,4.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Jan 19 2021, Data Analyst,"Dallas, TX",Current Employee ,Good place to work.,0,"Excellent benefits. WLB. Good growth possibility . Self motivation for career growth is important. Forward thinking company.
","Lot of turmoil last year due to covid. Lot of uncertainty
Helpfu",,4.0,3.0,3.0,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 19 2021, Customer Service Agent,"Charlotte, NC",Former Employee ,Loved working there although at time it could be challenging. Due to mandatory ot of inclement weather conditions.,0,"Income, travel privileges and discounts for hotels, and vacation stays.
","Mandatory ot due to inclement weather.
Helpfu",,4.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Jan 19 2021, Advantage Specialist,"Fort Worth, TX",Former Employee ,Nice,0,"Easy place to work at
","Getting abused by customers at work
Advice to Management
Needs more opportunity to grow.
Helpfu","Needs more opportunity to grow.
Helpfu",4.0,5.0,5.0,5.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Jan 19 2021, Director,,Former Employee ,Overall good place to work,0,"Flight benefits are good, company trying to be employee focused
","Not all departments care as much about their team members as the senior management is inspiring for them to.
Helpfu",,4.0,2.0,4.0,4.0,3.0,4.0,Recommends,,No opinion of CEO
Sun Jan 17 2021, Sales Representative,"Raleigh, NC",Former Employee ,Great place to feel pride,0,"The people, people, people, people
","USAIR merger....not needed AA would have survived
Advice to Management
Cultivate pride and unify US ana AA
Helpfu","Cultivate pride and unify US ana AA
Helpfu",5.0,4.0,5.0,5.0,5.0,5.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Tue Jan 19 2021, Director,,Former Employee ,Overall good place to work,0,"Flight benefits are good, company trying to be employee focused
","Not all departments care as much about their team members as the senior management is inspiring for them to.
Helpfu",,4.0,2.0,4.0,4.0,3.0,4.0,Recommends,,No opinion of CEO
Sun Jan 17 2021, Sales Representative,"Raleigh, NC",Former Employee ,Great place to feel pride,0,"The people, people, people, people
","USAIR merger....not needed AA would have survived
Advice to Management
Cultivate pride and unify US ana AA
Helpfu","Cultivate pride and unify US ana AA
Helpfu",5.0,4.0,5.0,5.0,5.0,5.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Tue Feb 02 2021, Customer Service Manager (CSM),"Chicago, IL",Former Employee ,Bad,0,"Fair pay for the amount of work done, which is really nothing
","Really bad higher management, careless and unprofessional
Helpfu",,2.0,1.0,1.0,1.0,1.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Jan 17 2021, Project Manager,"Dallas, TX",Current Employee ,Great place to work,0,"Flight benefits, medical dental and 401k
","Stocks and employee purchase program
Advice to Management
Confirmed tickets for employee
Helpfu","Confirmed tickets for employee
Helpfu",4.0,5.0,4.0,4.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Mon Jan 18 2021, Production Assistant,,Former Employee ,American Airlines,0,"Free flight benefits and good benefits
","Management not sure what’s going on
Helpfu",,4.0,,,,,,,,
Mon Jan 18 2021, Senior Software Engineer,,Current Employee ,Great Companu,0,"Culture, great technology stack, delivery transformation, great team members
","Career growth, senior management, need to support and promote strong leaders
Helpfu",,4.0,5.0,4.0,4.0,3.0,3.0,,,
Mon Feb 01 2021, Customer Service Representative,"Washington, DC",Current Employee ,aa,0,"good flight benefits and other good perks
","pay raise have to get better
Helpfu",,3.0,,,,,,,,
Sun Jan 17 2021, Flight Attendant,"Chicago, IL",Current Employee ,Best job,0,"The career simply defines flexibility.
","Work a lot in the beginning.
Advice to Management
Time and money management skills are a must.
Helpfu","Time and money management skills are a must.
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 16 2021, Scrum Master,"Dallas, TX",Current Employee ,Tty,0,"Great traveling had so much fun
","Mangers are the worst can improve
Helpfu",,5.0,,,,,,,,
Sat Jan 16 2021, Flight Attendant,"Los Angeles, CA",Current Employee ,Great Job,0,"A fun job, autonomy in your day to day job.
","Some people aren't interested in caring for passengers as much as others. 
Furloughs don't provide stability.
Having to go wherever you are based.
Helpfu",,5.0,,,,,,Recommends,,Approves of CEO
Fri Jan 15 2021, Flight Attendant,,Former Employee ,Not for the faint of heart,0,"The benefits of flying all over were wonderful
","Workgroups do not get along well
Helpfu",,4.0,3.0,1.0,1.0,2.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sat Jan 16 2021, American Airlines Flight Attendant,"Philadelphia, PA",Current Employee ,American Airlines Flight attendant,0,"Good salary 
Good destinations
Has a union
","Less sits in between flights would be great
Helpfu",,4.0,,,,,,,,
Sat Jan 16 2021, Fleet Service Clerk,"Dallas, TX",Current Employee ,"Best Companies to work for, very flexible after probation.",0,"Awesome company, Great Benefits, Great Pay Overall
","Bid Schedule, Parking, Traffic, Management issues.
Helpfu",,4.0,5.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Jan 30 2021, PLANNING &amp; MATERIALS SUPERVISOR,,Current Employee ,the good and not so good,0,"The opportunity to travel for free is wonderful. The work is fulfilling but not hard.
","volatile industry, one year getting good pay raises the next taking pay cuts
Helpfu",,3.0,,,,,,,,
Thu Jan 14 2021, Flight Attendant,"Charlotte, NC",Current Employee ,Fun,0,"Travel the world, work as much or as little as you want
","Away from home often, working every holiday
Helpfu",,5.0,,,,,,Recommends,,Approves of CEO
Fri Jan 15 2021, Director,"Miami, FL",Current Employee ,AA,0,"Flexible, travel, events, benefits, company
","Pay, office based, growth opportunities are limited.
Helpfu",,4.0,,,,,,,,
Fri Jan 15 2021, Flight Attendant Crew Scheduler,"Dallas, TX",Former Employee ,Job,0,"Being able to have flight benefits
","Having to stay when there is bad weather
Helpfu",,4.0,3.0,4.0,3.0,4.0,4.0,Recommends,Negative Outlook,No opinion of CEO
Wed Jan 13 2021, Flight Attendant,,Current Employee ,Great,0,"Great, Exciting, Fun, Challenging, New
","On Call, long days, no rest
Helpfu",,5.0,,,,,,,,
