date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Mon Oct 19 2020, Aircraft Maintenance Technician,"San Francisco, CA",Current Employee ,UAL,0,"medical benefit, flying benefit, discounts, pay excellent
","Moving to Houston is ok but prefer SFO
Advice to Management
listen to it's employees concern more
Helpfu","listen to it's employees concern more
Helpfu",5.0,3.0,4.0,4.0,5.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Nov 02 2020, Aircraft Dispatcher,"Chicago, IL",Current Employee ,Great place to work,0,"Competitive salary plus over time available
","Can be kind of stressful and midnight shifts/afternoon shifts and holidays are assigned to newer dispatchers
Advice to Management
Need to work on culture and camaraderie within the department
Helpfu","Need to work on culture and camaraderie within the department
Helpfu",4.0,3.0,4.0,2.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Nov 02 2020," Senior Manager, Operations",,Former Employee ,Great experience,0,"Travel, people, diversity, experience, innovation
","Politics, frugality, demand, work life balance, growth opportunities
Helpfu",,3.0,2.0,4.0,5.0,4.0,3.0,Recommends,Negative Outlook,Approves of CEO
Mon Nov 23 2020, Flight Attendant,"Denver, CO",Former Employee ,a company that doesnt care about it's employees,0,"the travel perks are great
","the pay is very low
Helpfu",,1.0,1.0,1.0,2.0,1.0,1.0,Doesn't Recommend,,Disapproves of CEO
Sat Oct 31 2020, Customer Service,"Houston, TX",Former Employee ,NA,0,"I like the pay and benefits
","They make a lot of unnecessary changes
Helpfu",,3.0,4.0,3.0,4.0,4.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Oct 30 2020, Senior Manager,,Current Employee ,"Good perks, Management is bad",0,"Good team collaboration among contractors, FT and M&A's
","Unrealistic timelines set by management
Helpfu",,3.0,,,,,,,,
Fri Oct 30 2020, Flight Attendant,"Los Angeles, CA",Former Employee ,Former furloughed flight attendant,0,"It was a great job til I got furloughed
","Always on call, unpredictable schedule
Helpfu",,3.0,,,,,,,,
Tue Oct 13 2020, United Airlines Flight Attendant,"San Francisco, CA",Current Employee ,Love being a flight attendant!,0,"Amazing flight benefits, flexible schedule, see the world
","Different time zones to adapt to, commute
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Oct 14 2020,Anonymous,,Former Employee ,Great until covid,0,"Everything, travel, medical, dental, vision all benefits..
","Work holidays, weekends, seniority based , covid..
Helpfu",,5.0,,,,,,Recommends,Positive Outlook,No opinion of CEO
Wed Oct 14 2020, Flight Attendant,,Former Employee ,Job,0,"Traveling the world with new crew members
","Sometime crew scheduling will call you at 2 in the morning.
Helpfu",,5.0,,,,,,,,
Wed Oct 14 2020, Flight Attendant,,Current Employee ,Fly United,0,"Travel benefits and health insurance.
","Always on the go and moving
Helpfu",,5.0,,,,,,,,
Wed Oct 28 2020, Project Manager,"Chicago, IL",Former Employee ,Great place to work and travel the world,0,"Great benefits. Free flights in most cases. Reduced tickets in others. Travel to fantastic places.
","Hard to get a different position within the company if you dont know someone that can give you a leg up. Management seems to be dissassociated with the rest of the team.
Advice to Management
Have directors more involved with the group they are in instead of trying to further their own career at the expense of the group
Helpfu","Have directors more involved with the group they are in instead of trying to further their own career at the expense of the group
Helpfu",4.0,5.0,4.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Oct 28 2020, Aviation Ground Support Equipment Technician,"SeaTac, WA",Former Employee ,Great place to work,0,"Flight benefits, training opportunities, great pay and benefits, international work locations
","Volatility of the airline industry.
Transition to management is discouraged.
Helpfu",,4.0,5.0,4.0,5.0,4.0,5.0,,,
Wed Oct 28 2020, Flight Attendant,"Newark, NJ",Former Employee ,salary,0,"flexibility and life and work balance
","low salary for first few years
Helpfu",,4.0,5.0,5.0,5.0,5.0,4.0,,,
Tue Oct 27 2020, Project Manager,"Chicago, IL",Former Employee ,Look elsewhere for stability and promotion opportunities,0,"Took a long time for leadership to re-build relationship with employees but it was mostly a fun place to work with many perks
","- How UAL handled layoffs set back the progress made over the past 10 years
- Let a lot of top talent leave (voluntarily), so ramp up will be ugly when hiring restarts
- Union members get focus/priority for everything, office staff/lower level management are an afterthought
- Working for an airline is a rollercoaster ride
Helpfu",,3.0,4.0,3.0,4.0,3.0,3.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Tue Oct 27 2020, Software Developer,,Former Employee ,Benefits,0,"employee fight benefits are good
","no tuition reimbursement for employees
Helpfu",,3.0,,,,,,,,
Mon Oct 12 2020, Flight Dispatcher,"Chicago, IL",Current Employee ,Excellent,0,"Treat you with care and respect
","Affected by COVID and It’s market fluctuations.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Oct 26 2020, A&amp;P Mechanic,"Houston, TX",Former Employee ,Good Company,0,"Decent Pay, easy days, you can day trade and build your own schedule. Flight Benefits. Etc
","Location, Lay offs and they will put you anywhere they need you and not where you would prefer to be.
Helpfu",,4.0,,,,,,,,
Mon Oct 26 2020, Flight Attendant,,Current Employee ,Worth it!,0,"Flexibility, travel, and meeting people.
","Starting pay and sleep pattern.
Helpfu",,4.0,,,,,,,,
Sun Oct 11 2020, Flight Attendant,"Newark, NJ",Former Employee ,Great comapny,0,"Ability to set your own schedule. Free travel
","Long duty days. Unruly passengers
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Sun Oct 25 2020, Business Analysis Senior Analyst,"Chicago, IL",Former Employee ,At united,0,"flying benefits, flexible working hours, compensation reasonably good.
","little favoritism in some areas.
Advice to Management
None
Helpfu","None
Helpfu",4.0,4.0,4.0,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Oct 24 2020, Flight Attendant,,Current Employee ,Flight Attendant,0,"Travel the world, flexible schedule
","Long work days (12+ hours)
Helpfu",,4.0,,,,,,,,
Sat Oct 24 2020, Ramp Supervisor,"Houston, TX",Former Employee ,N/A,0,"Great company to work for. Didn't work out because of COVID-19
","Nothing bad to say about the company
Advice to Management
Don't judge a book by its cover and don't listen to gossip from other people when thinking of one of your management employees. Actually talk with your management employee to see what is going on. Don't Assume
Helpfu","Don't judge a book by its cover and don't listen to gossip from other people when thinking of one of your management employees. Actually talk with your management employee to see what is going on. Don't Assume
Helpfu",3.0,,,,,,,,
Fri Oct 23 2020, Flight Attendant,"San Francisco, CA",Former Employee ,Great place,0,"Great travel benefits, health benefits
","Working with new people everyday
Helpfu",,4.0,,,,,,,,
Thu Oct 22 2020, Aircraft Maintenance Technician,"San Francisco, CA",Former Employee ,Standard Company in Aviation,0,"Has many divisions to train and work at.
","Not at the moment for now.
Helpfu",,3.0,,,,,,,,
Fri Oct 23 2020, Quality Control Inspector,"San Francisco, CA",Current Employee ,Aircraft Maintenance/Inspection,0,"I love my job working on airplanes. Company has mulitple locations you can work from and make the same salary. Union wages and benefits, good medical plans, fair retirement and flight benefits
","Cyclical industry with frequent furloughs. Not the best employee friendly Company I've worked for.
Helpfu",,3.0,3.0,2.0,4.0,4.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Oct 08 2020, Avionics Technician,"Newark, NJ",Current Employee ,Great workplace!,0,"Flight benefits are the best perks
","Better pay would be great
Helpfu",,5.0,5.0,5.0,5.0,5.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Oct 08 2020, Senior Analyst,,Current Employee ,Sr. Analyst,0,"Due to the operational challenges by the pandemic, United is trying to keep its talent
","Operational challenges, they furlough people
Helpfu",,5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Oct 08 2020, Senior Analyst,,Current Employee ,Sr. Analyst,0,"Due to the operational challenges by the pandemic, United is trying to keep its talent
","Operational challenges, they furlough people
Helpfu",,5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Oct 22 2020, In Flight Supervisor,"Denver, CO",Current Employee ,Not great but not horrible.,0,"Inflight is a great group of people to work with.
","Flight benefits aren't what they used to be in the past. Favoritism runs rampant. Not as great as they claim it is.
Advice to Management
Don't get rid of people just to appear diverse or inclusive.
Helpfu","Don't get rid of people just to appear diverse or inclusive.
Helpfu",3.0,2.0,2.0,2.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Oct 07 2020, General Laborer,"Cleveland, OH",Current Employee ,Great job,0,"Benefits are amazing starting 60
Days
","Starting pay could be higher
Helpfu",,5.0,5.0,4.0,5.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
