date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Mon Feb 01 2021, Account Manager,"Oklahoma City, OK",Current Employee ,Great Company,0,"Awesome Culture, great benefits, stable job.
","Moving to other roles is a bit hard.
Helpfu",,5.0,5.0,5.0,5.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Customer Success Executive,"New York, NY",Current Employee ,Outstanding Company Culture!,0,"The company culture is amazing for those who are transitioning from another industry.
","It may be challenging to navigate the global infrastructure if one is used to a smaller company.
Advice to Management
Keep up the good work in providing a workplace conducive to diverse teams.
Helpfu","Keep up the good work in providing a workplace conducive to diverse teams.
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Software Principal Engineer,"Austin, TX",Former Employee ,"Great company, need to improve compensation based on recent developments in Austin",0,"Company Culture, 
Work-Life Balance is better than most Tech companies. 
Immigration friendly
","Compensation
Old school ways of doing things.
Advice to Management
Austin's market is growing, and hence better opportunities coming up. City expenses are growing, taxes are getting higher. To stay competitive, please restructure compensation for all.
Helpfu","Austin's market is growing, and hence better opportunities coming up. City expenses are growing, taxes are getting higher. To stay competitive, please restructure compensation for all.
Helpfu",5.0,5.0,5.0,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Vice President,,Former Employee ,Great Institution,0,"The people are smart and great work ethic
","None, I gained so much experience
Helpfu",,5.0,,,,,,,,
Mon Feb 01 2021, ISR,"Austin, TX",Current Employee ,Great So Far!,0,"Commission, room for growth within the company, sales enablement
","Sales isn't for everyone, very fast paced sales system and could improve on Sales Software
Helpfu",,5.0,4.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 30 2021, Director,"Boston, MA",Current Employee ,Large Company with All that is Expected,0,"Great Resources available as expected from a large company
","Little room for promotion in certain locations
Advice to Management
More focus on growth of staff to internally in all locations
Helpfu","More focus on growth of staff to internally in all locations
Helpfu",5.0,5.0,5.0,5.0,2.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021," Senior Manager, Professional Services","Detroit, MI",Current Employee ,Ethical Core Values with a great product line,0,"Work-Life Balance, ","ant Change to remain relevant
Cons
Late to the Cloud Market
Advice to Management
None
Helpfu","None
Helpfu",5.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 29 2021, Software Development Engineer In Test (SDET),"Austin, TX",Current Employee ,Great Place To Work,0,"Great Pay
Fast Pace
Engineering is predicted to be WFH from now on
","Nothing that I can think of
Helpfu",,5.0,4.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 30 2021, Systems Engineer,"Austin, TX",Former Employee ,Excellent company and team positioned to win,0,"Salary, bonus, benefits, strategy, and tech playbook
","can not bank and sell vacation days.
there is no program for training for new positions/new technology/markets
Helpfu",,5.0,,,,,,,,
Thu Jan 28 2021, Global Commodity Manager,"Worcester, MA",Current Employee ,Great Company,0,"Growth, Culture, Fulfilling Work. Balance
","None none none none none
Helpfu",,5.0,4.0,5.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Systems Development Engineer,"Round Rock, TX",Current Employee ,Amazing company to work for,0,"Workers are very friendly, knowledgeable, and open to teach you new things. Compensation is also very competitive for the Greater Austin-Round Rock area. Dell took steps to increase productivities for its employees during the COVID-19 pandemic such as allowing employees to work from home temporary or permanently, investing in new tools for virtual collaboration.
","Fear of layoffs during multiple re-org, COVID-19, and outsourcing
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Tech Support,,Former Employee ,great entry level job,0,"great pay, great benefits, great management
","having to work with customers
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Senior Field Marketing Manager,"Dallas, TX",Current Employee ,Amazing Culture and Great Company,0,"The people are amazing. Collaboration is appreciated and everyone is respected. There is no competition across teams.
","The number of senior roles are limited, so advancement can be a challenge. A lot of lateral moves.
Advice to Management
Bring in stock awards into the compensation package.
Helpfu","Bring in stock awards into the compensation package.
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 26 2021, Senior Channel Marketing Manager,"Austin, TX",Former Employee ,Dell Technologies,0,"- Strategy 
- Great Products
","Discrimination issues in some teams
Helpfu",,5.0,4.0,3.0,1.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Tue Jan 26 2021, Senior Consultant,"San Jose, CA",Current Employee ,Great company,0,,"ltant in San Jose, CA
Recommends
Positive Outlook
Approves of CEO
I have been working at Dell Technologies full-time
Pros
Good culture, management, and benefits
Cons
No equity offered in compensation
Helpfu",,5.0,4.0,4.0,4.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Marketing Analyst,"Austin, TX",Current Employee ,Great place to work!,0,"Amazing benefits, salaries, and opportunities for growth.
","Very large, Communication Issues, Company Politics
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 25 2021, Leadership Sales,"Nashville, TN",Former Employee ,"Great Culture, Great Pay and Great Benefits",0,"Culture, Pay, Benefits and your career lies in your own hands
","Compensation Pay Structure continuously changed. High Stress Environment.
Advice to Management
Get to know your people. Find out what motivates them. Don't be afraid to give employees honest feedback. Understanding that some people are just looking for a filler job and some people are more career minded is key to a successful leader. Always make sure you have the trust of your employees and understand that some things need to remain confidential.
Helpfu","Get to know your people. Find out what motivates them. Don't be afraid to give employees honest feedback. Understanding that some people are just looking for a filler job and some people are more career minded is key to a successful leader. Always make sure you have the trust of your employees and understand that some things need to remain confidential.
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Tue Jan 26 2021, Senior Analyst Accounting,"India, PA",Current Employee ,Best Place to work for,0,"Best Place to work for
","Extended working hours too much flexibility
Helpfu",,5.0,,,,,,,,
Tue Jan 26 2021, Vice President,"Austin, TX",Former Employee ,Good,0,"Development opportunities for the whole team
","lack of work life balance
Helpfu",,5.0,,,,,,,,
Sun Jan 24 2021, Project Manager,"Brooklyn, NY",Current Employee ,Healthy work environment,0,"Flexible work/life balance and schedules
","Locked in processes, no deviation from intended time-line
Helpfu",,5.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Dell EMC,"Nashville, TN",Current Employee ,Dell Small Business,0,"Lots of vacation time during the year
","Quotas go up every quarter
Helpfu",,4.0,3.0,3.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 24 2021, Information Technology,"Baltimore, MD",Current Employee ,Great culture,0,"Work culture, salary, benefits were all pros of working here
","Management can be a pain to work for, lot of micromanagement
Helpfu",,5.0,3.0,5.0,5.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Sat Feb 06 2021, Director,,Former Employee ,Great growth opportunities,0,"Great growth opportunities, amazing customer reach
","Need to be in HQ to move up
Helpfu",,4.0,,,,,,,,
Sun Feb 07 2021, Customer Service Technician,"Concord, NH",Former Employee ,Let go during EMC - Dell merge.,0,"EMC was great to work for. Team and direct manager were awesome. Separation package was very helpful.
","Lots of good employees were let go.
Helpfu",,4.0,,,,,,,,
Sat Jan 23 2021, Enterprise Technical Support Engineer,"Round Rock, TX",Current Employee ,Wouldn't have this job anywhere else,0,"This employer hired and trained me very well for all essential job functions.
","So many departments have transformed into outsourced labor. Job stability is an unknown, what will they outsource next?
Helpfu",,5.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Jan 23 2021, Director Sales,,Current Employee ,Great company on the right path,0,"Fantastic leadership, strong integrity and modern relevant products
","Very process heavy. It is difficult to steer the ship
Helpfu",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Inside Sales Channel Account Manager,,Former Employee ,You'll do well if you get lucky and get the right manager,0,"Benefits, wfh, time off, co workers
","Inconsistent management and work load. Some might have to put in hours of OT due to workload while others coast during the day
Helpfu",,4.0,1.0,5.0,4.0,4.0,5.0,,,
Thu Jan 21 2021, Program Manager,"Round Rock, TX",Current Employee ,Great place to work,0,"Challenging, collaborative, great culture, inclusive
","Need to learn how to navigate a large company
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 22 2021, Technical Support Engineer II,"Draper, UT",Current Employee ,Good company to get your start in the tech industry,0,"- A good company to work for with fair compensation in comparison to competitors.
- Very flexible and remote work options
- Very diverse team and culture
- Benefits are fair
","- Very large company, some changes take awhile to happen.
- Benefits used to be better but have declined over the past few years.
Helpfu",,5.0,,,,,,,,
Thu Feb 04 2021, Senior Systems Engineer,"Round Rock, TX",Former Employee ,Good place to work,0,"there is a good salary, the people are great to work with
","management isn't great, they can sometimes be disorganized
Helpfu",,4.0,,,,,,,,
Thu Feb 04 2021, Data Scientist,"Austin, TX",Current Employee ,Decent,0,"Good work life balance for most teams
","slow progress on projects and growth
Helpfu",,4.0,,,,,,,,
Thu Feb 04 2021, Product Manager,,Current Employee ,Great place to work!,0,"Flexibility , Challenging work, Great opportunities
","Nothing major I can think of
Helpfu",,4.0,5.0,4.0,5.0,4.0,4.0,Recommends,,Approves of CEO
Thu Feb 04 2021, Inside Sales Representative,"Austin, TX",Current Employee ,Dell,0,"Good benefits
good money 
Work from home
","Long hours
stressful 
Have quotas 
hourly pay
Helpfu",,4.0,4.0,4.0,3.0,4.0,4.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Inside Sales Account Manager II,"Austin, TX",Current Employee ,Great Company,0,"Benefits, Fulltime WFH, Ability to move throughout company in different positions, Work Life Balance really practiced, Resources for both career and personal life are outstanding
","Tied into very strict HR career development rules that can delay/hinder movement for periods of time unnecessarily.
Helpfu",,4.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, TSR III,"Oklahoma City, OK",Current Employee ,TSR 3,0,"Some bosses are absolutely amazing to work for
","Changes in structure is very common
Helpfu",,3.0,3.0,1.0,1.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Sales Representative,,Former Employee ,Routine,0,"Specific formula for hitting quota.
","Can be redundant at times with same everyday routine.
Helpfu",,3.0,,,,,,,,
Wed Jan 20 2021, Global Project Manager,"Austin, TX",Current Employee ,Best Company Ever!,0,"Amazing culture and great people!
","Don't always offer competitive salaries.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Talent Acquisition Director,"Boston, MA",Current Employee ,Great company!,0,"Strong leadership, innovative technology, exceptionally talented people
","Highly matrixed environment, can be challenging to get things done.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Senior Software Engineer,"Las Vegas, NV",Current Employee ,Great,0,"This is a great company
","Nothing comes to mind at the moment
Helpfu",,5.0,,,,,,,,
Thu Jan 21 2021, Senior Analyst,"Round Rock, TX",Current Employee ,Dell cares about its employees!,0,"super great work life balance
","there really isn't any cons
Helpfu",,5.0,,,,,,,,
Wed Feb 03 2021, Senior Principal Engineer,"Hopkinton, MA",Current Employee ,Good technical environment to work,0,"Good benefits, Cooperative colleagues and groups, Technically well versed employees.
","Large company processes which tend to restrict and pigeonhole employees.
Helpfu",,4.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Engineer,,Former Employee ,Great Balance,0,"Great work/life balance for employees
","Lack of career growth potential for field based employees
Advice to Management
Improve growth potential for employees
Helpfu","Improve growth potential for employees
Helpfu",4.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Inside Sales Representative,"Nashville, TN",Current Employee ,"Great Culture, Not much room for growth",0,"culture, people, work from home, money is decent if you attain
","unattainable quotas, constant turnover, amount of work does not match work and money you generate, 11-8 pm shift
Advice to Management
pay employees more
Helpfu","pay employees more
Helpfu",4.0,4.0,5.0,5.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Software Engineer,"Austin, TX",Former Employee ,Software Engineer,0,"nice company, good benefits, good culture
","work life balance is less
Helpfu",,4.0,2.0,4.0,4.0,4.0,4.0,,,
Thu Feb 04 2021, ISR,"Nashville, TN",Former Employee ,Progressive to a fault,0,"Great benefits including medical, dental, vacation. Company name has a good reputation in spite of changes. Some people at the company genuinely care about the culture and employees. If you are looking for an aggressive LBGTQ culture this is the place. Their stop/start/continue programs for managers are priceless opportunities for feedback- if they are still happening. Each year they do ""Tell Dell"" to get company wide feedback.
","Work life balance only applies to the senior levels of the company. People in the trenches are expected to work with some life on the side. The starting pay is frankly dismal and not easy to support a single individual let alone a family. Company has lowered the total possible amount to pay to employees consistently since early 2000s. Target revenue constantly increases while your customer set is limited, cut or reduced making over attainment a matter of luck. Some territories are a career death sentence. When you do over attain you must get moved or promoted because that high success rate becomes the new standard for the territory revenue going forward. 
The tools and metrics used by sales are top down forced into practice without concern if they actually work. Employees are as much pushed by making talk time and phone calls as you are revenue. 
Metrics and quotas are not connected to realities of pandemics or supply chain constraints. They are based on upper management meeting from the previous year without possible change of course.
Your opinion is only listened to if it agrees with the company direction- no matter how obvious a problem is - the middle and upper management only wants to hear agreement.
How to get promoted is to figure out who is in charge where you want to go and kiss the ring until they bring you on. You are either IN or not. Your numbers help but only have a small bearing on promotion.
Time in role is an excuse to not promote you- people frequently get promoted when they are liked no matter how short a time in role.
Don't expect to be promoted even if you get an offer- can't tell you how many people I know were trapped by ""headcount restrictions"" multiple times- including myself.
Dell pays lip service to promotion opportunities. Recent trends appear that Dell is forcing out veteran sales people and hiring in entry level. 
""Tell Dell"" is NOT anonymous no matter what they say- if you are negative you are better off not saying anything because there was a meeting where ""we want to know why this team scored the company so low on TD""- does that sound anonymous?

On another note: 
I don't agree that a corporation should be paying work time for employees to actively campaign on political agendas. Sending people on the clock to the legislature to promote a one sided agenda would alienate half the clients if they knew about it.
Advice to Management
Stop throttling pay- open the taps on bonus and spiff money.
Stop hiring off the street to senior level and management.
Start asking why when someone is past role minimum time and hasn't moved.
Continue offering work from home and generous benefits- it is literally the only differential factor that makes Dell a better place to work.
Recognize the ones brave enough to disagree with something- often they might have a genuinely beneficial insight that could save millions.
Helpfu","Stop throttling pay- open the taps on bonus and spiff money.
Stop hiring off the street to senior level and management.
Start asking why when someone is past role minimum time and hasn't moved.
Continue offering work from home and generous benefits- it is literally the only differential factor that makes Dell a better place to work.
Recognize the ones brave enough to disagree with something- often they might have a genuinely beneficial insight that could save millions.
Helpfu",3.0,2.0,2.0,5.0,2.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Tue Jan 19 2021, Senior Consultant,"Round Rock, TX",Current Employee ,flexible job with great benefits,0,,"ltant in Round Rock, TX
Recommends
Positive Outlook
Approves of CEO
I have been working at Dell Technologies full-time for more than 3 years
Pros
Work Life Balance and quality of co-workers
Cons
Start and Stop for projects
Helpfu",,5.0,5.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 19 2021, Account Manager,"Nashville, TN",Current Employee ,Awesome company to work for.,0,"Great Benefits and work exposure.
","Limited Account Set for growing accounts.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 19 2021, Director,"Santa Clara, CA",Current Employee ,Good employer,0,"Work Life balance is great
","Traditional Tech company which keeps pace with sector but isn't the new tech company
Helpfu",,5.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, IT Coordinator,,Former Employee ,ok,0,"ok and all that stuff
","very large place with heavy duty beaurocracy
Helpfu",,4.0,2.0,3.0,3.0,3.0,4.0,Recommends,,Disapproves of CEO
Tue Feb 02 2021, Global Account Manager,"Chicago, IL",Former Employee ,Good Experience,0,"Solid organization, good front-line leaders, visionary leadership
","Confusion between verticals and account roulette
Helpfu",,4.0,3.0,3.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Director,,Former Employee ,Good years with Dell EMC,0,"Teamwork, Innovation, Benefits, People, Activities
","Meetings, Communication, IT, Meetings, technology
Helpfu",,4.0,,,,,,,,
Wed Feb 03 2021, Manager,,Current Employee ,Great!,0,"Supportive community. Upward career trajectory.
","Limited financial incentives resulting in talent leaving.
Helpfu",,4.0,,,,,,,,
Wed Feb 03 2021, Director,"Austin, TX",Former Employee ,Great place to work,0,"Great leadership, technology, and CEO. True focus on customer success and takes care of its people.
","Huge company run like a startup. You have to embrace ambiguity.
Helpfu",,4.0,4.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Small Business Advisor,"Round Rock, TX",Former Employee ,dell small business,0,"good co-workers , prizes , learning
","scheming , cheating , lying
Advice to Management
realize were in a pandemic
Helpfu","realize were in a pandemic
Helpfu",3.0,1.0,4.0,1.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Tue Jan 19 2021, Acct Manager,"Nashville, TN",Former Employee ,Corporate pays good but is tough,0,"great pay and work/life balance.
","I was the only white person on my team and the day I pinned a USA flag on my cubicle for independence day, I was told it offends the black community and was asked to take it down.
Advice to Management
Michael Dell doesn't know the reverse racism going on at his company.
Helpfu","Michael Dell doesn't know the reverse racism going on at his company.
Helpfu",5.0,5.0,2.0,1.0,2.0,4.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Tue Jan 19 2021, Senior Executive Assistant,"Hopkinton, MA",Current Employee ,"Great company, people and culture",0,"I've been here 5+ years and I love it. Grateful to be working for such a great company.
","People, culture, atmosphere and company are great.
Helpfu",,5.0,5.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021," Senior Technician, Technical Support","Austin, TX",Current Employee ,Salary,0,"Great environment and great benefits
","Pay range and little opportunity for movement- mostly due to the pandemic though
Helpfu",,4.0,4.0,4.0,4.0,3.0,4.0,,,
Tue Feb 02 2021, Resource Manager,N/A,Former Employee ,null,0,"can work remotely; rich employee resources and activities
","not easy to transfer across teams
Helpfu",,4.0,4.0,3.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Account Manager,"Chicago, IL",Current Employee ,Great place to work,0,"One of the top technology companies in the world. Collaborative atmosphere, good culture, good work life balance
","I feel pay is about 80% of what others pay for the same position.
Advice to Management
Be more transparent
Helpfu","Be more transparent
Helpfu",4.0,5.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 18 2021, Financial Analyst,"Round Rock, TX",Former Employee ,Loved Working at Dell,0,"Ethical, Family Friendly, Supportive, Teamwork
","Personal professional growth was said to be encouraged but was not always encouraged in actuality by managers, but it did seem like a culture that looks like it is changing for the better
Advice to Management
Encourage personal professional growth by allotting time to team members to engage in learning and extracurriculars.
Helpfu","Encourage personal professional growth by allotting time to team members to engage in learning and extracurriculars.
Helpfu",5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Service Account Manager,"Richardson, TX",Current Employee ,"Great company, very good benefits.",0,"Great customer-facing role to interface with almost every facet of Dell Technologies. There is never a dull moment. Tremendous exciting datacenter technologies to learn and experience.
","Can be challenging work/life/balance due to being in the datacenter.
Advice to Management
Find ways to provide after-hours and weekend coverage.
Helpfu","Find ways to provide after-hours and weekend coverage.
Helpfu",4.0,3.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Software Engineer I,"Austin, TX",Current Employee ,1 year review,0,"Work Life Balance, Coworkers, Ethical Company
","Salary could be more, Lots of re-orgs, Layoffs
Helpfu",,4.0,,,,,,,,
Mon Feb 01 2021,Anonymous,"Columbus, OH",Former Employee ,Re pack,0,"The money is very good
","Okay dealing with managers not all times
Advice to Management
None
Helpfu","None
Helpfu",4.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Feb 01 2021, Staff Engineer,"Boston, MA",Current Employee ,Good company,0,"benefits, exposure, work life balance
","job security due to burnout
Helpfu",,4.0,5.0,4.0,4.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 28 2021, Senior Analyst,"Austin, TX",Current Employee ,Great company and culture,1,"Culture, Ethics, Opportunity, family values
","Work life balance. Poor employee technology and systems. Ironic for a computer company
Helpful (1",,4.0,3.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Small Business Sales Representative,,Former Employee ,Job can eat you alive,0,"The company pays well and has great benefits
","They expect you to have no work life balance
Helpfu",,3.0,1.0,3.0,5.0,4.0,4.0,,,
Mon Feb 01 2021, Advisor,,Former Employee ,Advisor,0,"Company match
Campus / facilities 
Commute
","Work life balance
Culture
Training
Work force reductions
Helpfu",,3.0,1.0,2.0,5.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Sat Jan 30 2021, Social Media Strategist,,Current Employee ,Great Place to Work,0,"Great work life balance, WFH options, lots of employee resource groups
","Needs more diversity overall, company is moving towards reducing the gap
Helpfu",,4.0,5.0,4.0,2.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, IT Program Manager,"Round Rock, TX",Current Employee ,Top down leadership style and little to no work - life balance in IT services.,0,"Larger company provides a bit more job stability.
","- Top down leadership style and little to no work - life balance in IT services.
- Exploitation of internationally based resources. Leadership acts as though they are concerned about the hours being worked but in reality, they are not. They are focused on delivering at all costs.
- Leadership mostly concerned with making the person above them look good, not focused on representing their team's best interests.
Advice to Management
- If there is an actual desire to shift the culture at Dell into a more positive (less toxic) space, it has to start with management.
Helpfu","- If there is an actual desire to shift the culture at Dell into a more positive (less toxic) space, it has to start with management.
Helpfu",2.0,2.0,1.0,3.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Fri Jan 15 2021, Inside Sales Representative II,"Austin, TX",Current Employee ,"Love Dell, Love the People",0,"People, Mobility Opportunities, Management, Work/Life Balance
","Salary is low compared to other tech companies.
Helpfu",,5.0,,,,,,,,
Fri Jan 15 2021,Anonymous,,Current Employee ,Great Place to Work,0,"The benefits are good. Immediate 401k vest with up to $7500 match. Megabackdoor Roth. Healthcare reimbursements. Managers are nice.
","Not sure the work is something to get excited about.
Helpfu",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 15 2021, In,"Round Rock, TX",Current Employee ,Great place to work,0,"Culture and ethics are very strong and create good people to work with
","Miss the office and tired of working from home, but this is not unique to DT
Advice to Management
more mentoring
Helpfu","more mentoring
Helpfu",5.0,5.0,5.0,3.0,5.0,4.0,Recommends,Positive Outlook,
Sat Jan 16 2021, Senior Sales Manager,"Nashville, TN",Former Employee ,Great Company with a great strategy,0,"Great Culture of sales and drive for results
","May not be for those that do not like the pressure of sales
Helpfu",,5.0,5.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 14 2021," Senior Analyst, Material Planning",,Current Employee ,Great company to work for,0,"Great culture and excellent senior leadership structure
","A little low work life balance
Helpfu",,5.0,3.0,5.0,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 14 2021, Intern,"Round Rock, TX",Former Employee ,Incredible people and company,0,"People at Dell really care about YOU. Managers want you to succeed and become the best version of yourself. Michael Dell really sets a strong and positive tone at the top that trickles down throughout the whole company.
","None, its a great place to work.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 15 2021, Senior Project Manager,"Seattle, WA",Current Employee ,it is a wonderful company,0,"care for the employee wellbeing and their family
","noo oppurtunity for company stock
Helpfu",,5.0,5.0,4.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 15 2021, Software Engineer,"Austin, TX",Current Employee ,Nice balance,0,"Work life balance is good
","Management can be frustrating at times
Helpfu",,5.0,,,,,,,,
Thu Jan 28 2021, Operations Analyst,,Former Employee ,Good place to start,0,"I gained a lot of exposure to business practices and system integrations
","The merger with EMC came wiht adjustments to the different cultures.
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,,,
Thu Jan 28 2021, Senior Systems Administrator L3,,Former Employee ,Exciting place to work,0,"Great people to work with. Fast pasted with ability to gain a wealth of knowledge on a wide range of products and services.
","work life balance can be tricky.
Helpfu",,4.0,3.0,5.0,5.0,4.0,5.0,Recommends,Neutral Outlook,Approves of CEO
