date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Mon Jan 18 2021, ITS Engineer,"The Woodlands, TX",Former Employee ,Chaos,1,"Remote working during pandemic - employee safety taken seriously
","Since the Anadarko merger everything has been absolute chaos. Both companies experienced knowledge drain, salary decrease, needlessly complicated management restructure, and a general inability to function in a productive manner. As an Anadarko staff member being onboarded to Oxy, my twenty years of experience were completely dismissed and I was treated like a junior while watching inexperienced Oxy staff dismantle years worth of my team's hard work.
Advice to Management
Mergers are difficult at the best of times. But prioritize getting to know your new staff and their skills instead of assuming that no one from Anadarko has anything to offer.
Helpful (1","Mergers are difficult at the best of times. But prioritize getting to know your new staff and their skills instead of assuming that no one from Anadarko has anything to offer.
",2.0,1.0,2.0,3.0,1.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Tue Feb 09 2021, Engineer,"Houston, TX",Former Employee ,Proof poor companies fail.,0,"9/80 schedule, but only becasue everyone else in O&G has this too.
","Everything. Hostile culture, bullying, work place persecution, lack of upward opportunity, limited training, poor management (Anadarko purchase the peak) etc.
Advice to Management
Change everything you are doing.
Helpfu","Change everything you are doing.
Helpfu",1.0,2.0,1.0,1.0,1.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Jan 17 2021, Division Order Analyst,"Houston, TX",Former Employee ,Be wary.,0,"The pay was very good.
","They don't treat employees with respect.
Helpfu",,2.0,,,,,,,,
Tue Feb 02 2021, Accounting Manager,"Houston, TX",Current Employee ,Bad place to work - no ethics,1,"there are no pros to working here
","no ethics - management is not ethical on any basis
Helpful (1",,1.0,1.0,1.0,1.0,1.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Tue Dec 29 2020, Construction Manager,"Houston, TX",Former Employee ,Good company,0,,"ruction Manager in Houston, TX
I worked at Occidental Petroleum full-time
Pros
it was a good com pan nee
Cons
There were no cons okay
Helpfu",,5.0,,,,,,,,
Tue Dec 29 2020, Lab Tech,,Current Employee ,Great Company to work for,0,"Great work schedule and benefits
","None to say. They are a great company
Helpfu",,5.0,4.0,5.0,5.0,4.0,4.0,,,
Mon Dec 28 2020, MBA Student,"Berkeley, CA",Former Employee ,Oxy Engineer,0,"Lots of great opportunities to work in many job functions.
","Upward mobility for high achievers can be limited
Helpfu",,5.0,,,,,,,,
Sun Dec 27 2020, Data Lead,"Houston, TX",Current Employee ,A mixed bag,0,"Great benefits. Lots of support for employees.
","Lots of silos in processes, data management is not as respected as it should
Helpfu",,5.0,4.0,4.0,5.0,2.0,4.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Wed Dec 23 2020, Accountant,"Houston, TX",Former Employee ,Good job,0,"Good pay and friendly staff
","Long hours and oil downturn hurt company
Helpfu",,5.0,,,,,,,,
Wed Dec 23 2020, Oil Rig Operator,"Greeley, CO",Former Employee ,Great place to work and build lasting relationships. It changed my life!,0,"I loved my job at Anadarko (now Occidental)! The relationships I made there (and one in particular) changed my life forever, and truly set me on a completely different course than I ever anticipated.

I loved that most of what I did there was outside, and it gave me an excuse to get out and get some fresh air, even in the middle of the night. They gave me a company vehicle to drive, and it really came in handy when I needed to haul personal items with or for my family. I pretty much had free reign of the property, and there was enough room on site to store personal items, as well.

Even though some things came up in my personal life that led to my separation there, I don’t have anything but good memories of my time at Anadarko. I kind of regret the way I behaved my last day on the job, and I left some things behind that other people ended up having to clean up in my absence (literally and figuratively). It was kind of embarrassing, but it’s like no real big deal, I’m sure.

For now, I’m staying busy and still working with some petroleum products. One day, I’m sure that that last day there will just be an old memory, and I can probably go back to Anadarko (now Oxy), if I ever move back to Colorado from my current residence in Wisconsin. I will be sure to bring my updated resume and hope for the best. I can’t wait to be back there, even though I hear that they removed my favorite oil batteries.
","None really, except perhaps that the hatches on the batteries are a little narrow and difficult to maneuver for certain purposes.
Advice to Management
Keep up the good work!
Helpfu","Keep up the good work!
Helpfu",5.0,5.0,5.0,4.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 25 2021, Geologist,,Former Employee ,Awful,1,"Quite flexible on work hours
","Training is awful, Middle management only cares about themselves
Helpful (1",,1.0,,,,,,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Dec 16 2020, Customer Support Manager,"The Woodlands, TX",Former Employee ,Great place,0,"Great culture and company. Teams work well together and have a positive outlook.
","Left the company during Anadarko acquisition so unable to comment on further experience.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Dec 30 2020, Team Leader Planning Engineer,"The Woodlands, TX",Current Employee ,The pay is good but the company not so much,0,"Good pay, good benefits, interesting assets to work
","Upper management does not abide by their own values. they make a lot of knee jerk decisions, constant fire drills, don't care about using their employees time efficiently, lots of micromanagers.
Advice to Management
Start living your values. Stop creating unnecessary fire drills. Learn to trust your people and your lower management.
Helpfu","Start living your values. Stop creating unnecessary fire drills. Learn to trust your people and your lower management.
Helpfu",2.0,2.0,2.0,3.0,4.0,5.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Fri Jan 15 2021, Specialist,"Houston, TX",Current Employee ,Disappointing,1,"The 9/80 schedule is nice.
","Terrible management and communication from OXY
Advice to Management
Honesty and open communication is lacking.
Helpful (1","Honesty and open communication is lacking.
",1.0,1.0,1.0,1.0,1.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Fri Dec 11 2020, Staff Reservoir Engineer,"Houston, TX",Current Employee ,Good place to work,0,"good pay; good work life balance; lots of learning opportunities; challenging and rewarding projects
","lack of training opportunities for the new
Helpfu",,4.0,,,,,,,,
Sat Dec 19 2020, Inst Tech,"Houston, TX",Current Employee ,Great people,0,"Great people and work life balance
","Always reactionary and never proactive
Helpfu",,3.0,5.0,2.0,5.0,3.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Sat Dec 19 2020,Anonymous,"Houston, TX",Former Employee ,Good people,0,"I worked with some really great people at this company, and my managers really cared about their teams.
","It can be challenging when the corporate office is in Houston and you are in a different office.
Helpfu",,3.0,3.0,3.0,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Dec 01 2020, Engineer,"Houston, TX",Former Employee ,Oxy enginner work,0,"Good life-work balance, people are easy to work with
","Energy market is down, and company is not doing well during this period of time
Helpfu",,4.0,4.0,5.0,5.0,3.0,4.0,,,
Sat Dec 12 2020, Facilities Engineer,"Houston, TX",Current Employee ,Organised Chaos,1,"A lot of freedom and trust to do your job
","Not a lot of structure or transparency at this point in time
Helpful (1",,3.0,,,,,,,,
Fri Dec 11 2020, Field Technician,"Kermit, TX",Former Employee ,Its not Anadarko,0,"If you maintained your position from Anadarko you're very lucky.
","Coming from Anadarko, it felt like the company downgraded after being bought by Oxy.
Advice to Management
Too bad the gamble didn't work. APC was a great company and a great place to work.
Helpfu","Too bad the gamble didn't work. APC was a great company and a great place to work.
Helpfu",3.0,4.0,3.0,3.0,2.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Tue Nov 24 2020, Production Engineer,"Platteville, CO",Former Employee ,"Great, fair company",0,"Great pay and benefits, given the freedom to innovate
","market downturns, if interested in another position transition can be slow
Helpfu",,4.0,4.0,4.0,4.0,5.0,3.0,Recommends,Negative Outlook,
Mon Nov 23 2020, Productions Intern,,Former Employee ,Intern Review,0,"Amazingly incorporative and helpful. Provided a great work atmosphere. Always available and understandable.
","High expectations can lead to high stress
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Nov 23 2020, Human Resources Specialist,,Former Employee ,Used to be a great employer,3,"Loved my coworkers and peers.
","Communication from Sr. Mgmt is lacking. Poor decision making by Sr. Mgmt. Too many cooks in the kitchen trying to make things happen.
Helpful (3",,2.0,,,,,,,,
Wed Nov 25 2020, Account Supervisor,N/A,Former Employee ,Work review,0,"Care about the great work
","Only care that the work gets done
Helpfu",,3.0,,,,,,,,
Wed Dec 09 2020, Staff Accountant,"The Woodlands, TX",Former Employee ,Do not work here. Terrible company,2,"Great location in the Woodlands TX.
","Unethical company. Inefficient business practices.
Advice to Management
Need to spend some time in jail.
Helpful (2","Need to spend some time in jail.
",1.0,1.0,1.0,1.0,1.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Nov 18 2020, Anadarko Employee,"The Woodlands, TX",Former Employee ,Steady and Slow,0,"steady work with multiple learning opportunities
","slow movement - crowded at the top
Helpfu",,3.0,,,,,,,,
Tue Nov 03 2020, Administrative Assistant,"Midland, TX",Former Employee ,Contractor,0,"The people were generally nice
","I was a contractor for almost two years
Helpfu",,4.0,,,,,,,,
Tue Nov 10 2020, IT Supervisor,"Houston, TX",Current Employee ,Support of all IT systems for plant facilities,0,"9-80 schedule, holidays, culture, location
","Tight with IT spending, recognition for hard work could be better
Advice to Management
Better recognize the work of individual contributors
Helpfu","Better recognize the work of individual contributors
Helpfu",3.0,4.0,4.0,3.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Nov 09 2020, Production Technician,"Houston, TX",Current Employee ,Oil and gas,1,"Good pay, bonus potential and benefits. When things are good its good.
","Instability in industry and constant reorganizing. A lot of worry about layoffs and furloughs depending on the market.
Helpful (1",,2.0,,,,,,,,
Wed Nov 04 2020,Anonymous,"Denver, CO",Former Employee ,It was okay.,0,"Continued learning and professional development opportunities
","The industry tends to be unpredictable...
Helpfu",,3.0,,,,,,,,
Mon Oct 26 2020, Chemical Operator,"Wichita, KS",Current Employee ,Good Job at first but in time will burn you out,2,"respectable salary
benefits
not the most physical job
vacation time
sick leave
","Rotating schedule 
at times abundance of overtime
production goals come before any time off
horrible work life balance
Helpful (2",,3.0,2.0,2.0,2.0,3.0,1.0,,,
Wed Oct 28 2020, Senior Production Engineer,"Houston, TX",Current Employee ,Meh,1,"Competitive pay, decent benefits & PTO.
","Company culture is not great.
Helpful (1",,3.0,1.0,2.0,1.0,3.0,4.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Mon Oct 26 2020, Engineer,"Houston, TX",Current Employee ,It’s a job.,1,"Pay and benefits are pretty good. Coworkers are a pleasure to work with.
","Cronyism is rampant. Management is impulsive and authoritarian. 60-70 hour weeks are typical, due to understaffing and poor planning. Contractors are treated like dirt.
Advice to Management
Staff appropriately. Think before you act. Practice what you preach. Plan and prioritize.
Helpful (1","Staff appropriately. Think before you act. Practice what you preach. Plan and prioritize.
",2.0,1.0,2.0,1.0,2.0,4.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Oct 07 2020, Engineer,,Former Employee ,Great Benefits,0,"Awesome benefits, even when times are tough
","I can't think of any
Helpfu",,5.0,5.0,4.0,4.0,4.0,5.0,,,
Tue Nov 10 2020, Engineer,,Former Employee ,"lost their values, ethics and structure since Anadarko acquisition",2,"good pay, benefits, bonus, and vacation hours
","manager and HR lost their ethics and values, they let go people using ""voluntary retirements plan"" but they told them if they do not take the deal they will fire them later. then managers started hiring their friends to cover the positions with unskilled people and unskilled engineers that designed projects without consulting with operations teams and those projects ended up needing adjustment that would cost double the budget approved. managers harassing employees and never get punished (one manager had sexual harassment cases and many bullying cases for many years and only got let go because of a fist fight a VP accidently witnessed in the middle of the office). personally, HR approved using the company plane to travel for work and after using it, they told me I violated the rules for using it and left me stranded in the field. I made a complain to their HR managers with a proof of their previous approval to use the company plane, they still did not act about it. I proposed multiple plans to save money, cut third party hour and give better training to new hires but managers always did not seem interested in better performance or efficiency.
Advice to Management
stop cutting peoples jobs to save money and start focusing on more efficient processes to reduce overtime hours and third party costs. utilize the midland training center to train your staff.
Helpful (2","stop cutting peoples jobs to save money and start focusing on more efficient processes to reduce overtime hours and third party costs. utilize the midland training center to train your staff.
",1.0,2.0,1.0,1.0,1.0,4.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sat Nov 07 2020, Electrical Construction Specialist,"Carlsbad, NM",Former Employee ,"Don’t listen to the promise, stay a contractor",2,,"ruction Specialist in Carlsbad, NM
Doesn't Recommend
Negative Outlook
No opinion of CEO
I worked at Occidental Petroleum full-time for more than 8 years
Pros
At least your check was in the bank on time
Cons
Lack of planning , unrealistic deadlines, way above highest stress you should have, won’t listen , young engineers too prideful
Helpful (2",,1.0,1.0,2.0,2.0,2.0,4.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Mon Oct 12 2020, Senior Reservoir Engineer,"Houston, TX",Current Employee ,Tough time during oil price crisis,0,"No layoffs, high job security
","No promotion, no challenges, no career development
Helpfu",,3.0,,,,,,,,
Sun Oct 25 2020, Trader,"Houston, TX",Former Employee ,Fallen,5,"Once a great company, pay, bonus, leadership, career advancement, stability
","Toxic environment, terrible mid management, current executives killed company, reducing benefits, company is broken
Advice to Management
Too late to steer ship. The Titanic is going down.
Helpful (5","Too late to steer ship. The Titanic is going down.
",1.0,2.0,1.0,1.0,1.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Sep 30 2020, Senior Staff Systems Engineer,"The Woodlands, TX",Former Employee ,Poor Organization,3,"Good Pay, Excellent Benefits, and Nice Work Environment
","Poor Management, Layoffs, and no direction
Helpful (3",,2.0,3.0,1.0,1.0,4.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Mon Sep 28 2020, Production Technician II,"Pecos, TX",Current Employee ,Ok Job!,2,"Good people to work for.
","Too many different positions. One man can do most of them.
Helpful (2",,3.0,3.0,2.0,2.0,3.0,3.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Fri Oct 02 2020, Senior Analyst,"Denver, CO",Former Employee ,Standard Mid-Size Oil and Gas,0,"Healthcare, 401k Match, yearly bonus
","Recent merger difficulties and cost-cutting, salary cuts due to industry trends
Helpfu",,3.0,5.0,1.0,1.0,3.0,5.0,Recommends,Negative Outlook,Approves of CEO
Tue Sep 15 2020, Project Manager,"The Woodlands, TX",Former Employee ,O&G,1,"Great workforce due to APC acquisition
","limited progression after the APC acquisition
Helpful (1",,4.0,3.0,3.0,2.0,3.0,3.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Sat Sep 26 2020, Project Manager,"Houston, TX",Former Employee ,How is occidental,0,"Good salaries and work environment
","Too much politics at work
Helpfu",,3.0,,,,,,,,
Mon Sep 21 2020, Senior Geoscientist,,Former Employee ,Overall Good company to work,1,"Easy to move
friendly coworkers
good benefits
","Management keeps changing with little experience
Advice to Management
Get some professional training.
Helpful (1","Get some professional training.
",3.0,,,,,,,,
Mon Aug 31 2020, MWD Field Engineer,,Former Employee ,Great,0,"plenty of work in Texas
","Down turn in the oil field
Helpfu",,5.0,,,,,,,,
Fri Oct 02 2020, Engineer,,Former Employee ,horrible place to work,4,"buildings they bought then sold were the best ever built with amazing amenities
","they cancelled everything good about the company they purchased.
Helpful (4",,1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Sep 09 2020, Electrical Engineer I,"Geismar, LA",Current Employee ,Mixed Feelings,3,"Bi-monthly paycheck. Lax on taking time off.
","No life balance. No training. Not sure at all about safety.
Advice to Management
Keep your word. Actually train new employees. Safety isn't just a number and you all treat it just as a number to look good.
Helpful (3","Keep your word. Actually train new employees. Safety isn't just a number and you all treat it just as a number to look good.
",2.0,1.0,2.0,3.0,3.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Aug 26 2020, Designer,"Houston, TX",Former Employee ,Designer management,1,"Cool place to work with great Ethic
","Click of Mafia led managers
Advice to Management
Change things with knowledgeable PM
Helpful (1","Change things with knowledgeable PM
",4.0,5.0,4.0,4.0,3.0,2.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Tue Sep 08 2020, Senior Analyst,"Houston, TX",Former Employee ,Past Employee - Legacy APC,3,"Benefits are good. Time off is great.
","Legacy Anadarko. Horrible culture once Oxy took over. Expected work hours and odd times is horrible at Oxy.
Advice to Management
Communicate and stop telling lies about how great everything is.
Helpful (3","Communicate and stop telling lies about how great everything is.
",2.0,2.0,1.0,2.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Aug 26 2020, Contractor,"Midland, TX",Former Employee ,Night Well Analyst,0,"Very good pay, Great Management, Good Hours.
","Was let go due to COVID 19
Helpfu",,4.0,5.0,3.0,2.0,4.0,4.0,Neutral Outlook,,No opinion of CEO
Fri Aug 21 2020, Workover & Completions Consultant,"Midland, TX",Former Employee ,Great Work Place,0,,"ltant in Midland, TX
Recommends
Positive Outlook
Approves of CEO
I worked at Occidental Petroleum full-time
Pros
Very Friendly people to work with and to learn from 
Will definitely do it again if the opportunity comes
Cons
Don’t have nothing Negative to say about them
Advice to Management
They’re doing a great job
Helpfu","They’re doing a great job
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Aug 17 2020, GIS Analyst,"Houston, TX",Former Employee ,Great company - like family!,0,"Flexible schedule, with great Managers/Team Leads and salary commensurate with experience.
","Having budgetary problems, and the oil downturn/COVID-19, they didn't seem to be able to maintain appropriate support for their teams.
Helpfu",,5.0,,,,,,,,
Thu Aug 27 2020, Manager,"Denver, CO",Former Employee ,Once a Great Company...,2,"As Anadarko this was a great company that took great care of its employees, even if leadership was a little misguided towards the end. One can only hope that after the Occidental acquisition some of that culture was retained.
","After the Occidental acquisition it was a very tough work environment. Not hostile, but there was little communication and folks were literally sitting around doing nothing for months.
Advice to Management
Try not to go bankrupt.
Helpful (2","Try not to go bankrupt.
",2.0,3.0,1.0,2.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Aug 02 2020, Control Room Operator,"West Odessa, TX",Current Employee ,Great company to work for,0,"Good company, great benefits, good culture
","None, none, none, none, none
Helpfu",,4.0,,,,,,,,
Tue Aug 11 2020, Pumper II,"Carlsbad, NM",Former Employee ,Feast or Famine,2,"Self-paced, detail oriented, and high safety promotion
","It has been a “good ‘ol boy” system.
Helpful (2",,3.0,2.0,4.0,3.0,3.0,3.0,Doesn't Recommend,Positive Outlook,Disapproves of CEO
Tue Jul 28 2020, Senior Reservoir Engineer,"Houston, TX",Current Employee ,Good Employer,0,"Good people doing good work
","Downturns in economy leads to layoffs
Helpfu",,4.0,,,,,,,,
Wed Aug 05 2020, Senior Electrical Engineer,"Houston, TX",Current Employee ,Good,2,"Good benefit and good salary
","No collaboration, no training, no future.
Helpful (2",,2.0,2.0,2.0,2.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Thu Jul 23 2020, Production Technician,"Ingleside, TX",Current Employee ,Production tech,0,"They have great benefits to
","They work a lot of hours but money is good
Helpfu",,5.0,,,,,,,,
Wed Jul 22 2020, Geologist,"Houston, TX",Current Employee ,It will be an interesting next 3 years,0,"They'll give you enough rope to hang yourself which could be good or bad based on your skillset. Most folks including management are approachable and laid back. Anadarko acquisition/integration has been difficult.
","On the job training, don't expect third party companies or any Nautilus training.
Helpfu",,4.0,3.0,3.0,3.0,3.0,3.0,Recommends,Neutral Outlook,Disapproves of CEO
Sun Aug 23 2020, Automation Tester,"Fort Worth, TX",Current Employee ,badly run company,3,"at least I have a job that is good
","management in over there head
Advice to Management
fire CEO
Helpful (3","fire CEO
",1.0,3.0,2.0,3.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Jul 27 2020,Anonymous,"The Woodlands, TX",Former Employee ,Good people bad management,3,"I enjoyed the company culture and the people I worked with.
","I was part of the APC acquisition and I could not overstate how utterly incompetent OXY was in their ability to execute. Every step of the way they shot themselves in the foot. I think they were trying to be the nice guy and not the conquering victors post acquistion but it ended up making it worse for everyone.
Advice to Management
If you're ever in a position to do a highly leveraged acquisition against the recommendation of everyone in the industry, don't. You'll save the 1,000s of employees whose lives you turned upside down a lot of pain.
Helpful (3","If you're ever in a position to do a highly leveraged acquisition against the recommendation of everyone in the industry, don't. You'll save the 1,000s of employees whose lives you turned upside down a lot of pain.
",2.0,4.0,2.0,2.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Jul 16 2020, Technical Support Representative,"The Woodlands, TX",Former Employee ,Decent job ok benefits,0,"pay benefits and people you meet
","racism from upper management is not covert
Helpfu",,4.0,5.0,3.0,4.0,4.0,3.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Tue Jul 14 2020, Reservoir Engineer,"Houston, TX",Current Employee ,good company ok mgmt,0,"great compensation and location co.
","mgmt and people treatment shares
Helpfu",,5.0,3.0,3.0,3.0,5.0,1.0,,,
Wed Aug 12 2020, Operator,"Houston, TX",Current Employee ,Constant change of culture,3,,"ant change of culture""
1.0
★★★★★
Current Employee - Operator in Houston, TX
Doesn't Recommend
Negative Outlook
Disapproves of CEO
I have been working at Occidental Petroleum full-time for more than 3 years
Pros
Pay is descent compared to others
Cons
Oxy is always changing, not for the better
Advice to Management
Quit fixing things that aren’t broken
Helpful (3","Quit fixing things that aren’t broken
",1.0,2.0,1.0,1.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Aug 13 2020,Anonymous,,Former Employee ,Execs running the company in the ground,3,"There are None at all period
","Incompetent management.
Backstabbing. The people that get promoted aren’t necessarily qualified for their position.
Helpful (3",,1.0,3.0,1.0,2.0,2.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Tue Jun 16 2020, Systems Manager,"Houston, TX",Current Employee ,Work Life Balance,0,"Every other Friday off, self starter environment, progressive
","Not as high base pay
Helpfu",,5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jun 29 2020, Accounting Manager II,"Denver, CO",Former Employee ,Great salary and benefits,0,"Great salary and benefits in this industry.
","Worried company will file for bankruptcy.
Helpfu",,3.0,3.0,2.0,3.0,5.0,2.0,,,
Thu Jun 11 2020, Engineering Tech,"Houston, TX",Current Employee ,Good Culture,0,"Great company culture, good pay
","coronavirus reassignments and pay deduction
Helpfu",,4.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,
Fri Jun 19 2020, Management,"Denver, CO",Former Employee ,Bad financial decision before unforeseen market crash (Covid),2,"Friendly, easy going environment, good people, not necessarily good vision
","Lack of foresight, the right hand didn't know what the left hand was doing
Helpful (2",,3.0,4.0,2.0,2.0,3.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
