date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Jan 12 2021, Master Architect,"San Diego, CA",Current Employee ,Great company,0,"Employee friendly
Great work life balance
Innovative work
","Needs better communications from executives
Need a strong long term vision
Helpfu",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 12 2021, Project Manager,,Former Employee ,Growth Mindset,0,"managers encourage growing professionally and working across organizations
","global hours can sometimes impede work/life balance
Helpfu",,5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Mon Jan 11 2021, Sales,"Albuquerque, NM",Current Employee ,Great career options,0,"Good work environment, competitive salary and lots of options to expand your career.
","Changing quotas and fulfillment issues. (like most sales jobs)
Helpfu",,5.0,5.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 25 2021, Software Developer I,"Corvallis, OR",Current Employee ,Great Place Overall,0,"* Tend to have a pretty strong focus on work/life balance. Unlimited sick leave, no questions asked about leaving for appointments, things like that. 
* Co-workers are generally pretty nice. People seem to like the work they're doing. 
* Any equipments needs you have are met pretty readily. Software is slightly harder to get a hold of--but can still be done. 
* While pay is not the best, pretty generous bonuses. 
* HP is my first place, but I get the vibe speaking to others that the meeting load is pretty light here. Tend to prioritize people having the time to do their work rather than having them sit in long, pointless meetings.
","* Managers tend to set unrealistic deadlines. They don't expect people to work overtime to meet these deadlines, at least not that I see--but it does lead to a lot of unnecessary shifting and shuffling of schedules. 
* It definitely feels like there's a strong tilt towards male-identifying employees. Would be nice to see more gender diversity in the workplace.
Helpfu",,4.0,5.0,5.0,3.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sun Jan 10 2021, Data Center Technician,"Austin, TX",Current Employee ,Happy to be here,0,"Great pay
Not micro managed
Great hours 
Short commute
","No overtime to be had.
Helpfu",,5.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 24 2021, Software Engineer,"Denver, CO",Former Employee ,Good company,0,"Good workplace to work for.
","Lots of teams to work for
Helpfu",,4.0,,,,,,,,
Sat Jan 09 2021, Technical Manager,"Orlando, FL",Current Employee ,Enthusiastic Team Environment,0,"Lots of perks based on the performance. Everyone is open to new ideas. Management is really supportive.
","As in any big company things move way too slow and takes years to get approved for the development.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 08 2021, Director of Product Management,"Houston, TX",Current Employee ,"Great company, great people",0,"Customer Focus, Great products, Great Leadership, Great Brand
","Mature markets, need to find newer growth engines
Helpfu",,5.0,4.0,5.0,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 23 2021, Finance Analyst,"Boise, ID",Former Employee ,Great company,0,"Flexibility good place to work
","Micro management. Lots of outsourcing happening
Helpfu",,2.0,4.0,5.0,5.0,2.0,1.0,Recommends,,Disapproves of CEO
Wed Jan 20 2021,Anonymous,,Former Employee ,Great company to work for,0,"Good culture and good compensation
","No cons come to mind
Helpfu",,4.0,,,,,,,,
Tue Jan 19 2021, Engineering Manager,"San Diego, CA",Former Employee ,good people but terrible senior management,0,"opportunities to work with great people and talent
","senior management made terrible decision and waster ton of resouces and time
Advice to Management
replace senior management
Helpfu","replace senior management
Helpfu",3.0,4.0,4.0,3.0,3.0,2.0,Recommends,Neutral Outlook,Disapproves of CEO
Mon Jan 04 2021, MAP,"Houston, TX",Current Employee ,Great Company,0,"Flexible, developing, fun, challenging work
","Problems that come with being a larger company. HR is trying to become more agile
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 18 2021, Systems Engineer,"Corvallis, OR",Former Employee ,Depends on what you want in your job,0,"Relatively relaxed environment, flexible hours, easy to switch jobs after a few years.
","Little room for creativity, Large company, lots of corporate BS such as layoffs due to stock price fluctuation, progress is slow. Getting a good manager can make or break your experience. A lot of employees in their early 20s and 45+, but little in between. Get ready to be a powerpoint engineer. Heavily focused on a dying industry (printers) with little drive for innovation. Contractors are treated as second class citizens. HP Corvallis will often layoff engineers and hire them back as contractors for less pay, and they can do this because Corvallis has few other options for engineering jobs. Little respect for computer science and therefore the infrastructure is lacking.
Advice to Management
Pick the best employees for the job, not someone with amazing credentials in general who's experience doesn't fit the position. On the flip side, also hire people if they have the credentials despite them not having an engineering degree. I often heard managers talk about how if a tech wants to be an engineer, they really need to get an engineering degree, despite them having more than enough experience to do the job.
Helpfu","Pick the best employees for the job, not someone with amazing credentials in general who's experience doesn't fit the position. On the flip side, also hire people if they have the credentials despite them not having an engineering degree. I often heard managers talk about how if a tech wants to be an engineer, they really need to get an engineering degree, despite them having more than enough experience to do the job.
Helpfu",3.0,3.0,2.0,2.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Mon Jan 18 2021, National Sales Manager,"Fort Lauderdale, FL",Former Employee ,The new HP is built on strong legacy and excellent leadership,0,"The company has regained momentum and has a strong product pipeline
","In a matrix organization, it is key to stay in touch with all stakeholders and relevant departments pertaining to your role.
Advice to Management
I think you are definitely on the right track. Take care of your people and keep bringing relevant solutions to the market.
Helpfu","I think you are definitely on the right track. Take care of your people and keep bringing relevant solutions to the market.
Helpfu",4.0,3.0,5.0,4.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Mon Jan 18 2021, Sales,,Former Employee ,Great Company,0,"Flexibility and work at home capability
","Massive Portfolio with a focus on engineering
Helpfu",,4.0,5.0,4.0,5.0,4.0,4.0,Recommends,,No opinion of CEO
Fri Jan 15 2021, Senior Global Marketing Manager,"San Diego, CA",Former Employee ,Good company but no longer a tech leader,0,"big company benefits but have been cutting them over the years
","too big of a company, bureaucracy
Advice to Management
Keep employees happy
Helpfu","Keep employees happy
Helpfu",4.0,4.0,4.0,5.0,3.0,3.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Fri Jan 15 2021, Security Analyst,"Austin, TX",Current Employee ,Great,0,"Great company to work here
","Nothing to said no cons
Helpfu",,3.0,,,,,,,,
Fri Jan 15 2021, Operation Planning Manager,"Palo Alto, CA",Current Employee ,working environment,0,"good people to work with
","too much re-organizations which kills business
Helpfu",,3.0,2.0,4.0,4.0,1.0,3.0,Neutral Outlook,,Disapproves of CEO
Thu Dec 31 2020," Director, Business Planning &amp; Operations","Palo Alto, CA",Current Employee ,Dynamic environment,0,"opportunities abound during the pandemic
","career development a bit of a mixed bag- no clear cut paths in many functions.
Advice to Management
engage rank and file in your tool development efforts- not their managers 2 levels up.
Helpfu","engage rank and file in your tool development efforts- not their managers 2 levels up.
Helpfu",5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Dec 30 2020, Administrative Assistant III,"Vancouver, WA",Former Employee ,HP Inc - Great place to work,0,"Great Company and great people!
","No Cons for me there except for layoffs
Helpfu",,5.0,,,,,,,,
Tue Jan 12 2021, Manager,"Boise, ID",Former Employee ,Great place to work,0,"The people and their dedication to HP and the HP way
","Long hours, can be a lot of travel depending on the position
Advice to Management
Keep investing in your workforce
Helpfu","Keep investing in your workforce
Helpfu",4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,
Sun Jan 10 2021, Senior Program Manager,"Boise, ID",Current Employee ,Great Place to Work,0,"Great values, flexible work, high caliber employees, good leadership, decent benefits
","Very large business with all the usual issues that come with that. Decisions sometimes seem disconnected with reality. Senior leaders have trouble knowing what is really going on in the trenches.
Advice to Management
Figure out how to connect with people in the trenches like Bill and Dave used to do.
Helpfu","Figure out how to connect with people in the trenches like Bill and Dave used to do.
Helpfu",4.0,4.0,5.0,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 10 2021, Field Service Technician II,,Current Employee ,Good Job-Great Benefits,0,"Make your own schedule as long as you get the calls completed no one questions you.
","Upper Management constantly changing and adding new metrics. Most metrics are completely unattainable due to daily logistics issues.
Advice to Management
Stop developing new metrics to judge techs with. Next time you develop an app to ""help"" techs you should involve techs with the development so that it could actually benefit us.
Helpfu","Stop developing new metrics to judge techs with. Next time you develop an app to ""help"" techs you should involve techs with the development so that it could actually benefit us.
Helpfu",4.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 10 2021, Field Engineer,"Stamford, CT",Former Employee ,Good Training,0,"There was a good training and certification program
","Driving often to many clients.
Advice to Management
None
Helpfu","None
Helpfu",3.0,2.0,3.0,4.0,3.0,3.0,,,
Wed Jan 06 2021, Director,"Houston, TX",Current Employee ,Working at HP Inc,0,"Some of the best work/life balance you can find! Big opportunities if you have the right angel leader behind you.
","Lots of pretty words and sentiment, but no clear ACTION to address businesses in decline. Senior leaders are losing faith. We aren't who we used to be just 18months ago, and that has nothing to do with COVID. Let's not use that as our alibi.
Advice to Management
less talk, more action
Helpfu","less talk, more action
Helpfu",4.0,5.0,3.0,2.0,5.0,5.0,Recommends,Negative Outlook,Disapproves of CEO
Wed Jan 06 2021, Operations Specialist,,Current Employee ,Great work environment,0,"Great Management
Schedule Flexibility
24 Vacation days
Medical Plan
Vacation vouchers
Food vouchers
","Salary
work from home during Covid
Repeated tasks
Helpfu",,4.0,3.0,4.0,3.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Tue Jan 05 2021, Sales Engineer,"New York, NY",Former Employee ,Professional,0,"Still a professional and congenial work place.
","Falling behind other tech companies.
Helpfu",,4.0,4.0,4.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 05 2021, Contract Administrator,"Boise, ID",Current Employee ,Fair pay until you see how inefficient they run everything,0,"Flexible schedule and flexible remote access
","they do everything in excel and Sharepoint and SAP which is incredibly unreliable and inefficient
Advice to Management
Stop over promising products and services that the back end cannot support with your outdated systems and processes. You need to get real honest with what you can actually handle and if you want to deliver those promises you would spend more time on backend processes in order to be able to deliver.
Helpfu","Stop over promising products and services that the back end cannot support with your outdated systems and processes. You need to get real honest with what you can actually handle and if you want to deliver those promises you would spend more time on backend processes in order to be able to deliver.
Helpfu",3.0,1.0,1.0,3.0,2.0,3.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Mon Jan 04 2021, GLA,,Former Employee ,"Decent culture, unfortunate comp",0,"- Good folks
- Good benefits (health insurance etc)
- Good culture particularly around Diversity efforts
","- Limited equity given (if at all)
- Limited opportunities for growth internally
- Slow moving change
Advice to Management
Better transparency around options for advancement internally.
Helpfu","Better transparency around options for advancement internally.
Helpfu",4.0,3.0,4.0,4.0,2.0,3.0,Neutral Outlook,,No opinion of CEO
Tue Jan 05 2021, Senior Engineer,"San Diego, CA",Former Employee ,Too much outsourcing,0,"nice management folks to work for
","work being outsourced to Asia
Helpfu",,2.0,,,,,,,,
Sun Jan 03 2021, Sales,,Former Employee ,Sales perspective,0,"Good level of empowerment
Strong leadership
Commitment to improve
","None really to speak of
Helpfu",,4.0,4.0,4.0,3.0,4.0,4.0,Recommends,,
Mon Jan 04 2021, Junior IT Specialist,,Current Employee ,Sub Contractor for HP,0,"There were a few Training opportunities
","Job satisfaction was a minimal
Helpfu",,2.0,2.0,1.0,3.0,2.0,1.0,,,
Sat Dec 19 2020, Program Manager,"Vancouver, WA",Current Employee ,"HP, a place to belong and thrive",0,"inclusive, innovative culture of teamwork. The HP way is alive and kicking: teamwork, trust and respect, open door policy, management by objective, manage to strengths, toolbox is always open, personal and professional development encouraged, innovation is in our DNA.
","Pay is competitive, but not top of the charts.
Helpfu",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 23 2021, ITO Service Delivery Consultant III,"Jersey City, NJ",Former Employee ,Age Discrimination,0,,"ltant III in Jersey City, NJ
Doesn't Recommend
Negative Outlook
I worked at HP Inc. full-time for more than a year
Pros
People they acquired were good, but people already at HP were clueless and horrible
Cons
*Discriminate against age. Class action, Meg Whitman on CNBC admitting it.
*Considering they (HPE at the time) manage other company's IT, they reinvent the wheel with each one. I asked what they do for other clients, but after a few times of asking logical questions, I stopped getting invited to meetings.
*When taking over IT they acted like they knew better than the people managing it for 10+ years. 
*Lots of posturing
Helpfu",,1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,
Thu Dec 17 2020, R &amp; D Manager,,Current Employee ,HP continues to innovate,0,"Culture, innovation, flexibility, high quality engineers
","Total awards package and stock performance
Helpfu",,5.0,5.0,5.0,5.0,4.0,3.0,,,
Thu Dec 17 2020, QA Engineer II,"Palo Alto, CA",Current Employee ,One of the Companies that is making a difference in the World,0,"- Amazing place to work 
- Employees are very professional
- Upper Management has an open door policy which is very unique
","- Processes are long and very time taking
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Dec 15 2020, Business Analyst,,Current Employee ,work review,0,"great company culture, benefits, diversity,
","not many supply chain opportunities,
Helpfu",,5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Dec 15 2020, Software Engineer,,Current Employee ,Software Engineer,0,"Great culture
Good work life balance
","Less pay compared to other companies
Helpfu",,5.0,,,,,,,,
Mon Dec 28 2020, Software Engineer,"Santa Clara, CA",Former Employee ,Sal,0,"Learned a whole lot of
","Load of work Load of work
Helpfu",,3.0,3.0,3.0,3.0,3.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Wed Dec 09 2020, Senior Systems Engineer,,Former Employee ,system engineer,0,"good environment, growth and work life balance
","pay less, benefits, pto none
Helpfu",,5.0,,,,,,,,
Tue Dec 08 2020, Technical Program Manager,"Fort Collins, CO",Former Employee ,Great place to work!,0,"Lots of opportunity to move around within the company.
","Salary can be limited based on where you start.
Helpfu",,5.0,3.0,3.0,5.0,5.0,2.0,Recommends,Positive Outlook,
Wed Dec 09 2020, Account Manager,"Richardson, TX",Current Employee ,hp sales,0,"Harder you work , the more you make. Good life work balance. Value employees
","Wont fully understand your job for at least one year. Have faith
Helpfu",,5.0,5.0,5.0,4.0,3.0,5.0,Recommends,Positive Outlook,
Tue Dec 22 2020, Manager,"Palo Alto, CA",Former Employee ,Great place,0,"It’s got great culture and a lot of mature employees. It’s very well organized and you have a lot of resources to get your work done
","Tough to make significant changes. The culture can come in the way.
Helpfu",,4.0,,,,,,,,
Tue Dec 22 2020, Consultant,"Houston, TX",Current Employee ,ARC,0,,"ltant in Houston, TX
Recommends
Positive Outlook
Approves of CEO
I have been working at HP Inc. full-time for more than 5 years
Pros
Inclusiveness and work life balance
Cons
Nothing that I can think of
Helpfu",,4.0,5.0,4.0,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Dec 07 2020, Engineer,"Los Angeles, CA",Current Employee ,great culture,0,"fun place to work everyday
","slave to the shareholder. not enough innovation
Helpfu",,5.0,5.0,3.0,5.0,3.0,3.0,Recommends,Negative Outlook,
Mon Dec 21 2020, Business Intelligence Manager,"San Jose, CA",Former Employee ,great place to work,0,"employees empowered 
moving to service models
innovating in pcs and print (3D) to differentiate and achieve higher profit margins
","print is declining
pressure on cost structure
Helpfu",,4.0,4.0,4.0,5.0,3.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Tue Jan 12 2021, Director,,Current Employee ,OK but you could get laid off any day,0,"None that I can think of
","Lay Offs and turnover rate
Helpfu",,1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,
Sun Dec 06 2020, Engineer,"Houston, TX",Current Employee ,Good,0,"Great company, great people, great benefits
","No cons. Great place to work in
Helpfu",,5.0,,,,,,,,
Sun Dec 20 2020, Lead Financial Analyst,"Houston, TX",Current Employee ,Good Company to work for,0,"Flexible working, Open communication policy, Friendly working environment, Competitive pay
","Lack of Innovation , Slow career growth
Helpfu",,3.0,5.0,4.0,4.0,1.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Dec 18 2020, Senior Product Manager,"Palo Alto, CA",Current Employee ,Chilled out people,0,"great people 
not much pressure
","slow org
too many processes
low comp
Helpfu",,4.0,5.0,3.0,5.0,4.0,2.0,Recommends,Positive Outlook,No opinion of CEO
Fri Dec 18 2020, IT Specialist,"Houston, TX",Current Employee ,IT Specialist,0,"a good place to work
","not enough room to grow
Helpfu",,3.0,,,,,,,,
Thu Dec 17 2020, Manager,,Former Employee ,Overall a good company to work for,0,"Good pay, benefits, work life balance
","Slow pace, lots of meetings and busy work.
Helpfu",,4.0,4.0,2.0,3.0,3.0,4.0,,,
Wed Dec 16 2020, Tech Support,"Rio Rancho, NM",Former Employee ,Decent job,0,"They tried to keep you happy. Team feel.
","Monotony is agonizing. Not a lot of mobility.
Advice to Management
More relevant training
Helpfu","More relevant training
Helpfu",4.0,5.0,5.0,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Dec 14 2020, Talent Enablement Lead,,Former Employee ,Beaucracy,0,"Standard operating procedures were established
","Cutting through red tape or having authority to change things was restrictive
Helpfu",,4.0,,,,,,,,
Sun Dec 13 2020, Business Planning Manager,"Houston, TX",Current Employee ,The Story,0,"Work Life Balance Relaxed Culture
","Very Slow Merit Increase Annually in
Helpfu",,4.0,5.0,3.0,2.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Dec 09 2020, Senior Marketing Manager,"Boise, ID",Current Employee ,HP is a great place,0,"HP genuinely cares about its employees and does it's best to support them and their families both in and outside office
","HP is a large international organization which results in a lot of complexity. It can be challenging to know who or what organization to go to get your job done. Often you are put in a position where you are severing many masters and it's difficult to please everyone.
Advice to Management
Keep doing what you are doing
Helpfu","Keep doing what you are doing
Helpfu",4.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Nov 24 2020, Hardware Engineer (Intern),"Columbus, OH",Current Employee ,Great internship,0,"Great manager and mentor
Interesting projects
Phenomenal company culture
","Pay was a little lower than some of my other offers but not unreasonable at all
Helpfu",,5.0,,,,,,,,
Wed Dec 09 2020, Business Product Manager,"Orlando, FL",Former Employee ,Good Company - Heavy Politics and slow moving,0,"Fairly stable, decent hardware products, good culture, really want to do the right thing and help the employees
","Politics everywhere, Executive Leadership heavily involved and micro manages releases in PSS Division. Lots of waste of talent, I spent 50% of my week doing nothing and could have made a career of it.
Advice to Management
Too many layers of management and too many political players. Ego's are driving new product not what is best for the customer, sales organization needs revamped into a modern architecture, sales system and processes are ancient, lack of marketing and vision on how to sell. Between direct and indirect constant conflict and cannibalizations of sales between products and between the two
Helpfu","Too many layers of management and too many political players. Ego's are driving new product not what is best for the customer, sales organization needs revamped into a modern architecture, sales system and processes are ancient, lack of marketing and vision on how to sell. Between direct and indirect constant conflict and cannibalizations of sales between products and between the two
Helpfu",3.0,3.0,4.0,4.0,2.0,4.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Mon Dec 07 2020, Data Scientist,,Current Employee ,Overall review of work experience,0,"Good life and work balance
","a little less f flexibility
Helpfu",,3.0,4.0,4.0,4.0,3.0,3.0,,,
Sun Nov 22 2020, Senior Human Resource Business Partner,"Fort Collins, CO",Current Employee ,HP Leads with,0,"Strong values; leads with integrity; purpose-driven. Great culture.
","It's big. Really big. Sometimes it takes a long time to steer the ship.
Helpfu",,5.0,5.0,5.0,4.0,4.0,5.0,Recommends,Positive Outlook,
Sat Dec 05 2020, Inside Sales Account Manager,"Rio Rancho, NM",Former Employee ,Federal Account Manager,0,"I got to work closely with some of the nations most top CTO's and CIO's
","Pay did not reflect the job
Advice to Management
Keep the talent when they have it instead of allowing layoffs
Helpfu","Keep the talent when they have it instead of allowing layoffs
Helpfu",4.0,5.0,5.0,5.0,5.0,3.0,,,
Thu Dec 03 2020, Supply Chain Manager,"Portland, OR",Current Employee ,"Once prestigious workplace, now mediocre",0,"Benefits package, 401k match, D&I, opportunity to move function
","Regular layoffs, seldom backfilling roles, work life balance
Helpfu",,3.0,1.0,2.0,5.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
