date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Wed Feb 03 2021, Network Consulting Engineer,,Former Employee ,Full of challenge,0,,"lting Engineer 
I worked at Cisco Systems full-time
Pros
Full of challenge with new technology
Cons
Sometime has to clean the rubbish
Helpfu",,4.0,,,,,,,,
Wed Feb 03 2021, Semi,"Providence, RI",Former Employee ,Culture was better under Chambers,0,"Challenging and full filling work
","Too political promotions not based on merit but perception and looks
Helpfu",,4.0,3.0,3.0,5.0,4.0,4.0,Recommends,Neutral Outlook,Disapproves of CEO
Wed Feb 03 2021, Marketing Manager,"San Jose, CA",Current Employee ,Not the best,0,"The pay and benefits are good.
","Competitive work environment, outdated processes and business tools, difficult to get promoted unless you move to another organization.
Advice to Management
Hire qualified people who know how to manage others and get work done.
Helpfu","Hire qualified people who know how to manage others and get work done.
Helpfu",2.0,2.0,2.0,2.0,1.0,3.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Tue Feb 02 2021, Program Manager,,Current Employee ,Work Life Balance,0,"Work Life Balance is excellent
","High Turn Over Rate is bad for the company
Helpfu",,3.0,5.0,4.0,4.0,3.0,2.0,,,
Tue Feb 02 2021, Software Engineer,"Costa Mesa, CA",Former Employee ,"Was ok, but a lot of lay offs",0,"Salary is good, big enterprise company with a good name
","Not very stable, many lay offs few times a year
Helpfu",,3.0,,,,,,,,
Tue Feb 02 2021, Central Supply Clerk,,Former Employee ,Hard working co workers,0,"Day shift good co workers
","Lower pay but good shift
Helpfu",,3.0,3.0,3.0,2.0,2.0,,,,
Tue Feb 02 2021, Software Engineer,,Current Employee ,WLB is gone,0,"relative high package for my role
","very bad WLB. it is not general case at cisco but some groups they do work super long per day
Helpfu",,3.0,2.0,3.0,3.0,3.0,4.0,,,
Mon Jan 18 2021, Technical Consulting Engineer,"San Jose, CA",Former Employee ,best employer,0,,"lting Engineer in San Jose, CA
Recommends
Positive Outlook
Approves of CEO
I worked at Cisco Systems full-time for more than 5 years
Pros
good to work for this company
Cons
none for Cisco at this time
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 18 2021, Intenrship,,Current Employee ,great,0,"loved it very good cool
","not bad at all much learning
Helpfu",,5.0,,,,,,,,
Mon Jan 18 2021, Security Engagement,N/A,Former Employee ,Work Environment,0,"Great work environment and excellent management
","None specific at this time
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,,,
Mon Jan 18 2021, Business Manager,,Former Employee ,great company - the plumbing of the internet!,0,"you get to work with cutting edge technologies. they treat you like the professional that you are.
","the stock hasn't moved over 50 for quite a long time, as they have been fully valued for a long time.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,,
Tue Jan 19 2021, Machine Learning Engineer,"San Jose, CA",Former Employee ,Great Company with Great learning opportunities,0,"A lot of growth opportunities
","Big company, might not move as fast as a startup
Helpfu",,5.0,5.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Business Manager,,Former Employee ,Great,0,"Benefits are great and secure job if you’re constantly looking for ways to learn and advance
","A bit slow and they lay off people regularly. If you’re not looking out for your own growth you can become stale quickly
Helpfu",,4.0,5.0,4.0,4.0,3.0,5.0,,,
Mon Feb 01 2021, Product Manager,"San Jose, CA",Current Employee ,Business System Analyst/ Product Manager,0,"Very well structured on organization management
","Lay off and changes are higher
Helpfu",,4.0,4.0,3.0,3.0,3.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Mon Feb 01 2021, Principal Software Engineer,"Dallas, TX",Former Employee ,Good place to work,0,"working envoionment is nice, and schedule is Flexible
","too many layoffs, once every couple of years
Helpfu",,4.0,4.0,3.0,3.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Feb 01 2021, Technical Leader,"San Jose, CA",Former Employee ,There are good and bad,1,"A wide variety of job roles to choose from
","Most managers have their heads in the sand, focusing only on their own career path, ignoring their reports and the business itself.
Helpful (1",,2.0,3.0,3.0,4.0,2.0,3.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Mon Feb 01 2021, Senior Business Operations Manager,"San Jose, CA",Former Employee ,Insightful experience working at Cisco,0,"Great benefits and employee perks
","A lot of Politics and silo
Helpfu",,4.0,3.0,4.0,4.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Software Engineer,"Seattle, WA",Current Employee ,Chill,0,"Chill, laid back, slow, good work life balance
","Slow, bloated, process heavy, beaurocratic.
Helpfu",,2.0,,,,,,,,
Mon Feb 01 2021, Office Worker,"Milpitas, CA",Former Employee ,its a cool place,0,"its a cool place to work at
","drama amongst people and thats it
Advice to Management
be yourself a hard worker
Helpfu","be yourself a hard worker
Helpfu",3.0,3.0,3.0,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Netwoking Engineer,"San Jose, CA",Current Employee ,1,0,"good benefits - large - small teams are good
","large company - may get lost in the mix
Helpfu",,3.0,3.0,3.0,5.0,4.0,3.0,Recommends,Positive Outlook,Disapproves of CEO
Mon Feb 01 2021, Senior QA Engineer,"San Jose, CA",Current Employee ,Working as Senior QA at Cisco Systems,0,"- work-life balance
- caring team and leadership
","- stagnant career
- new hire will get much more pay than one working for a longer time
- No food
Advice to Management
- Put the employee on a clear and transparent career growth path
- Value the employee who is working for years and putting all the effort.
Helpfu","- Put the employee on a clear and transparent career growth path
- Value the employee who is working for years and putting all the effort.
Helpfu",3.0,4.0,3.0,3.0,3.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Sun Jan 17 2021, TCE,,Current Employee ,- - - -,0,"Great place to work. I love it here
","i love it here, great place to work
Helpfu",,5.0,,,,,,,,
Sun Jan 17 2021, Analyst Relations,"San Jose, CA",Current Employee ,Great company,0,"Great place to work! Good benefits, gives back to the community, supportive
","Like any company there are frequent reductions in staffing
Helpfu",,5.0,4.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 17 2021, Technical Solutions Architect,"New York, NY",Current Employee ,A Culture That Can’t Be Beat,0,"Great Pay and Great Benefits
","Lots of changes every year
Helpfu",,5.0,4.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 17 2021, Engineer,"San Jose, CA",Current Employee ,Excellent,0,"Excellent company to work for
","No Complaints. Give respect and get respect
Helpfu",,5.0,,,,,,,,
Mon Jan 18 2021, Software Engineer,"Dulles, VA",Current Employee ,Great stable company,0,"Cares about its employees; great coworkers
","A lot of corporate procedures that get in the way of work.
Helpfu",,5.0,,,,,,,,
Sun Jan 31 2021," Senior Manager, Product Management","San Jose, CA",Current Employee ,Summary,0,"Non-abrasive culture, good work-life balance.
","Aging, struggling a bit to keep up with changing times.
Helpfu",,4.0,5.0,4.0,4.0,3.0,5.0,Recommends,Neutral Outlook,Disapproves of CEO
Sun Jan 31 2021, Marketing Manager,,Current Employee ,"Great place to work, but depends on the team or dept",0,"Outstanding benefits
Executive leadership talk with staff through all-hands meetings on a frequent basis
Ability to apply and change roles internally
","While Cisco is a large company, which provides opportunities to change roles/departments, being so large also is a negative (lots of processes, hard to find opportunities in the roles you are in)
The work culture depends on the team you are on, leadership are trying to create better alignment, but when people managers don't attend those meetings, it's hard to enforce the culture they promote
Frequent internal reorgs
Advice to Management
Look to promote more from within; promotions within roles will encourage employees to stay
Less internal reorgs
Helpfu","Look to promote more from within; promotions within roles will encourage employees to stay
Less internal reorgs
Helpfu",4.0,4.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Software Engineer,,Current Employee ,Not bad,0,"Great Benefits, good work culture
","Cisco has many of the drawbacks of a massive corporation
Helpfu",,4.0,4.0,4.0,4.0,3.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Sun Jan 31 2021, Technical Leader,,Current Employee ,Caring leadership,0,"* Leadership cares and supports employees 
* Committed to helping community
* Opportunity to work with incredibly smart engineers
","* Frequent churns in organizational structure
Helpfu",,4.0,4.0,5.0,5.0,5.0,5.0,,,
Sun Jan 31 2021, Hardware Engineer,"San Jose, CA",Current Employee ,Cisco Engineer,0,"Good Pay, Good Benefits good people
","Nothing to stark to report on
Helpfu",,4.0,,,,,,,,
Sun Jan 31 2021, Software Engineer,,Former Employee ,Benifets,0,"Good health care benefits, bonus, salary hike
","Difficult to find work to grow carrier
Advice to Management
Spend more on research , innovation and growth
Helpfu","Spend more on research , innovation and growth
Helpfu",3.0,3.0,4.0,4.0,3.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Sun Jan 31 2021, Partner Manager,"San Francisco, CA",Former Employee ,Layoffs,0,"overall a good company to work for
","Layoffs recently has impacted many long timers
Advice to Management
HR needs to be better to deal w issues
Helpful
Cisco Systems Response
February 8, 2021 – A member of the #WeAreCisco nation - HR team
We appreciate you taking the time to leave a review. Cisco is taking steps to evolve how we approach workforce transitions allowing choice and time, where possible. Just as there's diversity with our portfolio, there are a diverse set of ways in which Cisco contributes externally that are in-line with our values and are core to our corporate social responsibility. We have an ongoing process of aligning our investments and resources to meet the evolving needs of our customers and partners. We will always offer our full support to impacted employees","HR needs to be better to deal w issues
Helpful
Cisco Systems Response
February 8, 2021 – A member of the #WeAreCisco nation - HR team
We appreciate you taking the time to leave a review. Cisco is taking steps to evolve how we approach workforce transitions allowing choice and time, where possible. Just as there's diversity with our portfolio, there are a diverse set of ways in which Cisco contributes externally that are in-line with our values and are core to our corporate social responsibility. We have an ongoing process of aligning our investments and resources to meet the evolving needs of our customers and partners. We will always offer our full support to impacted employees",3.0,4.0,4.0,4.0,4.0,3.0,Approves of CEO,,
