date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Jan 07 2021, Sales Associate/Cashier,"Encinitas, CA",Current Employee ,Working as a store cashier,0,"The work is not hard
","Dealing with the public and all that entails
Helpfu",,3.0,,,,,,,,
Fri Jan 08 2021, Planning,"Pandora, OH",Former Employee ,Disappointed,0,"Pay and benefits and employees
","Upper management micromanaging and making decisions that their direct-reports should be making.
Helpfu",,3.0,2.0,2.0,2.0,4.0,4.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Tue Dec 22 2020, Cashier/Cook,,Former Employee ,Cashier/Cook,0,"Meeting wonderful new people. Also gained a lot of experience.
","Only issue was the hours but the company itself was a great place to work for.
Advice to Management
Keep up the good work, your awesome.
Helpfu","Keep up the good work, your awesome.
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 07 2021, Applications Developer,"San Antonio, TX",Former Employee ,Flip a Coin,0,"a few good leaders, but not enough to make a difference
","small towns (Findlay, OH) breed small minds (Findlay, OH). The company outgrew the town by becoming a large refiner, but people haven't figured it out. It in the middle of no where and the nearest airport is 2 hours away. They're just discovering tech that has been around for decades. They should have released a lot of mid level management but chose the easy way.
Advice to Management
Use this opportunity to become a leader and hire from outside to innovate.
Helpfu","Use this opportunity to become a leader and hire from outside to innovate.
Helpfu",2.0,3.0,2.0,2.0,2.0,4.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Tue Dec 22 2020, Process Controls Engineer,"Detroit, MI",Former Employee ,Great place to work at!,0,"Lot of great resources and autonomy to do amazing projects. Very high impact projects and great work experience. Wide range of experience and everyone is very friendly and approachable. Strong safety culture and values. Great work/life balance-- management is flexible and understanding.
","Sometime an old-school approach and need to push harder for innovation or trying something new. D&I is getting better, but still needs improvement.
Advice to Management
Continue the amazing work you're doing on building culture and community!
Helpfu","Continue the amazing work you're doing on building culture and community!
Helpfu",5.0,5.0,5.0,4.0,4.0,5.0,,,
Wed Jan 27 2021, Operations Supervisor,"Martinez, CA",Former Employee ,Does not care about buying out locations and terminating everyone,0,"Pay and benefits were standard
","Zero touch with the working party at sites. Shut down Martinez refinery and ruined hundreds of peoples lives.
Advice to Management
Non
Helpfu","Non
Helpfu",1.0,1.0,1.0,4.0,1.0,4.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sat Dec 19 2020, Refining Engineer,,Former Employee ,A company with a corporate-driven gameplan,0,"Great set of standards to follow
Excellent pay and benefits (401k, pension, bonus, medical)
9/80 or 4/10 work schedule, depending on site and role
","Can be high stress due to volume of work
No personal time or vacations during turnarounds
Advice to Management
Corporate has a clear vision for the company, but local sites struggle to make a strategy to meet it
Helpfu","Corporate has a clear vision for the company, but local sites struggle to make a strategy to meet it
Helpfu",5.0,4.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Wed Dec 16 2020, Senior Financial Analyst,"Findlay, OH",Current Employee ,Old-School Company that takes care of its employees,0,"Pay and Benefits
Size allows for movement between groups and valuable experience
","Location
Structure makes it hard to be promoted quickly for some
Helpfu",,5.0,5.0,4.0,4.0,4.0,5.0,Recommends,Negative Outlook,Approves of CEO
Wed Dec 30 2020, Lab Tech,"Ashland, KY",Current Employee ,Dishonest employer,0,"Pays well for the positions available.
","Hired for a job I wanted but due to onboarding difficulties they hired someone else in my olace and moved me to a different position that I did not apply for and would not have accepted had it been offered.
Helpfu",,3.0,,,,,,,,
Mon Dec 14 2020, Infrastructure Engineer,"Findlay, OH",Current Employee ,Prerry good,0,"Work environment is nice and they really help yiu learn
","Dont have any negative reviews
Helpfu",,5.0,,,,,,Recommends,Positive Outlook,
Tue Jan 19 2021, Cashier,,Former Employee ,Corporate abuse,0,"There are no benefits to this job.
","Unreasonable working conditions (poor electrical wiring that would always go out during any rain).
Unclear, conflicting instructions from management. Overly complicated money counting procedure. Unreasonable expectations when working alone (expected to stock cooler, take out trash, clean bathrooms, and maintain register as though you’re expected to be in two places at once. Had to work with no AC in 90 degree weather for over a week. You’ll be blamed and penalized if business is slow. You’ll be scrutinized if any item counts are off.
Advice to Management
Treat your employees like people, not equipment. Give positive feedback when earned. Have two people work throughout the day, not just one. Do not blame employees for sales during a global pandemic.
Helpfu","Treat your employees like people, not equipment. Give positive feedback when earned. Have two people work throughout the day, not just one. Do not blame employees for sales during a global pandemic.
Helpfu",1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Tue Dec 15 2020, Project Engineer,"Findlay, OH",Current Employee ,New Project Leader,0,"Good work environment and culture
","Not a fan of engineering management
Advice to Management
More transparency with employees
Helpfu","More transparency with employees
Helpfu",4.0,5.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,Disapproves of CEO
Sun Dec 13 2020, Undergraduate Intern,,Former Employee ,Valuable Experience When Experiences Were Provided,0,"good pay/knowledge of interworkings of company
","Lack of assignment of valuable work
Helpfu",,4.0,,,,,,,,
Sat Dec 12 2020, Environmental Professional,"Canton, OH",Current Employee ,Excellent company,0,"Excellent pay, excellent benefits, the company stresses safety and environmental compliance
","Expectations are very high to keep pace with salary, they have many layers of overview, sometimes slow to react or look to new opportunities
Helpfu",,5.0,3.0,4.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Tue Dec 08 2020, Plant Operator,"Corpus Christi, TX",Current Employee ,Plant operator,0,"Pay well and good benefits
","No cons while working for this company
Helpfu",,5.0,,,,,,,,
Wed Dec 09 2020, Consultant,"Minot, ND",Current Employee ,Completions,0,,"ltant in Minot, ND
Recommends
Positive Outlook
Approves of CEO
I have been working at Marathon Petroleum full-time for more than a year
Pros
The pay was very good
Cons
To much time spent out of town
Advice to Management
Stay connected with employees
Helpfu","Stay connected with employees
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Dec 06 2020, Financial Analyst,"Findlay, OH",Former Employee ,Good Place to learn,1,"Co-workers and managers are very easy to work with
","for new employees seek out professional development in order to make sure that the company becomes invested in you
Helpful (1",,4.0,,,,,,,,
Sat Dec 05 2020, Operations Center Analyst,"Findlay, OH",Former Employee ,Great environment,0,"Great opportunity for a career and advancement.
","Covid killed my job!
Large corporation in a small town.
Helpfu",,5.0,3.0,5.0,4.0,4.0,4.0,Recommends,,
Sat Dec 05 2020, Process Operator,"Martinez, CA",Former Employee ,Great until Covid,0,"Great benefits and pay, 401k
","Did not offer job opportunities to layed off employees due to plant closure
Advice to Management
Too much management that only listened to management. Our managers and supervisors were always in meetings and rarely had time to hear and understand operators concerns and suggestions.
Helpfu","Too much management that only listened to management. Our managers and supervisors were always in meetings and rarely had time to hear and understand operators concerns and suggestions.
Helpfu",4.0,3.0,4.0,4.0,3.0,5.0,Recommends,Neutral Outlook,
Mon Dec 14 2020, Communications Specialist,"Findlay, OH",Former Employee ,Generally a decent place to work,1,"Pay, benefits, work-life balance, schedule flexibility
","""supervisor discretion"" is utilized often; outcomes often depend on relationship with supervisor
Helpful (1",,3.0,3.0,3.0,3.0,3.0,4.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Mon Nov 30 2020,Anonymous,N/A,Former Employee ,Honorable,0,"Benefits and career development throughout
","Not any significant issues or challenges
Helpfu",,5.0,,,,,,,,
Fri Dec 11 2020, #2 Operator,"Martinez, CA",Former Employee ,Top down management,1,"Good pay and benefits including medical and dental
","Top down management style. Don't really listen to your concerns.
Helpful (1",,3.0,1.0,2.0,2.0,3.0,5.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Fri Dec 11 2020, HES Professional,"Findlay, OH",Current Employee ,It is okay,0,"Good pay benefits and career options
","Long hours, lots of middle managers
Helpfu",,3.0,,,,,,,,
Wed Nov 25 2020, Project Engineer II,"Toledo, OH",Former Employee ,Positive Experience,0,"Salary, benefits, room for growth within the company, most (if not all) coworkers were great to work with, etc.
","Location (Findlay), career advancement is accelerated typically when employee shows willingness to travel/move locations
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Negative Outlook,Disapproves of CEO
Wed Dec 30 2020, Mechanical Refining Engineer Marathon Petroleum,"Findlay, OH",Former Employee ,Ehh,1,"It was a job
And I needed a job
","Clannish people
Poor business model
Lack of innovation 
Didn’t pay industry standard
Advice to Management
Pay industry standard
Invest in innovation
Change your culture
Helpful (1","Pay industry standard
Invest in innovation
Change your culture
",1.0,1.0,2.0,1.0,1.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Dec 07 2020, Process Engineer,"Garyville, LA",Former Employee ,Decent place to work if you're competitive,0,"-Family style atmosphere across departments
-Young engineering department with experienced personnel to support them
","-Highly competitive environment in Process (chemical) and Design (mechanical/electrical/instrument) Engineering departments
-Feedback about supervisors' skill are ignored, both good and bad
Helpfu",,3.0,2.0,3.0,2.0,3.0,4.0,,,
Thu Dec 03 2020, Operations Supervisor,"Houston, TX",Former Employee ,Operator,1,"The Pay and work schedules are comparable to other companies
","Upper management has no clue about the local sites. No communication.
Helpful (1",,3.0,3.0,2.0,2.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Nov 20 2020, Sales Associate/Cashier,"Mount Sterling, KY",Current Employee ,I love this job,0,"Flexible hours, Fun staff, Discounted food
","Breaks are when there’s down time, if there’s down time
Helpfu",,5.0,5.0,5.0,5.0,2.0,1.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Dec 01 2020, Lead Operator,"Martinez, CA",Former Employee ,Closed refinery,0,"Pay and lots of overtime
","Always on call
Unscheduled turnaround and schedule changes
Advice to Management
Use individuals where they will succeed. 
Do not rotate workers through all positions.
Helpfu","Use individuals where they will succeed. 
Do not rotate workers through all positions.
Helpfu",3.0,2.0,2.0,3.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Dec 01 2020, Lead Operator,"Martinez, CA",Former Employee ,Closed refinery,0,"Pay and lots of overtime
","Always on call
Unscheduled turnaround and schedule changes
Advice to Management
Use individuals where they will succeed. 
Do not rotate workers through all positions.
Helpfu","Use individuals where they will succeed. 
Do not rotate workers through all positions.
Helpfu",3.0,2.0,2.0,3.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Nov 17 2020, Project Engineer,"Findlay, OH",Current Employee ,Great,0,"The pay is pretty good.
","Doesn’t have the best work/life balance.
Helpfu",,5.0,,,,,,,,
Fri Nov 27 2020, Operations Technician,"Canton, OH",Former Employee ,Pay and Benefits are Hard to Beat,2,"Pay and Benefits were great
","Management is terrible. Its like highschool. You're on the inside with management or your not. If your not then life is more difficult.
Helpful (2",,3.0,5.0,3.0,3.0,3.0,5.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Dec 21 2020, Sales Associate/Cashier,"Mora, MN",Current Employee ,Low pay,0,"Repeat customers and friendships made
","Pay is horrible and no benefits
Helpfu",,1.0,3.0,3.0,3.0,5.0,1.0,,,
Tue Nov 10 2020, Safety Professional,"Baton Rouge, LA",Current Employee ,none,0,"good raises and benefits, bonus structure is good as well
","promotions take a while, moving is expected
Helpfu",,5.0,,,,,,Recommends,,
Mon Nov 09 2020, Network Administrator,"Martinez, CA",Former Employee ,Great Company to work for. Unfortunately my Refinery was shut down due to COVID-19,0,"Great people and great leadership
","COVID-19 caused the Martinez, CA refinery to shut down on 10/29/2020.
Helpfu",,5.0,4.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Nov 10 2020,Anonymous,"Warsaw, KY",Former Employee ,Had no trouble with job. I didn't challenge me enough,0,"Word with me on hours, people (customers) good, There wasn't much to do and it made the time pass slow. I'd say boring. Pay decent
","$8.00 an hour store about 10-15 minutes from home. Had to take out about 8 garbage cans, empty, on one shift. Not so fun. But in all the job was good
Advice to Management
I'll be there to help you.
Helpfu","I'll be there to help you.
Helpfu",4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Mon Nov 09 2020, Refinery Process Operator,"Los Angeles, CA",Current Employee ,Very good benefits,0,"Good Benefits, very good pay
","Long hours, limited mobility without college degree
Helpfu",,4.0,,,,,,,,
Sun Nov 08 2020, Human Resources,,Current Employee ,Great company,0,"Lots of upward mobility. Great company culture.
","Great company, no cons to note
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Fri Nov 20 2020, Project Engineer,"Toledo, OH",Former Employee ,Ok place to work,1,"-high salary
-good benefits
-big company with lots of opportunity to advance
","-highly political workplace
-(at least some divisions) not interested in modernizing and cutting costs
-senior and executive management spent the last 5 years empire building, and it a going to be a long time before they can dig their way out of the mess.
Helpful (1",,3.0,4.0,3.0,2.0,4.0,4.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Mon Nov 02 2020, T&amp;E Analyst,"Findlay, OH",Former Employee ,Great place to work,1,"Pay, benefits, work environment, welcoming and friendly employees
","Jobs being cut due to COVID-19, parking can sometimes be a headache, cafeteria can be crowded
Helpful (1",,5.0,5.0,4.0,5.0,4.0,5.0,Recommends,Negative Outlook,No opinion of CEO
Fri Nov 06 2020, Mechanical Engineer,"Ithaca, NY",Former Employee ,Refining Engineer,0,"Great pay and good culture
","Vacation time is subpar, management-heavy
Advice to Management
Company is top-heavy and could use less managerial roles. Vacation time needs improvement
Helpfu","Company is top-heavy and could use less managerial roles. Vacation time needs improvement
Helpfu",4.0,3.0,4.0,3.0,3.0,4.0,Recommends,Negative Outlook,No opinion of CEO
Wed Nov 04 2020, Analyst,"Findlay, OH",Former Employee ,Great people,0,"Great place and great people overall.
","Sometimes hard to get time off
Helpfu",,5.0,,,,,,,,
Wed Nov 18 2020, Analyst,"San Antonio, TX",Former Employee ,Ok,0,"Great teams to work with
","Top heavy and buddy promotions
Helpfu",,3.0,3.0,3.0,3.0,3.0,3.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Wed Nov 04 2020, Financial Analyst,"Findlay, OH",Former Employee ,Oil and Gas Company,0,"The company is growing quickly.
","The company is growing quickly with some growing pains.
Helpfu",,4.0,,,,,,,,
Tue Nov 17 2020, Electrical Engineer,"Findlay, OH",Former Employee ,Ok,0,"Pay and vacation. Advancement opportunities.
","Management promotes completive work environment among employees without team work.
Helpfu",,3.0,1.0,2.0,2.0,4.0,5.0,Recommends,Negative Outlook,Disapproves of CEO
Mon Nov 02 2020, Chemical Engineer,"Findlay, OH",Former Employee ,MRO Engineering REview,0,"Company has good salary and benefits
","There are better locations to live in the USA
Advice to Management
Weather the pandemic storm
Helpfu","Weather the pandemic storm
Helpfu",4.0,3.0,3.0,4.0,4.0,4.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Fri Nov 13 2020, Analyst,,Former Employee ,Synergy and Retention,1,"One of the largest refinery in the US.
","Best practices are not honored. HQ located in the middle of nowhere Ohio and new acquisitions caused much rifts with maximizing the best possible procedures and cost effective ways to become an industry leader. The ""Ohio Way"" trumped industry leading assets/methodologies and they failed to retain the best talent in order to keep their legacy employees. On top of everything else, salaries were based on Ohio compensation vs industry standards.
Helpful (1",,2.0,4.0,2.0,2.0,3.0,2.0,,,
Tue Nov 10 2020, Operations Specialist,,Former Employee ,Marathon Pipeline,1,"Pay and freedom to plan your day
","Definite good old boys club. Promotions are not based on merit or abilities. Age discrimination is running rampant don't plan to retire at this company it's ok to start and learn here but I would plan to move on in your early 40's to avoid any age discrimination issues or unemployment later on in life. This company use to be a decent company with stability until about 5 or 6 years ago when they started to grow and put their total focus on making share holders happy, at that point things started to slowly go down hill. Employees are no longer valued. Management positions are given but in a number of cases decisions are not allowed to be made by the people placed in those positions. All decisions seem to be made by a handful of select individuals in each region of operation with little regard to the opinions of others.
Helpful (1",,3.0,3.0,1.0,1.0,2.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
