date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Sat Feb 06 2021, Cast Member,,Former Employee ,Fun!,0,"They put you where you fit best
Great benefits
Fun!
Amazing scheduling system!
","There were many Language barriers
Helpfu",,4.0,,,,,,,,
Sat Feb 06 2021, Registered Nurse,"Orlando, FL",Current Employee ,Great Place to work,0,"greatmagical place and great benefits
","can very crowded and loud
Helpfu",,4.0,3.0,4.0,4.0,4.0,5.0,,,
Fri Feb 05 2021, Strategic Operations,"Burbank, CA",Former Employee ,Great leadership but bad execution,0,"Leadership are innovators, risk takers. Disney perks.
","The people and leaders under management like the status quo. So innovation from above and execution isn’t always aligned.
Advice to Management
Hire better folks under you. Too many tenured employees who don’t like change and gets in the way of innovation.
Helpfu","Hire better folks under you. Too many tenured employees who don’t like change and gets in the way of innovation.
Helpfu",3.0,3.0,3.0,2.0,2.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sat Feb 06 2021, Host,"Anaheim, CA",Current Employee ,good college job,0,"lots of younger workers, good benefits
","the pay, long term prospects
Advice to Management
good luck
Helpfu","good luck
Helpfu",3.0,3.0,4.0,4.0,3.0,4.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Fri Jan 22 2021, Food and Beverage,"Orlando, FL",Former Employee ,Great place,0,"Fun to work at. Pays well
","Laid off due to covid 19 unfortunately
Helpfu",,5.0,,,,,,Recommends,Neutral Outlook,Disapproves of CEO
Fri Jan 22 2021, Sales Associate,,Former Employee ,Disney,0,"Great job, wonderful, perfect, awesome, diverse
","Nothing, everything is great and wonderful
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,,,
Fri Feb 05 2021, Guest Experience Manager,"Orlando, FL",Former Employee ,Long Hours but Fun,0,"Great team environment, good benefits, you get to say you work for Disney
","long hours with little pay, management not always on the same page, no consistent schedule
Helpfu",,4.0,1.0,3.0,4.0,3.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Fri Feb 05 2021, Attractions Cast Member,"Orlando, FL",Current Employee ,customer experience,0,"ability to work in different places
","no comment, everyones experience is different
Helpfu",,4.0,,,,,,,,
Fri Feb 05 2021, IHD Specialist,"Tampa, FL",Current Employee ,Great fun company to work for,0,"Theme park admission included with employment
","Long hours lots of mandatory overtime
Advice to Management
None
Helpfu","None
Helpfu",4.0,3.0,5.0,5.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Sat Feb 06 2021, Operations Manager,"Orlando, FL",Former Employee ,It was a job,0,"Free Admission to all WDW theme parks
","Senior Management did not treat cast members fairly
Advice to Management
Treat your people with respect no matter what their position is
Helpfu","Treat your people with respect no matter what their position is
Helpfu",2.0,3.0,2.0,3.0,3.0,3.0,Doesn't Recommend,,Disapproves of CEO
Fri Feb 05 2021, Pool Lifeguard,,Current Employee ,Lfgrd,0,"Nice people, good benefits, and good hours
","Bad managers and sometimes the guests are the worst
Helpfu",,3.0,3.0,3.0,4.0,4.0,4.0,Recommends,Positive Outlook,Disapproves of CEO
Thu Jan 21 2021,Anonymous,"Glendale, CA",Current Employee ,Great company,0,"Great environment, hard working people, high standards
","Pre-Covid days were challenged with trying to balance work and personal life, meaning working from home was not that acceptable. Hope things change.
Helpfu",,5.0,3.0,5.0,3.0,2.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Security Host,,Former Employee ,Great place to work in college,0,"PTO, benefits, co-workers, inclusivity, park access
","management, rules, crowds, pay compared to how much they make
Helpfu",,5.0,4.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Global Head Mickey Mouse Chair,"Jacksonville, FL",Current Employee ,I love disney,0,"Best company in the world
","None! I love everything about disney
Helpfu",,5.0,,,,,,,,
Thu Jan 21 2021, Social Media,,Current Employee ,Amazing company and amazing people,0,"The work culture and perks
","Nothing it’s amazing I love the company. P
Helpfu",,5.0,,,,,,,,
Thu Jan 21 2021, Retail Sales Associate,"Brea, CA",Current Employee ,Great!,0,"so great so great great!
","no cons no cons at all
Helpfu",,5.0,,,,,,,,
Thu Jan 21 2021, Senior Manager,,Current Employee ,Review,0,"Free snacks, silver pass, ever changing IP
","Slow mobility and advancement. Very political
Helpfu",,5.0,4.0,5.0,4.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Cast Member ,"Orlando, FL",Former Employee ,Unique Experience,0,"I had great leadership. You get back what you put out! Definitely stays true to their core beliefs and their four (now five) keys.
","Large corporation, so many times it’s easy to feel insignificant to the operation.
Helpfu",,4.0,4.0,5.0,5.0,3.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Feb 04 2021, Production Coordinator,"Los Angeles, CA",Former Employee ,Great company,0,"Great culture, and free food!
","Long hours, growth within is difficult
Helpfu",,4.0,,,,,,,,
Thu Feb 04 2021, Server,"Orlando, FL",Former Employee ,Tipped role,0,"Great benefits, tuition paid for, and free access to the parks
","They focus way too much on seniority and it doesn’t really matter if you work harder until you have those years nothing matters.
Helpfu",,3.0,,,,,,,,
Thu Feb 04 2021, Vacation Planner,"Orlando, FL",Current Employee ,Its better to be a guest,0,"Very fun work environment, incredible colleagues
","company policies regarding time off and sick leave, and working on holidays. Disney will work you until you pass out on holidays and they don't care
Helpfu",,3.0,2.0,3.0,4.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Thu Feb 04 2021, Manager,"Orlando, FL",Former Employee ,Good and bad,0,"Fun environment with many different unusual paths.
","Management and pay. Inbred leadership and low pay on most levels.
Advice to Management
Get people with experience for leadesrship positions, not 20 year olds in their first job(yes it is true). Also hire outside the Disney bubble.
Helpfu","Get people with experience for leadesrship positions, not 20 year olds in their first job(yes it is true). Also hire outside the Disney bubble.
Helpfu",3.0,3.0,3.0,5.0,3.0,3.0,Recommends,Negative Outlook,Disapproves of CEO
Thu Feb 04 2021, Executive Director,"Los Angeles, CA",Former Employee ,It's OK,0,"They have pretty good benefits
","The corporate culture is a mess
Helpfu",,3.0,3.0,3.0,3.0,3.0,3.0,,,
Thu Feb 04 2021, Retail Merchandiser,"Orlando, FL",Former Employee ,Fool's Paradise,0,"Discounts, tuition reimbursement and health insurance
","Low pay, very stressful, overworked, often micromanaged, lastly too much favoritism!
Advice to Management
Listen to your cast members! Try not to allow your emotions to dictate how you lead your cast.
Helpfu","Listen to your cast members! Try not to allow your emotions to dictate how you lead your cast.
Helpfu",3.0,2.0,2.0,4.0,3.0,4.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Jan 20 2021, Attractions Host,"Anaheim, CA",Current Employee ,Great,0,"of course all of the perks
","low amount of hours sometimes
Helpfu",,5.0,,,,,,,,
Wed Jan 20 2021, Accountant,"Indianapolis, IN",Former Employee ,Great,0,"Great work environment. Awesome management
","None that I can think of.
Helpfu",,5.0,,,,,,,,
Wed Jan 20 2021, Project Manager,,Current Employee ,Great place to work,0,"Great company; always flexible with family and life and pay was fair
","Competitive, every leader is different and doesn’t always support the same values
Helpfu",,5.0,5.0,4.0,5.0,4.0,5.0,Recommends,Positive Outlook,Disapproves of CEO
Wed Jan 20 2021, Analyst,"Los Angeles, CA",Current Employee ,great company good benefits,0,"company is good and has alot of benefits
","the company is not like a tech company
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Wed Feb 03 2021, Recruiter,"Orlando, FL",Former Employee ,Disney,0,"Good company overall with great benefits
","None that outweigh the benefits of working there
Helpfu",,4.0,,,,,,,,
Wed Feb 03 2021, Greeter/Seater,"Orlando, FL",Former Employee ,Disneyworld Seater,0,"Beautiful Place to work and nice people around as customers
","You are not allowed to sit or lean to have some rest
Helpfu",,4.0,,,,,,,,
Wed Feb 03 2021, Software Engineer,"Glendale, CA",Current Employee ,Generally a great place to work,0,"Overall I've really liked my work and my team at Disney. Great pay, good people, interesting problems, lots of support groups (Women in Studio Technology / Women in Tech / a variety of employee resource groups). Pre-pandemic there were lots of events on the studio lot including movie screenings. I also get a pass to Disneyland. Everyone has movie posters in their cubicles and disney gear/toys on their desks. People are really devoted to the content we make. Good work/life balance.
","Very few female engineers, the contractors tend to work as hard as the full time employees but not get the benefits, the PTO is limited. None of these are dealbreakers in the least, but it doesn't hurt to bring them up.
Advice to Management
Hire more women! Hire more FTEs!
Helpfu","Hire more women! Hire more FTEs!
Helpfu",4.0,5.0,4.0,4.0,5.0,4.0,Recommends,,Approves of CEO
Wed Feb 03 2021, Associate Accounts Payable,"Orlando, FL",Current Employee ,Fantastic Perqs,0,"We have excellent benefits, perqs and company spirit.
","The department runs ""lean"" so often individuals can feel overworked and stressed.
Helpfu",,4.0,4.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Lifeguard,"Orlando, FL",Former Employee ,Great summer job,0,"Great culture, cool to work there
","Low pay, it gets hot being outside for 8hr a day
Helpfu",,4.0,,,,,,,,
Thu Feb 04 2021, Walt Disney World Cast Member,"Orlando, FL",Current Employee ,Some say its great some don't,0,"Get into the parks and be close to the parks
","Guests are awful and the company doesn't care about you
Helpfu",,2.0,,,,,,,,
Sat Jan 16 2021, Project Supervisor,"Burbank, CA",Former Employee ,Great Creative Company,1,"You're working on some of the world's most recognizable brands and properties here. The magic really is the people you'll be working with at Disney. The company encourages growth and cross-division transfers to make for an interesting career.
","They're definitely not a pay leader. Salaries lag compared to peer studios and other large companies. Workload overwhelms at times.
Advice to Management
Be sure to advance the cream of the crop and not the rotten apples, to mix a metaphor or two.
Helpful (1","Be sure to advance the cream of the crop and not the rotten apples, to mix a metaphor or two.
",5.0,3.0,4.0,2.0,5.0,2.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Labor Relations Manager,"New York, NY",Former Employee ,...,0,"Generous time off, working environment ok, nice benefits
","No opprotunity to grow, lack of diversity, lack of mobility
Helpfu",,3.0,3.0,3.0,1.0,1.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Wed Feb 03 2021, Labor Relations Manager,"New York, NY",Former Employee ,...,0,"Generous time off, working environment ok, nice benefits
","No opprotunity to grow, lack of diversity, lack of mobility
Helpfu",,3.0,3.0,3.0,1.0,1.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Wed Feb 03 2021, Security Manager,,Current Employee ,50/50 Experience,0,"Always something to do. Work can challenge the best
","There are tight circles. Politics is a substantial part of management
Advice to Management
True inclusion. Share information and get the Cast re-engaged
Helpfu","True inclusion. Share information and get the Cast re-engaged
Helpfu",3.0,3.0,4.0,1.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Tue Jan 19 2021, Bus Driver,,Current Employee ,Great job,0,"Great place to take time off.
","Salary guest none none none
Advice to Management
None
Helpfu","None
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Tue Jan 19 2021, Musician ,"Anaheim, CA",Former Employee ,Good Performing Work If You Like Corporate Structure,0,"Having a long term, steady, union paycheck with regular pay increases is a real blessing as a performer. Also, if you enjoy going to the parks, free entry is one of the perks of employment.
","The rigid corporate structure doesn't always jibe well with artistic temperaments. At any time a show could be completely canceled, leaving a big hole in your schedule.
Helpfu",,5.0,4.0,4.0,5.0,4.0,5.0,Recommends,,Approves of CEO
Tue Jan 19 2021, Finance Manager,,Current Employee ,Best job ever!,0,"- great leadership
-amazing benefits 
- brand
","-long hours
- political at times
Helpfu",,5.0,,,,,,,,
Tue Feb 02 2021, Food Service Worker,"Anaheim, CA",Current Employee ,Good Place to Work - BUT,0,"Amazing coworkers. Supportive management on the operations level. Great education package.
","Moving up is difficult. Even with higher education degree, the path up is confusing and does not reflect the potential.
Helpfu",,4.0,3.0,5.0,5.0,3.0,4.0,,,
Tue Jan 12 2021, Walt Disney World Cast Member,"Orlando, FL",Current Employee ,Disney,2,"Steady Pay 
health Insurance
Multiple locations
","Hot
Deals with entitled guests
Repetitive
Menial Labor
Helpful (2",,5.0,,,,,,,,
Wed Feb 03 2021, Barista,,Former Employee ,Not So Magical,0,"Easy job, simple tasks, decent amount of hours
","Rude Managers, Lots of Drama
Helpfu",,2.0,1.0,1.0,3.0,1.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Tue Feb 02 2021, Senior Security Specialist,"Seattle, WA",Former Employee ,Large Company Problems,0,"Decent pay, lots of room to explore different avenues of your profession. Diverse, lots of great employees. Very good benefits and perks.
","Very siloed business models. Leadership tries to be technical but is stymied by being 10-20 years beyond current technology in their conversation. Promotion model is broken at higher levels. Your career isn't in your hands, it's in the hands of the management and their peers.
Helpfu",,3.0,3.0,3.0,2.0,3.0,4.0,No opinion of CEO,,
Tue Feb 02 2021, Account Manager,"New York, NY",Current Employee ,Account Manager,0,"Culture, Brand, Recognition, Growth, & Team Work
","Wages, Work Load, Trickle Down Communication, and Internal Alignments
Helpfu",,3.0,,,,,,,,
Tue Feb 02 2021, Account Manager,"New York, NY",Current Employee ,Account Manager,0,"Culture, Brand, Recognition, Growth, & Team Work
","Wages, Work Load, Trickle Down Communication, and Internal Alignments
Helpfu",,3.0,,,,,,,,
Mon Jan 18 2021, Software Engineer,,Former Employee ,Great place to work,0,"I suppose this may be dependent on the group you work with, like every other company, but overall a great company with a great company culture.
","Nothing especially noticeable comes to mind.
Helpfu",,5.0,5.0,5.0,5.0,5.0,4.0,,,
Mon Jan 18 2021, Financial Analyst,,Former Employee ,Best Company!,0,"Amazing people, great management, meaningful work.
","N/A - cannot think of any at the moment
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Animator,"Los Angeles, CA",Current Employee ,Good place to work,0,"Big company lots of resources
","Big company lots of red tape
Helpfu",,4.0,4.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Mon Feb 01 2021, Quick Service Food and Beverage Cashier,"Anaheim, CA",Former Employee ,Okay sometimes,0,"Free park entry for family and friends
","Horrible pay for Southern California 
Rude Guests
Helpfu",,3.0,5.0,4.0,5.0,3.0,2.0,,,
Sun Jan 17 2021, Events Assistant,"Orlando, FL",Current Employee ,I have loved working for this company,0,"Great benefits, perks besides wages (discounts, special events, etc), love the standard of excellence that we're held to.
","Unless you are in upper level management, you get paid a very low rate compared to similar positions with other companies
Helpfu",,5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,Disapproves of CEO
Sun Jan 17 2021, Housekeeping Manager,"Orlando, FL",Former Employee ,Company with a great mission and values,0,"creating magic every day with amazing peers
","time off when starting out is difficult
Helpfu",,5.0,,,,,,,,
Sun Jan 31 2021, Food and Beverage Cast Member,,Former Employee ,College Program- do if you get the chance,0,"Tons of young people from all over the world to meet, great look inside a fortune 100 company, and free access to all the parks with your main gate? Can’t beat it
","Luck of the draw of where you get placed, some cast members are more magical than others.
Advice to Management
Be honest about your ability to place into professional internships after doing the Disney college program. Didn’t seem to give the leg up expected. Also stop promoting based on time in the company, instead of merit.
Helpfu","Be honest about your ability to place into professional internships after doing the Disney college program. Didn’t seem to give the leg up expected. Also stop promoting based on time in the company, instead of merit.
Helpfu",4.0,,,,,,Recommends,Positive Outlook,
Sun Jan 31 2021, Guest Experience Manager,"Orlando, FL",Former Employee ,Good experience no job security,0,"Guests, the cast members you lead, opportunity to work in a really cool place
","No job security, build you up to be amazing but pay is not competitive because everyone wants the job and will take less for the opportunity.
Advice to Management
Hiring on as a Temporary assignment leader is hard and I felt the entire time I worked there over two years with a rave review at the end that my job could be lost in an instant. 

Also a lot of busy work made that everyone thought was important but at the end of the day was not productive and just kept managers in offices.
Helpfu","Hiring on as a Temporary assignment leader is hard and I felt the entire time I worked there over two years with a rave review at the end that my job could be lost in an instant. 

Also a lot of busy work made that everyone thought was important but at the end of the day was not productive and just kept managers in offices.
Helpfu",4.0,1.0,3.0,4.0,2.0,3.0,Recommends,Negative Outlook,No opinion of CEO
Sun Jan 31 2021, Attractions Cast Member,,Former Employee ,Fun college job,0,"Entry to parks
Discounts
Enjoy the job
","Low pay
Hours can be unfavorable depending on area
Helpfu",,4.0,,,,,,,,
Sun Jan 31 2021, Administrative Assistant,"Los Angeles, CA",Current Employee ,Ok,0,"Easy to get to know people across departments within this huge company. Most everyone is very friendly and helpful
","Very little room for career growth depending on which department you are in and how your specific team is
Helpfu",,4.0,2.0,3.0,2.0,4.0,3.0,Approves of CEO,,
Sun Jan 31 2021, Part Time Cashier,"Vero Beach, FL",Current Employee ,Good overall,0,"Benefits, pay, coworkers, customers, hours
","Favoritism, ability to move up in the company
Advice to Management
Promote the right people
Helpfu","Promote the right people
Helpfu",4.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sun Jan 31 2021, Manager,"Glendale, CA",Current Employee ,Great company,0,"Benefits, Perks, Being part of the Disney Brand
","Quality of life, upward mobility, group dynamics are different depending on group
Advice to Management
Take D&I down to all levels of management. Still some glass ceilings at executive level.
Helpfu","Take D&I down to all levels of management. Still some glass ceilings at executive level.
Helpfu",4.0,2.0,5.0,3.0,3.0,4.0,Recommends,Positive Outlook,Disapproves of CEO
Sun Jan 31 2021, Director of Production,,Current Employee ,Hold,0,"recruiter was accessible and helpful.
","Lots of stages, they do not have transparency or provide feedback.
Helpfu",,3.0,,,,,,,,
Sat Jan 16 2021, Entertainment Stage Technician,"Lake Buena Vista, FL",Current Employee ,Excellent consistent work in the entertainment industry.,0,"This company has options for continuing education. Regular scheduling. Union contract.
","Guests can be demanding in the theme park at times.
Advice to Management
Listen to the frontline cast members and make changes.
Helpfu","Listen to the frontline cast members and make changes.
Helpfu",5.0,3.0,5.0,5.0,5.0,4.0,Recommends,Neutral Outlook,Disapproves of CEO
Sat Jan 16 2021, Senior Manager Technology,"Orlando, FL",Current Employee ,Best company to work for,0,"great work environment and great teams to work with!
","There not much to write about
Helpfu",,5.0,4.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 30 2021, Marketing,"New York, NY",Former Employee ,kljlj,0,"Coworkers are the best part
","Could be more vacation time
Helpfu",,4.0,,,,,,,,
Fri Jan 29 2021, Executive Director,"Burbank, CA",Current Employee ,Respect and Appreciation,0,"Good benefits, loyalty, respect, kind people, care about company
","Chaotic structure and leadership, fearful, territorial
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Jan 23 2021, Business Operations,"Glendale, CA",Current Employee ,Culture,2,"Despite the crazy year we'd had to endure in the business due to covid, the company continues to lead with compassion, care, and with the employees at the forefront. I am amazed at the level of attention and detail that goes into decision-making and policies while keeping employees in mind.
","This is more of a con across all companies, not specific to Disney, but we've shattered whatever remaining boundaries we had between work/life since working from home (due to covid). The expectations are stronger now to be available and respond at any time (weekends, late nights). The days are longer and workload has significantly increased because there are so many priorities at one time. As much as self care is promoted and care time off is available, there is pressure to keep up and not fall behind.
Helpful (2",,4.0,2.0,4.0,2.0,4.0,5.0,Recommends,,Approves of CEO
Thu Jan 14 2021, Department Clerk,,Former Employee ,Amazing,0,"The people, the benefits, and the culture.
","Unless you leave and come back (or are scouted) the pay isn’t great
Helpfu",,5.0,,,,,,Recommends,,
