date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Fri Feb 05 2021, Geek Squad Senior CIA,"New York, NY",Current Employee ,Great Company,0,"Pay, schedule, fast paced, great customer clientele
","Childish high school drama from unqualified young kids who do not meet any prerequisite for job of a CA, young kids on their cell phones 24/7 leaving you to do all the work
Helpfu",,4.0,5.0,1.0,1.0,3.0,5.0,Negative Outlook,,Approves of CEO
Fri Feb 05 2021," Geek Squad, Consultation Agent",,Former Employee ,it was a cool job,0,,"ltation Agent 
I worked at Best Buy part-time
Pros
pay was very good and flexible
Cons
the customers can be annoying
Helpfu",,4.0,4.0,4.0,4.0,4.0,5.0,,,
Thu Feb 04 2021, Asset Protection,"Maplewood, MN",Former Employee ,If you’re looking for any type of job Best Buy has you covered,0,"I enjoyed how everyone there really worked as a true team
","None that I really noted
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021," Geek Squad, Consultation Agent","Mayfield Heights, Cuyahoga, OH",Former Employee ,Nice,0,,"ltation Agent in Mayfield Heights, Cuyahoga, OH
Recommends
Positive Outlook
Approves of CEO
I worked at Best Buy part-time for less than a year
Pros
Pay, co workers, flexible schedule, great management
Cons
Customers, Short term, limited hours
Helpfu",,5.0,4.0,4.0,5.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021," Geek Squad, Consultation Agent",,Former Employee ,"Great Job, Lousy Boss",0,,"ltation Agent 
I worked at Best Buy full-time
Pros
Excellent Coworkers
A lot of time to spend with different pieces of tech
Cons
Awful Management
Little support within the company to help with day to day assessment on issues or opeartions.
Helpfu",,4.0,,,,,,,,
Wed Feb 03 2021, Best Buy Mobile Sales Associate,"Phoenix, AZ",Current Employee ,Not a bad place to start.,0,"The discounts, of course. 401K match, PTO and dealer line pricing for cell phone plans.
","No path to advance to leadership, long hours, relatively low pay, no bonuses, extremely high stress, unclear future direction.
Helpfu",,4.0,4.0,4.0,3.0,2.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Feb 03 2021, Advanced Repair Agent,"Northridge, CA",Current Employee ,The job is what you make it out to be,0,"Flexible Hours
Good Pay for the work 
Good training
Good feedback from leadership/management
Employee discount
","Every location has its own leadership style
Cross-Selling information can be overwhelming
Short windows to observe and report issues
Large amount of foot traffic can make things very hectic
Advice to Management
Work with employees to create mutual respect. Too many leaders and managers are one track minded and lose sight of employees leading to poor workplace culture
Helpfu","Work with employees to create mutual respect. Too many leaders and managers are one track minded and lose sight of employees leading to poor workplace culture
Helpfu",4.0,4.0,4.0,4.0,4.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Feb 04 2021, Computer Sales Associate,"Acworth, GA",Former Employee ,Great Job!,0,"Easy job talking to people to get them the best fit for their purchase
","Hours were not consistent, management put a lot of pressure to hit unrealistic numbers
Advice to Management
They push the total care support like its the word of god
Helpfu","They push the total care support like its the word of god
Helpfu",4.0,4.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Thu Feb 04 2021, Sales Associate,"Austin, TX",Current Employee ,Not a bad job for a starting career,0,"Always learning about the newest tech and releases 
Employer is pretty responsive
","Commission without being commission
Can be long hours with little to no break
May be needing to learn other departments
Helpfu",,4.0,3.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Thu Feb 04 2021, Sales Associate,"Austin, TX",Current Employee ,Not a bad job for a starting career,0,"Always learning about the newest tech and releases 
Employer is pretty responsive
","Commission without being commission
Can be long hours with little to no break
May be needing to learn other departments
Helpfu",,4.0,3.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Thu Feb 04 2021, Customer Service Specialist,"Rockville, MD",Current Employee ,Good Company short term,0,"-great environment 
-great pay
-managers are flexible
","-room to grow in the company
Helpfu",,4.0,5.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Thu Feb 04 2021, Sales Generalist,,Current Employee ,"Job duties include stocking and organizing salesfloor, operate register, process online orders, assist customers.",0,"Positive workspace and team and adequate pay
","Inconsistent and minimal hours due to holidays and a large number of employees.
Helpfu",,4.0,3.0,4.0,4.0,4.0,4.0,,,
Thu Feb 04 2021, Sales Associate,,Current Employee ,Great Entry Sales Job,0,"Tuition Reimbursement
Good pay for retail
","Retail interactions
 Currently slashed hours and labor due to covid.
Advice to Management
N/a
Helpfu","N/a
Helpfu",4.0,3.0,4.0,4.0,3.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Thu Feb 04 2021, Sales Associate,"Plattsburgh, NY",Current Employee ,Great Company,0,"Great company and feels like family.
","Pay compensation should be higher for those who better
Advice to Management
Better pay for those who do better
Helpfu","Better pay for those who do better
Helpfu",4.0,5.0,5.0,5.0,4.0,2.0,Recommends,Negative Outlook,No opinion of CEO
Thu Feb 04 2021, Agent,"St. George, UT",Former Employee ,Good,0,"Willing to work with schedules
","none that i know of
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,,,
Thu Feb 04 2021, Best Buy Mobile ,"Gainesville, FL",Current Employee ,Good Workplace,0,"Great work environment, good management
","Very high expectations set on employees
Helpfu",,4.0,5.0,5.0,5.0,3.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Wed Feb 03 2021, In Home Design Manager,"Lufkin, TX",Current Employee ,Wonderful Company,0,"Truely live up to their core values
","None really that I know
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Warehouse Clerical Support,"Houston, TX",Former Employee ,.,0,"Great company to work for, employee discount is nice, decent time off.
","None really to be honest
Helpfu",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,,Approves of CEO
Wed Feb 03 2021, Currently Unemployed and Seeking Work,"College Park, MD",Former Employee ,Good company,0,"Good opportunities, good people, fun
","toxic work place environment for most
Helpfu",,5.0,5.0,3.0,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Customer Service Specialist,"Ames, IA",Former Employee ,"Easy Job, occasional frustrating customers.",0,"Not busy during the weekdays.
","Gets busy during the weekends.
Helpfu",,5.0,,,,,,,,
Wed Feb 03 2021, Customer Service,"Sebastian, FL",Current Employee ,Great people to work with,0,"Great people to work with, good hours
","Due to pandemic having to cut hours drastically
Helpfu",,5.0,5.0,4.0,4.0,4.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Feb 03 2021, Customer Service Representative,"Madison, WI",Current Employee ,Work here!,0,"The discounts, insurance, and accommodations
","Upselling Selling credit cards and warranties
Helpfu",,5.0,,,,,,,,
Wed Feb 03 2021, Product Flow Specialist,"Terre Haute, IN",Current Employee ,Great Place to Work,0,"Great working environment, employees, discounts, and benefits.
","You deal with retail situations directly involving customers, both good and bad.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,,,
Wed Feb 03 2021,Anonymous,"Brockton, MA",Former Employee ,11 years,0,"Great coworkers 
Solid pay for retail and no degree
","Market/District staff is out of touch with stores 
Corporate is very out of touch
Helpfu",,5.0,3.0,4.0,3.0,4.0,4.0,Recommends,Neutral Outlook,
Wed Feb 03 2021, Senior Pricing Analyst,"Minneapolis, MN",Current Employee ,Good company to work for,0,"Good work life balance, fun work culture, employee discount is a bonus
","Pay is mediocre, advancement opportunities can be slim
Helpfu",,5.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021," Geek Squad, Consultation Agent",N/A,Former Employee ,Great,0,,"ltation Agent 
Recommends
Positive Outlook
I worked at Best Buy full-time for more than 3 years
Pros
discount, opportunity, schedule, sales skills, tech knowledge
Cons
management, customers, karens, stressful at times, meet sales goals
Helpfu",,5.0,3.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Wed Feb 03 2021, Mobile Expert,"Fort Smith, AR",Former Employee ,Great Company,0,"Ethical upper management, low stress
","Working on Holidays, but that's what you get in retail
Helpfu",,4.0,4.0,4.0,5.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Feb 03 2021, Back Office Leader,"Tukwila, WA",Former Employee ,Great Company to Work For,0,"Amazing CEO, and staff. Great discount.
","At times, non flexible with hours, and high expectations even for line level employees.
Helpfu",,4.0,3.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Information Technology,N/A,Former Employee ,Great company culture,0,"Great company to work for and great team environment
","I did not have any negative experience...
Helpfu",,4.0,4.0,5.0,5.0,4.0,3.0,Recommends,,Approves of CEO
Wed Feb 03 2021, Sales Associate,"New York, NY",Former Employee ,A good starting point,0,"Willing to put in the investments for new hires with no experience.
","Work you enough to almost be full time, but then keep you part time.
Advice to Management
Don't deserve my advice
Helpfu","Don't deserve my advice
Helpfu",4.0,5.0,3.0,5.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Wed Feb 03 2021, Sales Consultant,"Dallas, TX",Former Employee ,Love the company not the pay,0,,"ltant in Dallas, TX
I worked at Best Buy part-time
Pros
great work environment good training
Cons
Pay is not high enough
Helpfu",,4.0,,,,,,,,
Tue Feb 02 2021, Microsoft Expert,"San Jose, CA",Former Employee ,Best Buy can be a great job,0,"Great benefits for students and great discounts
","I personally did not have a great experience at the end due to favoritism
Helpfu",,5.0,4.0,4.0,4.0,4.0,5.0,Recommends,Positive Outlook,Disapproves of CEO
Tue Feb 02 2021, Best Buy Cadet,,Former Employee ,Great place to work,0,"The Field Agent crew was amazing to work with. Great attitudes and hard working.
","I can't think of anything from the time I was employed.
Helpfu",,5.0,,,,,,Recommends,,
Tue Feb 02 2021, Client Advisor,"Colorado Springs, CO",Current Employee ,Good job,0,"Great flexibility for college students
","Memberships driven instead of revenue
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Disapproves of CEO
Tue Feb 02 2021, Behavior Therapist,"Sacramento, CA",Current Employee ,A sizing,0,"Super super awesome company wow
",":( literally nothing. Best company. Wow
Helpfu",,5.0,,,,,,,,
Tue Feb 02 2021, Customer Service Representative,"Folsom, CA",Former Employee ,Working at bestbuy,0,"Flexible hours can pick up shifts
","Not set hours no weekends off
Helpfu",,5.0,,,,,,,,
Tue Feb 02 2021,Anonymous,"Ontario, OR",Current Employee ,Hsik,0,"Very nice people you can work with
","Too much to do every day
Advice to Management
MSN hun
Helpfu","MSN hun
Helpfu",5.0,,,,,,Recommends,Positive Outlook,
Mon Feb 01 2021, Computer Sales Associate,"Yakima, WA",Former Employee ,"Great entry level sales, possible to build into a career",0,"Company values and co-workers were great. Workplace accommodations were fair.
","Some staff and managers prioritize company goals to the point of sacrificing customer experience and lose the trust of their employees. While sales goals are important I do not believe pushing products or services to people who won't/can't use said products or services is a legitimate way to meet projected sales goals.
Advice to Management
Work with your vendors more. Too many do not get the help and resources to update and maintain your displays and demos. These displays and demos are a vital tool for your sales associates to succeed, and an experience that only brick and mortar stores can offer to their customers-- something that needs to be valued higher to have an edge over competition.
Helpfu","Work with your vendors more. Too many do not get the help and resources to update and maintain your displays and demos. These displays and demos are a vital tool for your sales associates to succeed, and an experience that only brick and mortar stores can offer to their customers-- something that needs to be valued higher to have an edge over competition.
Helpfu",4.0,4.0,4.0,4.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Feb 02 2021, Geek Squad Supervisor DCI,"Pittsburgh, PA",Current Employee ,Review,0,"Fast paced, decent pay, and easy to get into
","Weekends
Holidays
Asked to way beyond normal scope of a role
Helpfu",,4.0,2.0,4.0,3.0,4.0,3.0,Recommends,Neutral Outlook,Disapproves of CEO
Tue Feb 02 2021, Connections Expert,"Iselin, NJ",Former Employee ,"Good Opportunities, Keep Your Head Down and Stay Professional",0,"Employee incentives, Team-Mentality, Mobility, Pay Potential
","Favoritism. Rather than help you grow they threaten your job if your numbers are low. However, there were many people with lower numbers and work ethic than me for longer periods of time who were paid more and whose jobs were never threatened...clearly favoritism.
Advice to Management
Stop being so cliquey and letting one manager's personal issues with an employee for unprofessional reasons impact the way all managers treat that employee. Encourage professionalism by being unbiased and discouraging managers from being overly involved in employees lives.
Helpfu","Stop being so cliquey and letting one manager's personal issues with an employee for unprofessional reasons impact the way all managers treat that employee. Encourage professionalism by being unbiased and discouraging managers from being overly involved in employees lives.
Helpfu",4.0,4.0,3.0,3.0,4.0,3.0,Recommends,,
Tue Feb 02 2021, Merchandising Specialist,,Former Employee ,"Great place to work, depending on location",0,"Benefits are good, and pay is great for a retail position. My manager from my first store is still the best I've ever had
","Lots of turnover and management are told to delegate rather than assist, which puts all the pressure on lower-level employees.
Advice to Management
assisting your employees builds morale and allows them to feel like managers are working with them rather than against them.
Helpfu","assisting your employees builds morale and allows them to feel like managers are working with them rather than against them.
Helpfu",4.0,4.0,4.0,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Supervisor,,Former Employee ,Good company,0,"Discounts, Benefits, fun activities, surrounded by latest technology
","work and life balance, scheduling can be crazy some times,
Advice to Management
1.not every supervisor has to work on weekends 2.dont hire people for just getting staff, that does not help for rest of the team unless they know how to sell
Helpfu","1.not every supervisor has to work on weekends 2.dont hire people for just getting staff, that does not help for rest of the team unless they know how to sell
Helpfu",4.0,2.0,4.0,3.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Tue Feb 02 2021, Sales,"Cleveland, OH",Former Employee ,Good place to work,0,"Good atmosphere and great people
","Retail hours suck during Christmas
Helpfu",,4.0,,,,,,,,
Tue Feb 02 2021, Sales Consultant,"San Bernardino, CA",Current Employee ,anon,0,,"ltant in San Bernardino, CA
Recommends
Neutral Outlook
Disapproves of CEO
I have been working at Best Buy part-time for more than a year
Pros
my store has good management
good part time job
Cons
hard to move up
work environment can be drastically different from store-to-store depending on management
Advice to Management
we're human
Helpfu","we're human
Helpfu",4.0,3.0,3.0,4.0,2.0,3.0,Recommends,Neutral Outlook,Disapproves of CEO
Sun Jan 31 2021, Sales Associate,"Jacksonville, FL",Former Employee ,Easy going,0,"Can be fun
Nice people
Cool products
","Customers
Goals 
Selling geek squad and extra bs
Helpfu",,5.0,3.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Mon Feb 01 2021, Sales Associate,"Orlando, FL",Current Employee ,Best Buy,0,"Good people to work with daily
","A lot of working hours
Helpfu",,5.0,,,,,,,,
Mon Feb 01 2021, Retail Sales Associate,,Current Employee ,Good,0,"Nice people working with me
","No cons about Best Buy
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Best Buy Sales Associate,"Signal Hill, CA",Former Employee ,N/A,0,"Great team, best management , amazing people to work with
","Their was not much cons working for this company, I just think it was a low pay.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Customer Service Representative,"Omaha, NE",Former Employee ,Great Company,0,"Great discount and training. Great coworkers.
","Promotion possibilities are very limited
Helpfu",,5.0,,,,,,,,
Mon Feb 01 2021, Best Buy Sales Associate,"Signal Hill, CA",Former Employee ,N/A,0,"Great team, best management , amazing people to work with
","Their was not much cons working for this company, I just think it was a low pay.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Customer Service Representative,"Omaha, NE",Former Employee ,Great Company,0,"Great discount and training. Great coworkers.
","Promotion possibilities are very limited
Helpfu",,5.0,,,,,,,,
Mon Feb 01 2021, Microsoft Expert,"Nashua, NH",Former Employee ,Great opportunity,0,"Great hands on training with new technology
","Low pay of amount of training and work
Helpfu",,5.0,,,,,,,,
Mon Feb 01 2021, Connection Manager,,Former Employee ,It was good,0,"Great benefits, Opportunity to grow in the company
","No working and life balance
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,,Approves of CEO
Mon Feb 01 2021," Geek Squad, Consultation Agent","New York, NY",Former Employee ,Decent place to work for a teenager or early 20s - easy,0,,"ltation Agent in New York, NY
I worked at Best Buy part-time for more than a year
Pros
Great coworkers made a fun environment, no high pressure sales in Geek Squad, management was fairly relaxed at my location,
Cons
Customers can be difficult to work with, salary was fairly average, start to experience some burnout after only a few months
Helpfu",,4.0,,,,,,,,
Mon Feb 01 2021, Sales Manager,"Dallas, TX",Former Employee ,Have Fun,0,"Fast paced, working with many people, big company
","Little opportunity at GM level and up
Helpfu",,4.0,2.0,4.0,5.0,2.0,4.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Merchandising Specialist,"Manassas, VA",Current Employee ,Good,0,"Nice company to word at
","Workload can be overloaded af time
Helpfu",,4.0,,,,,,,,
Mon Feb 01 2021, Inventory Specialist,"Charlotte, NC",Current Employee ,FT Warehouse,0,"Great employees get better schedules. Benefits are great
","Holidays suck and a lot of coworkers are not capable
Helpfu",,4.0,2.0,4.0,5.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Lg Expert,"Maplewood, MN",Current Employee ,Good place to work,0,"Good team and benefits
Good growth within the company
","Pay could be a little better for giving world class customer experience
Helpfu",,4.0,,,,,,,,
Mon Feb 01 2021, Retail Sales Associate,"Lincoln, NE",Former Employee ,Sell phones and other electronic products,0,"Easy workload
","ant learning environment
Nice discount
Cons
Credit card quota
Demanding shifts
Short break
Advice to Management
Stop forcing credit card down peoples throats. Give state mandated 1 hour lunch
Helpfu","Stop forcing credit card down peoples throats. Give state mandated 1 hour lunch
Helpfu",4.0,1.0,5.0,4.0,3.0,3.0,Recommends,Negative Outlook,Approves of CEO
