date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Jan 28 2021, Recruiting Services Specialist,"Portland, OR",Current Employee ,Great Company,0,"- great company culture
- supportive teammates
","- a lot of work load
- not much work/life balance
Helpfu",,5.0,2.0,5.0,3.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 26 2021, Sales Representative,N/A,Former Employee ,good company,0,"learn alot and good benefits
","lots of customers and always busy
Helpfu",,5.0,,,,,,,,
Tue Jan 26 2021, Marketing,,Current Employee ,Marketing,0,"Great management and great culture
","Not enough work life balance
Helpfu",,5.0,,,,,,,,
Tue Jan 26 2021, Retail Sales Associate,"Newport Beach, CA",Former Employee ,Great place.,0,"Great co workers. Team building
","Long hours especially when it’s slow
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,,
Tue Jan 26 2021, Senior Big Data Engineer,"Beaverton, OR",Current Employee ,Best Work Environment,0,"Best Work Culture and advanced tech stack
","located in beaverton and relocation not available.
Helpfu",,5.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Nike Athlete,"Chicago, IL",Current Employee ,WOW,0,"Everything, the workplace felt just like home
","Nothing, the company is a great place.
Advice to Management
Communication is key.
Helpfu","Communication is key.
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Visual Merchandising Manager,"New York, NY",Former Employee ,Great place to work.,0,"Leadership at all levels is valued, benefits are excellent, you will learn a lot.
","Depending on function, there are limited opportunities to grow your position.
Advice to Management
Create more growth opportunities.
Helpfu","Create more growth opportunities.
Helpfu",5.0,5.0,4.0,3.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Nike Athlete,"Beverly Hills, CA",Former Employee ,NIke overview,0,"great benefits and people are generally cool to work with
","Can work early mornings and late nights
Helpfu",,5.0,4.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Global Technology Intern,"Portland, OR",Former Employee ,good,0,"cool people that like thier jobs
","if you don't like something about it, it may not be fun
Helpfu",,5.0,,,,,,,,
Wed Jan 27 2021, Finance Manager,,Current Employee ,Awesome company,0,"Awesome team mates! Great work culture!
","Nothing really.. it is awesome!
Helpfu",,5.0,4.0,4.0,5.0,3.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Mon Jan 25 2021, Product Manager,"Beaverton, OR",Former Employee ,Lots of Fun. Big Company speed and politics,0,"-So much data to build tools and trends with
-Benefits were insane, especially the ESPP
","-Can be hard to get things finished.. product/internal tools launched
-VPs are always fighting for head count which can translate to tension between teams
Advice to Management
Love the communication. It's inspiring.
Helpfu","Love the communication. It's inspiring.
Helpfu",5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 25 2021, Nike Sales Associate,"Long Beach, CA",Former Employee ,Nike Athlete,0,"Great work environment
Great culture
Friendly employees
","No work life balance
Hard to promote
Helpfu",,5.0,2.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Tue Jan 26 2021, Team Leader,,Former Employee ,Fine,0,"discount, young employees, laid back environment, free stuff, easy work
","the management was a little overbearing. It was like they chose the one person who could not give up sports, but was not good/had a bad attitude to lead the team.
Helpfu",,5.0,4.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Sales Associate,"Aurora, OH",Former Employee ,Good,0,"Online discount
Lots of hours
Pays better then minimum wage
","Little to no complaints at this location
Helpfu",,4.0,4.0,5.0,5.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Sun Jan 24 2021, Engineer,"Portland, OR",Current Employee ,Good Company with Good People,0,"- People are passionate
- Fun activities
- Good work/life balance
","-Office politics 
- Pay for individual contributors can be a bit low.,
Helpfu",,5.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Nike Part Time Athlete,,Former Employee ,Fun Job Great Discounts,0,"fast paced on weekends 
great discounts 
friendly environment
","have to be available to work weekends 
weekdays are fairly slow
Helpfu",,4.0,4.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,
Sat Jan 23 2021, Senior Associate ,,Current Employee ,Great work life balance,0,"Access to workout at lunch without a specific allotted time is huge. Helps a lot.
","Location sometimes is a little tough but the campus is amazing
Helpfu",,5.0,5.0,5.0,5.0,4.0,5.0,,,
Sat Jan 23 2021, Sales Manager,"New York, NY",Current Employee ,great,0,"great to work here and it's dope
","it's far from where I live
Helpfu",,5.0,,,,,,,,
Sun Jan 24 2021, Store Associate,"Charlotte, NC",Current Employee ,Store,0,"Great people and great discount
","Sometimes long hours to work
Helpfu",,5.0,4.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 24 2021, Computer Programmer,N/A,Former Employee ,Scala Developer at Nike,0,"We'll run organization. Good food.
","None. It was good. Word.
Helpfu",,5.0,,,,,,,,
Sat Feb 06 2021, Senior Engineer,"Portland, OR",Current Employee ,Good,0,"Good environment 
Opportunities 
Culture
Fun
Good company stock
","Promotion politics
Less package
Change in culture
Helpfu",,4.0,4.0,5.0,4.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 22 2021, Facilities Project Coordinator,"Beaverton, OR",Current Employee ,Awesome company to work for!,0,"Environment, Culture, Career, Brand in the world!
","Salaries are below the national average.
Helpfu",,5.0,5.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 22 2021, Senior Technical Designer,,Current Employee ,Great company to work for!,0,"They care about their employees well-being.
","Opportunities for vertical growth are limited.
Helpfu",,5.0,,,,,,,,
Fri Jan 22 2021, Human Resources,,Former Employee ,Amazing company!,0,"Great people to work with. Take care of their people.
","Lay off process can be brutal.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 22 2021, Sales Representative,"Phoenix, AZ",Current Employee ,N/a,0,"Great work environment. High energy
","A lot of work. Long hours
Helpfu",,5.0,4.0,,,,,,,
Fri Jan 22 2021, Sales Associate,"Beaverton, OR",Former Employee ,Great Job,0,"great culture, great hours, able to build connections
","long hours, can be tiring
Helpfu",,5.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 22 2021, Analyst,,Current Employee ,Fire,0,"Nike is a great company to be at
","I don’t really have any cons.
Helpfu",,5.0,,,,,,,,
Sat Jan 23 2021, Retail Sales Associate,"Orlando, FL",Former Employee ,Cool complain,0,"The discount is the best part
","It’s retail so cleaning after people is not fun
Helpfu",,5.0,,,,,,,,
Fri Feb 05 2021, Finance Manager,"Portland, OR",Current Employee ,Love Nike,0,"Great place to work with a lot of great talent
","hard to get into and move up
Helpfu",,4.0,,,,,,,,
Fri Feb 05 2021, Manager,,Former Employee ,"Okay, decent culture",0,"Decent work-life balance in technology
","Difficult to change jobs or grow.
Advice to Management
cultivate current talent and promote within
Helpfu","cultivate current talent and promote within
Helpfu",4.0,4.0,4.0,4.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Jan 21 2021, Production Manager,N/A,Former Employee ,Great,0,"Great, awesome place to work
","None, awesome place to work
Helpfu",,5.0,,,,,,,,
Thu Jan 21 2021, PLC,,Current Employee ,"Carlsbad, CA 232 Nike Store Review",0,"awesome company with great values
","Some managers at specific store are incompetent and do not listen to advice. Managers(aside from Store Manager and Assistant Store Manager) are afraid of confrontation and do very little to help the overall cohesivness of the store.
Advice to Management
Be educated.
Helpfu","Be educated.
Helpfu",5.0,,,,,,,,
Fri Jan 22 2021, Sales Associate,,Current Employee ,"great easy job, great benefits",0,"fun atmosphere and great managers
","sometimes a lot of work
Helpfu",,5.0,,,,,,,,
Fri Jan 22 2021, Nike Athlete,"Bluffton, SC",Former Employee ,Great place to work,0,"Friendly team environment. Hard working staff.
","No room for growth but not a bad college job.
Helpfu",,5.0,5.0,5.0,5.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Athlete,"Woodbury, NY",Current Employee ,It’s ight,0,"Money is good for retail
","They care about irrelevant numbers more than employees
Helpfu",,4.0,,,,,,,,
Thu Feb 04 2021, Marketing Specialist,"Beaverton, OR",Former Employee ,Swoosh Life,0,"Great place to work if you have a passion for sports!
","Can be difficult to move up.
Helpfu",,4.0,4.0,4.0,3.0,3.0,4.0,Recommends,Positive Outlook,
Wed Jan 20 2021, Coach,"Birmingham, AL",Current Employee ,Amazing Company,0,"Flexibility, Growth opportunities, company vision, benefits.
","Locations, transferability, pay could be more competitive
Helpfu",,5.0,5.0,5.0,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Sales Associate,,Former Employee ,Amazing,0,"Work life balance , pay, employee appreciation
","None that I can say
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Nike Athlete,"Chicago, IL",Former Employee ,Not a bad part-time gig,0,"Discounts, flexible schedule. Nice co-workers
","Standing all shift. Low pay
Helpfu",,4.0,4.0,4.0,5.0,3.0,1.0,Recommends,Positive Outlook,No opinion of CEO
Wed Feb 03 2021, Full Time Athlete,,Former Employee ,Great job,0,"Awesome coworkers and great discount on product
","Management can have a high turn over rate
Helpfu",,3.0,,,,,,Recommends,Neutral Outlook,No opinion of CEO
Wed Feb 03 2021, Full Time Athlete,,Former Employee ,Great job,0,"Awesome coworkers and great discount on product
","Management can have a high turn over rate
Helpfu",,3.0,,,,,,Recommends,Neutral Outlook,No opinion of CEO
Wed Feb 03 2021, Team Lead,"New York, NY",Former Employee ,Poor management who micromanaged team left me unmotivated.,0,"The people that you work with are passionate about the brand and sports. It made it super exciting to come to work everyday and we had such a fun time leading huddles and keeping each other motivated.
","Tough to move up out of retail into the brand space.
Advice to Management
Create more employee development programs for retail athletes to move up to corporate.
Helpfu","Create more employee development programs for retail athletes to move up to corporate.
Helpfu",3.0,5.0,4.0,3.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Feb 04 2021, Retail Store,"Oxon Hill, MD",Current Employee ,Ehh,0,"Get Nike discount and other discounts
","Every thing else. Management is rough
Advice to Management
Care
Helpfu","Care
Helpfu",3.0,1.0,3.0,5.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,
Tue Jan 19 2021, Communications Specialist,"Beaverton, OR",Former Employee ,Amazing Community,0,"Woke. Generous Benefits, Supportive Employee Community
","Stagnate career growth for lower-band employees
Helpfu",,5.0,3.0,5.0,4.0,2.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 19 2021, Nike Athlete,,Former Employee ,Part time sales associate,0,"Great discount and benefits for a part time job.
","Had a tough schedule with it being a retail job.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Tue Jan 19 2021, Athlete,"Los Angeles, CA",Former Employee ,sawfgarthstrjytdfthddjy,0,"great really fun cool job great people awesome
","why this website make you do this in order to use it
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 19 2021, Engineer,,Former Employee ,Great place for new grads,0,"Challenging work with enough time to recharge when needed.
","Work is sometimes stale, leadership is bloated.
Helpfu",,5.0,5.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Athlete,"Tyler, TX",Current Employee ,Great!,0,"Pay , staff, lunch, breaks, hours
","Nothing is a con. All well
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,,,
Tue Feb 02 2021, Nike Athlete,"Round Rock, TX",Current Employee ,Nike Athlete - Texas,0,"Scheduling flexibility, Great employee discounts, and Good employees
","Low pay depending on where you work
Helpfu",,4.0,,,,,,Recommends,Positive Outlook,No opinion of CEO
Wed Feb 03 2021, Sales Athlete,,Current Employee ,Great overall experience,0,"Great company culture, like a family. Nice benefits.
","opportunities for growth are unrealistic. Too political.
Advice to Management
Invest in your current employees to grow into leaders, instead of running to hire externally.
Helpfu","Invest in your current employees to grow into leaders, instead of running to hire externally.
Helpfu",4.0,5.0,5.0,5.0,2.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Chief Executive Officer (CEO),"Omaha, NE",Former Employee ,Great company,0,"great pay, great culture, great people
","none that I know of
Advice to Management
Continue with the great spirit
Helpfu","Continue with the great spirit
Helpfu",3.0,,,,,,,,
Mon Jan 18 2021, Retail Sales Associate,"Beaverton, OR",Former Employee ,The best as far as retail jobs go,0,"Good flexibility as a college student, team building exercises, managers were great, met some really cool coworkers, great environment to be in
","Some managers do play favorites but didn't really bother me as there will always be people you get along with and don't
Helpfu",,5.0,,,,,,,,
Mon Jan 18 2021, Sales Associate,,Current Employee ,AWESOMe,0,"really great culture, and team
","retail can be annoying to some
Helpfu",,5.0,5.0,5.0,5.0,4.0,5.0,,,
Mon Jan 18 2021, Sales Associate,"Tyler, TX",Former Employee ,Awesome,0,"They are a caring company.
","It’s retail. That is a con enough.
Helpfu",,5.0,,,,,,,,
Tue Jan 19 2021, Manager,"Wrentham, MA",Former Employee ,Manager,0,"Great team bonding atmosphere and culture
","Lack of schedule flexibility, mandatory weekends
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 19 2021, Sales Associate,"Riverhead, NY",Former Employee ,Nike is a great company.,0,"Team work, Fun environment, Learning experience, Overtime pay
","Late Hours, Working holidays, Cleaning,
Helpfu",,5.0,3.0,5.0,5.0,3.0,3.0,Approves of CEO,,
Sun Jan 17 2021, Program Manager,"Beaverton, OR",Current Employee ,Love this company and its mission!,0,"_cares about employees
_focus on diversity & inclusion (especially for such a huge company)
_lots of options for various career opportunities
_great benefits
","_sometimes it can feel too big or too political
Helpfu",,5.0,4.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 17 2021, Nike Manager,"Memphis, TN",Current Employee ,Growth,0,"I have been promoted from temp to forklift operator to a operations specialist to an Area Manager within 5 years. Awesome work life balance.
","I have no cons for this job.
Helpfu",,5.0,,,,,,,,
Mon Jan 18 2021, Sales,,Current Employee ,Nice,0,"All was a great company to work for
","Sometimes hours would be cut due to labor allowed
Helpfu",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Mon Feb 01 2021, Retail Sales Associate,"Tampa, FL",Current Employee ,Good for students,0,"flexible hours and fun atmosphere
","not paid enough to live independently
Helpfu",,4.0,4.0,5.0,5.0,2.0,2.0,,,
Mon Feb 01 2021, Sales Associate,"Portland, OR",Current Employee ,Nike,0,"Discount on products from ES
","Pay was pretty low low
Advice to Management
None
Helpfu","None
Helpfu",4.0,2.0,3.0,5.0,1.0,2.0,,,
Mon Feb 01 2021, Nike Athlete,"Pittsburgh, PA",Former Employee ,Retail associate,0,"You get great discounts on merchandise
","Hours were greatly impacted by COVID
Helpfu",,4.0,3.0,4.0,5.0,3.0,2.0,,,
Mon Feb 01 2021, Sales Representative,"Lehi, UT",Former Employee ,Fine part time job,0,"Good pay for a sales job
","they expect lots of investment
Helpfu",,3.0,,,,,,,,
Sun Jan 31 2021, Sales Associate,"Mebane, NC",Current Employee ,Life at nike,0,"You get a good discount
","Pay is not worth the headache you will endure
Helpfu",,2.0,1.0,4.0,5.0,3.0,2.0,,,
Sun Jan 31 2021, Part,,Former Employee ,Fine,0,"Pretty good work environment for retail
","Pushing the app all the time
Helpfu",,3.0,2.0,,,,,,,
Fri Jan 15 2021, Nike Athlete,"Norfolk, VA",Former Employee ,Proud job,0,"Discount,free shoes,free apparel,awesome training,fast interview process
","Not enough hours,too many superiors,employee shop gap
Helpfu",,5.0,4.0,5.0,5.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 16 2021, Operations Manager,"New York, NY",Current Employee ,"Amazing company, but retail senior leadership NY market needs a lot of work",0,"Great competitive pay 
Amazing perks 
Company takes great stands to align with important causes
","Senior leadership is not equipped to prepare leaders for growth 
Sales focused with lack of time to focus on anything else but business results 
No work life balance
Advice to Management
Focus on career growth for retail employees
Helpfu","Focus on career growth for retail employees
Helpfu",5.0,1.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 16 2021, Senior Director,"Portland, OR",Current Employee ,People first,0,"Nike puts employees at the center of every decision it makes!
","Can be busy and chaotic
Helpfu",,5.0,4.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 16 2021, Account Executive,,Former Employee ,AE Awesome just do it,0,"Nike is family ,amazing leaders, amazing customers and the perfect work atmosphere
","None this place is absolutely a dream
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 29 2021, Senior Demand Planner,"Portland, OR",Former Employee ,"Great perks, challenging culture",0,"Energy, generally good people who come to work everyday fired up!
","Matrix, trying to move up, posturing by leadership
Advice to Management
More opportunity for advancement
Helpfu","More opportunity for advancement
Helpfu",4.0,3.0,5.0,3.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 29 2021, Nike Athlete,,Former Employee ,Good entry level job for beginners,0,"Good customer service experience, loved my coworkers, just hectic on weekends as a cashier
","No raises, not very good for balancing with school
Helpfu",,3.0,3.0,3.0,5.0,4.0,2.0,,,
Fri Jan 29 2021, Machine Operator,"Beaverton, OR",Current Employee ,Pay is so low,0,"Easy job and long weekends
","Pay rate is low even if u work there for 20 years you will get paid almost the same as the new associates.
Advice to Management
Higher your pay and incentives.
Helpfu","Higher your pay and incentives.
Helpfu",3.0,3.0,3.0,3.0,3.0,3.0,Doesn't Recommend,Negative Outlook,
Thu Jan 14 2021, Part Time Sales Associate,,Current Employee ,Athlete,0,"Great team environment with many different roles for success
","Hard to move up the ladder
Helpfu",,5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Thu Jan 14 2021,Anonymous,,Current Employee ,My Headlin,0,"Great place to work at
","There are a lot of people
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 28 2021, Senior Marketing Director/Marketing Director,"Portland, OR",Former Employee ,Great Mission/Very Select Recognition of Employee Value,0,"- sports brand; making the world better through sport
- global presence and opportunities to work anywhere in the world
- brand recognition
- good compensation
","- developing great managers is not a strong suit
- recognition of contribution mainly driven by constant self-promotion rather than results
- depending on department, your success dependent on fitting a specific mold/character type
- too many meetings
Advice to Management
- focus on developing better managers, create a true meritocracy, reduce the continuous self-promotion and internal sell-in
Helpfu","- focus on developing better managers, create a true meritocracy, reduce the continuous self-promotion and internal sell-in
Helpfu",4.0,2.0,4.0,3.0,3.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Thu Jan 28 2021," Senior Product Developer, Sportswear","Portland, OR",Former Employee ,Exhausting,0,"Very nice campus to work on.
","*Best* Work/Life balance you can have.
Helpfu",,3.0,,,,,,,,
Thu Jan 28 2021, Talent Acquisition Partner,"Portland, OR",Former Employee ,Talent Acquisition,0,"Great products, remote work options.
","Layoffs every 3 years, over worked.
Helpfu",,3.0,4.0,3.0,3.0,3.0,3.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Wed Jan 13 2021, Teacher,"Beaverton, OR",Former Employee ,Value Continuous Training,0,"Value the continuous training to better oneself, team, community and company
","Length of time to enter campus and find parking for 9:00 shift
Helpfu",,5.0,,,,,,,,
Wed Jan 13 2021, MIS Analyst,"Beaverton, OR",Current Employee ,Great Company!,0,"Opportunities are endless - work hard, play hard - this company has a role suited for anyone if you are willing to put in the time and effort.
","Can be challenging to navigate the Nike ""matrix"" at times.
Advice to Management
N/A
Helpfu","N/A
Helpfu",5.0,5.0,5.0,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
