date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Wed Jan 13 2021, Financial Analyst,"Baltimore, MD",Former Employee ,Very collegial environment,0,"Collegial environment
Global reach
Some Interesting work
","Work gets repetitive
Pay isn’t industry standard
Extremely institutionalized
Helpfu",,4.0,5.0,5.0,5.0,4.0,2.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Vice President,"New York, NY",Former Employee ,Normal Investment Bank,0,"Standard Investment Bank Pay and Opportunities
","Standard Investment Cons 
Political and demanding hours
Helpfu",,3.0,2.0,4.0,3.0,3.0,3.0,,,
Wed Jan 27 2021, Client Service Associate,"Irvine, CA",Current Employee ,Good Company,0,"Corp finance, work culture, Easy transfer , Management
","salary
not easy to move up in role
Helpfu",,3.0,3.0,3.0,3.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Wed Jan 27 2021, Operations Analyst,"Baltimore, MD",Current Employee ,OK,0,"Helpful with WFH, young employees
","Overworked, feel like just a number
Helpfu",,3.0,2.0,4.0,4.0,4.0,3.0,,,
Tue Jan 12 2021, AVP,"Dallas, TX",Current Employee ,Great Company,0,"Top talent at nearly all levels. Strong integrity at the core.
","Very few in person meetings. Mostly conference calls.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 12 2021, Public Finance Summer Analyst,"New York, NY",Former Employee ,Great program,0,"Top to bottom, incredible firm and program
","N/A great program with no complaints
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 12 2021, Investment Banking Associate,"New York, NY",Former Employee ,Hands down one of the best learning experiences I've ever had,0,"Great, hardworking and wicked smart people
","Tough life work balance, but the environment and people were a huge offset to that
Helpfu",,5.0,2.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 12 2021, Analyst,,Current Employee ,Best Place to Start Your Career,0,"Great Leadership, many opportunities, exciting work!
","The software and technology is outdated.
Helpfu",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Tue Jan 12 2021, Analyst,"New York, NY",Current Employee ,Good Company,0,"Top shop with innovative leader in Gorman
","Rigid hierarchy as with large banks
Advice to Management
Continue D&I efforts, relatively better vs the street but long strides to be made
Helpfu","Continue D&I efforts, relatively better vs the street but long strides to be made
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Financial Advisor,"Oakland, CA",Former Employee ,Dont,0,"Free Lunches, nice external status
","Everything else( terrible work culture, competitive to a fault, etc)
Advice to Management
Dont design a program where 90% of candidates will fail
Helpfu","Dont design a program where 90% of candidates will fail
Helpfu",2.0,,,,,,,,
Wed Jan 27 2021, Vice President,,Current Employee ,Intelligent folks + Poor pay +,0,"Intelligent people , Innovation friendly,
","Poor pay , No commitment to career management
Helpfu",,2.0,1.0,3.0,5.0,1.0,1.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Tue Jan 12 2021, Morgan Stanley Analyst,"New York, NY",Current Employee ,decent would do it again,0,"Good pay and the culture is awesome
","Monotonous work and very little autonomy
Helpfu",,4.0,,,,,,,,
Tue Jan 12 2021, Analyst,"New York, NY",Current Employee ,Great Experience,0,"Very friendly people, team atmosphere, very supportive
","The training has been a bit helter skelter but that is because of COVID and I do not hold it against the Firm
Helpfu",,4.0,,,,,,,,
Tue Jan 12 2021, Financial Advisor,,Former Employee ,Decent,0,"Good pay for what you do
","Bad scheduling if you care about life outside of work
Advice to Management
Don’t do shift bids
Helpfu","Don’t do shift bids
Helpfu",4.0,,,,,,,,
Tue Jan 12 2021, Financial Advisor,"Gilbert, AZ",Current Employee ,Performance Based Culture,0,"Generous PTO, Strong resume builder, Easy workload
","Management, Have to be liked to be promoted, Salary is uncompetitive, High Turnover
Advice to Management
Promote based on ability and results and set a clear expectation for what is expected of you.
Helpfu","Promote based on ability and results and set a clear expectation for what is expected of you.
Helpfu",4.0,5.0,5.0,5.0,2.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 12 2021, Vice President,"New York, NY",Current Employee ,Good place to work,0,"They really focus on people
","Salaries lower compared to other banks
Helpfu",,4.0,4.0,5.0,5.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Tue Jan 26 2021,Anonymous,,Former Employee ,FAA,0,"Need to be connected to a wealthy network who will give you their assets to manage.
","Impossible hurdles. You'll have to join a team. If you do that though, when you leave the assets you brought in stay with the team.
Helpfu",,3.0,,,,,,,,
Mon Jan 11 2021, Data Associate,"New York, NY",Current Employee ,Great company,0,"Salary, vacation amount is great
","None, best company I’ve been at
Helpfu",,5.0,,,,,,,,
Mon Jan 11 2021, Operations Analyst,"New York, NY",Current Employee ,Operations Analayst,0,"People are very friendly , lots of opportunity for growth if you put the time in
","Cant think of any Cons
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 11 2021, Analyst,"Chicago, IL",Former Employee ,Good company,0,"Good culture at the firm
","Little fish big pond Feeling
Advice to Management
None
Helpfu","None
Helpfu",5.0,4.0,5.0,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 11 2021, Intern,,Former Employee ,wealth management,0,"great people and competitive environment.
","I felt like as an intern, which isn't necessarily a bad thing, that I had little responsibility.
Helpfu",,5.0,3.0,5.0,5.0,5.0,5.0,,,
Tue Jan 12 2021, Analyst,"San Francisco, CA",Current Employee ,Analyst,0,"High performing and challenging work environment
","Work life balance can be difficult at times
Helpfu",,5.0,,,,,,,,
Tue Jan 26 2021, Wealth Advisor,"Minneapolis, MN",Former Employee ,Large Company,0,"There were a lot of resources and many people to connect with.
","People were very closed off & performance reviews were limited.
Helpfu",,2.0,,,,,,,,
Tue Jan 26 2021, FAA,"New York, NY",Current Employee ,Not for everyone,0,"Potential to earn high income
","If you are not on a team and are new to the industry it is nearly impossible to suceed
Advice to Management
provide incentive to senior fa's to work with faa's
Helpfu","provide incentive to senior fa's to work with faa's
Helpfu",2.0,2.0,1.0,1.0,2.0,2.0,,,
Mon Jan 11 2021, Operations Associate,"New York, NY",Current Employee ,Good place,0,"We’ll known, can work really anywhere after
","There aren’t any, hard to see how to get promoted
Helpfu",,4.0,,,,,,,,
Mon Jan 11 2021, Analyst,,Current Employee ,Amazing Place to work,0,"Friendly Environment
Great scope for career improvement
","They usually have long hours of work
Helpfu",,4.0,3.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,
Mon Jan 11 2021, IB Associate,"New York, NY",Former Employee ,Great place to start my career,0,"Exceptional people
Opportunity for those who prove themselves
Involvement in interesting and high-profile transactions
Mobility for strong performers
Phenomenal learning opportunity
Lots of strong exit opportunities
Corporate perks are good - gym, hair salon / barber, doctor in the building
","Bureaucracy
Lack of transparency
Expense policies are getting worse
Helpfu",,4.0,3.0,5.0,5.0,5.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Mon Jan 11 2021, Software Engineer,"New York, NY",Current Employee ,-,0,"- great culture and work life balance
","- long wait to apply for GC
Helpfu",,4.0,3.0,4.0,4.0,3.0,3.0,Approves of CEO,,
Sun Jan 10 2021, Associate,N/A,Former Employee ,Great place to work,0,"people, culture, strategy, compensation, career development
","none - truly a wonderful place to work
Helpfu",,5.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Sun Jan 10 2021, Client Service Associate,"Baltimore, MD",Current Employee ,Client Service Associate,0,"Work from home is now available to client service associates.
","Limited growth opportunity within role.
Helpfu",,5.0,5.0,5.0,5.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 11 2021, Technology Analyst,"New York, NY",Former Employee ,overall I had a great experience,0,"great people, very supportive community
","no major cons that I encountered
Helpfu",,5.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Sun Jan 10 2021, Vice President,"Salt Lake City, UT",Former Employee ,Solid Business,0,"They do what is necessary to ensure WM clients are satisfied with the experience.
The corp culture is identifiable, but not the strongest on Wall Street.
","They are sometimes overly flexible with serving their clients which results in tons of ad-hoc processes.
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Sun Jan 10 2021, Senior Manager,,Former Employee ,Best company to start your career,0,"Invested a lot in University Grads
","Easy to get lost in such a large company and just become a number
Helpfu",,4.0,,,,,,,,
Sun Jan 10 2021, Human Resources Business Partner,"Purchase, NY",Current Employee ,Great Company to work,0,"Benefits, Flexibility, Mobility, Training, Pay
","No work life balance as they promote
Helpfu",,4.0,2.0,5.0,5.0,5.0,5.0,,,
Sun Jan 10 2021, Financial Analyst,"New York, NY",Former Employee ,Great company,0,"Strong culture, good mobility across company, great resume builder
","Like other large corporations, can be bureaucratic and takes a long time to initiate change
Helpfu",,4.0,3.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 10 2021, Customer Service Representative,"South Jordan, UT",Current Employee ,Great opportunity,0,"Morgan stanley is a good work place for those who want to progress in investment and other career opportunities in that field. Their customer service is top notch.
","For those who can't get their sie, series 7 or 63. This type of field may not be for everyone.
Helpfu",,4.0,4.0,4.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 24 2021, GLS Analyst,N/A,Former Employee ,Typical Ops Job,0,"Job security, work not too difficult
","Salary is low, room for advancement is limited
Helpfu",,3.0,3.0,2.0,2.0,2.0,2.0,,,
Sat Jan 09 2021, Capital Markets Core Processing &amp; Risk ,"Baltimore, MD",Current Employee ,Morgan Stanley 2020 review,0,"salary, work life balance, training, benefits
","hard to qualify for mobility within company
Helpfu",,5.0,5.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
