date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Feb 02 2021, Systems Engineer,,Former Employee ,Engineer,0,"Great Place to work at
","Leadership Management lack of direction
Helpfu",,4.0,,,,,,,,
Wed Feb 03 2021, Supply Chain Manager,"The Woodlands, TX",Former Employee ,Supply Chain Manager salary,0,"Challenging and rewarding role, enjoyed working here
","Oil and gas industry fluctuations
Helpfu",,4.0,4.0,4.0,4.0,5.0,4.0,,,
Tue Feb 02 2021, HSE Coordinator,"Houston, TX",Former Employee ,HSE Dot coordinator,0,"My team was awesome to work with.
","Was part of the lay offs
Helpfu",,5.0,5.0,4.0,4.0,5.0,5.0,,,
Tue Feb 02 2021, Field Engineer I,"Farmington, NM",Former Employee ,Great opportunity and company to work for.,0,"Compensation, learning opportunities, advancement, and hands on work
","Travel and time away from home can be excessive
Helpfu",,5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Tue Feb 02 2021, Sales Manager,"Houston, TX",Former Employee ,Bad Boss was the reason I left and I should have stayed because he was gone a couple of months later,0,"Great People, Great Pay, OK benefits, Very Diverse Employees and taking great strides to embrace women as leaders.
","I had a very bad boss and asked to be reassigned on multiple occasions. Need to eliminate hair follicle drug test. The ""roughneck"" mentality in workplace is slowly being changed into a technology culture but so many are not fully buying in and waiting until retirement.
Advice to Management
. Need to diversify their customer portfolio and embrace wind and solar throughout all divisions and not just in controls. Need to fully support diversity efforts in Houston by having Floats in Chinese New Year, Juneteenth , Cinco de Mayo and Pride Parades in Houston like other major energy and chemical companies and participating in more STEM outreach in impoverished areas .
Helpfu",". Need to diversify their customer portfolio and embrace wind and solar throughout all divisions and not just in controls. Need to fully support diversity efforts in Houston by having Floats in Chinese New Year, Juneteenth , Cinco de Mayo and Pride Parades in Houston like other major energy and chemical companies and participating in more STEM outreach in impoverished areas .
Helpfu",4.0,4.0,3.0,3.0,3.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Tue Feb 02 2021, Lead Engineer,"Houston, TX",Current Employee ,Lead Engineer,0,"Exciting projects, always something new to work on
","There is a lot of red tape
Helpfu",,4.0,,,,,,,,
Sun Jan 31 2021, Directional Driller Field Specialist,"Midland, TX",Former Employee ,Directional Drilling pays well but does not offer long term stability,0,"there was a four week on two week off rotation that was pretty consistent
","work conditions i.e. food, internet connection and living conditions were dependent on the drilling contractor. Noble rigs had great accommodation. XTO was sub par.
Advice to Management
stop laying everyone off during a downturn. This is from someone who did not get laid off.
Helpfu","stop laying everyone off during a downturn. This is from someone who did not get laid off.
Helpfu",4.0,1.0,1.0,3.0,1.0,5.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Fri Jan 29 2021, Senior Sales Manager,"Houston, TX",Current Employee ,Great company to work for,0,"great management and value prop
","lack of in-person training classes
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 28 2021, Operations Coordinator,"Oklahoma City, OK",Former Employee ,Overall a great place to work.,0,"Pay, benefits, co-workers, career advancement
","Too many managers and not enough workers.
Advice to Management
N/A
Helpfu","N/A
Helpfu",4.0,4.0,4.0,4.0,4.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Wed Jan 27 2021, ASPIRE Development Program,"Houston, TX",Current Employee ,Wonderful Experience,0,"Everyone is there to help you, you can always meet and network with new people
","If your AL is bad, you have a harder time
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 26 2021, Audit Manager,"Houston, TX",Former Employee ,Great company,0,"Alot of opportunity in different product lines
","Not enough opportunities for career advancement
Helpfu",,4.0,3.0,3.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 27 2021, Directional Driller,"Houston, TX",Former Employee ,Baker Hughes,0,"Good place to work
Good benefits
","Some of the field management was weak
Helpfu",,4.0,4.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Feb 09 2021, Chemical Operator,"Bakersfield, CA",Former Employee ,Good company,0,"Decent pay, room for advancement
","Upper Management can be better
Helpfu",,3.0,,,,,,,,
Tue Jan 26 2021, Software Test Engineer,,Former Employee ,Good company,0,"Benefits are good, management is supportive. Can be tough to meet deadlines though, same as any other software development team.
","My location had no covered parking at the time.
Helpfu",,5.0,5.0,4.0,4.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Mon Feb 08 2021, Senior Sales Leader,"Olathe, KS",Former Employee ,Life at Baker,0,"Lots of options when the oil prices are up
","Zero options when the oil prices are down
Advice to Management
Appreciate your Ling time employees
Helpfu","Appreciate your Ling time employees
Helpfu",3.0,3.0,2.0,4.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 24 2021, Key Account Manager (KAM),"Houston, TX",Current Employee ,NA,0,"Good company to work for during pandemic
","No cons for this company at this time
Helpfu",,4.0,,,,,,,,
Mon Jan 25 2021, Senior Product Line Manager,"Houston, TX",Current Employee ,Good Company,0,"good pay, benefits, permissive leave, mentorship, can travel
","hard to grow
lots of red tape
lots of turnover (as with most oil and gas companies)
Helpfu",,4.0,4.0,4.0,3.0,3.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Sat Jan 23 2021," Senior Manager, Program Management","Houston, TX",Current Employee ,Great place to work,0,"Great company, staf and work environment
","Little bit hard to change mind set
Advice to Management
Decentralized work and decision making
Helpfu","Decentralized work and decision making
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 22 2021, Technician,N/A,Former Employee ,Baker Hughes,0,"Great company to work for
","Ups and downs with the oil price
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 22 2021, Research Associate,N/A,Former Employee ,Great Place to Work,0,"Salary and benefits were wonderful
","You occasionally work long hours
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,,,
Sat Jan 23 2021, Engineer,,Former Employee ,Review,0,"good company and good benefits
","no cons, no cons, no cons
Helpfu",,4.0,,,,,,,,
Fri Jan 22 2021, Aspire,"Houston, TX",Current Employee ,Good opportunity for development,0,"upward mobility | Technological | Forward thinking
","None I care to share
Helpfu",,5.0,5.0,2.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Feb 06 2021, Senior Engineer,"Oklahoma City, OK",Former Employee ,Not sure why they are still do business with this management system,0,"You can stay there with doing nothing and just bringing some buzz words
","The management system is really bad and no one cares about what you really do
Helpfu",,2.0,3.0,3.0,3.0,2.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Jan 21 2021, FP&amp;A Manager,"Houston, TX",Current Employee ,Great culture,0,"A number of top notch people leaders and strategic thinkers, and a forward-thinking company dedicated to corporate social responsibility.
","Limited development opportunities past a certain level
Helpfu",,4.0,5.0,5.0,4.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Field Service Representative,"Houston, TX",Current Employee ,Baker Hughes is an interesting situation to say the least.,0,"Good compensation and benefits work life schedule.
","If times are tough they will let go of a lot of people without blinking an eye.
Advice to Management
Prepare for the good and bad times.
Helpfu","Prepare for the good and bad times.
Helpfu",4.0,5.0,3.0,2.0,3.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Thu Jan 21 2021, Cook,"Los Angeles, CA",Former Employee ,Good,0,"Morning how are you going.
","Nightthis was freestyle and boile in charge.
Helpfu",,5.0,,,,,,,,
Thu Jan 21 2021, Applications Engineer,"Houston, TX",Current Employee ,Great company to work,0,"Great community/employees to work with, very good healthcare benefits and opportunities to grow
","Sometimes politics plays too much, some management lack of accountability can be experienced
Helpfu",,4.0,3.0,3.0,5.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Wed Jan 20 2021, Engineering Manager,"Broken Arrow, OK",Former Employee ,"Baker Hughes, Inc.",0,"Baker Hughes Inc. is a great company with good people and customer involvement.
Customer support is very important. Engineering evaluation and design are high end and require API 14A validation which make the company very competitive. It is a leader in the design and application of safety valves used in well bore.
","Not too many . It does get affected by the swigs in the oil market unfortunately.
Helpfu",,5.0,4.0,5.0,4.0,4.0,4.0,Recommends,Negative Outlook,No opinion of CEO
Tue Jan 19 2021, Buyer/Planner II,"Houston, TX",Former Employee ,Great company,0,"Very organized and takes care of their employees
","Too many changes in management
Helpfu",,5.0,,,,,,,,
Tue Jan 19 2021, Regustered Nurse Auditor,"Brandywine, DE",Former Employee ,good place to work,0,"pay and time off, room to grow
","no breaks, poor leadership, no pto
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,,,
Tue Jan 19 2021, ASPIRE Field Engineer,"Canonsburg, PA",Former Employee ,Good,0,"Pay, Hands on field Experience
","Work hours, work conditions, Weather
Helpfu",,5.0,1.0,3.0,3.0,4.0,5.0,Recommends,Positive Outlook,Disapproves of CEO
Tue Jan 19 2021, Production Manager,"Houston, TX",Former Employee ,Baker Hughes is a great company committed to its people and customers,0,"Exceptional safety culture
growth opportunity
customer driven
Compliance oriented
","Oil and Gas business is a roller coaster
Advice to Management
opportunities for advance to management is tremendously good. 
I started as machinist, grew to become a Plant manager.
Helpfu","opportunities for advance to management is tremendously good. 
I started as machinist, grew to become a Plant manager.
Helpfu",5.0,4.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Applications Engineer,"San Jose, CA",Current Employee ,Application engineer,0,"Great work and life balance. Unlimited vacations
","-No career growth opportunities
-Performance review is just general conversation on past 6 months or a year of what you did, and there is no evaluation criteria, which would demotivate you because this review is not going to give you anything.
-no clear vision
Helpfu",,2.0,5.0,2.0,3.0,1.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Feb 01 2021, Lead Applications Engineer,,Current Employee ,Glassdoor promised this would only take a minute,0,"Flexible work environment, challenging industry.
","Fluctuations in oil markets have led to volatility, company still working to find its identity as an independent organization.
Helpfu",,3.0,,,,,,,,
Mon Jan 18 2021, Electronic Technician,"Houston, TX",Former Employee ,Electronic Technician,0,"Good place to work for sure
","Lay offs when business is slow
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,,
Mon Jan 18 2021, Manufacturing Engineer,"Houston, TX",Former Employee ,"Good Pay, Good Environment, Oil is Always Shaky",0,"Good Environment, helpful coworkers, good management
","Terrible on boarding training or explanation of responsibilities
Helpfu",,5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Negative Outlook,Approves of CEO
Sun Jan 31 2021,Anonymous,"Bakersfield, CA",Former Employee ,Keep looking elsewhere,0,"Benefits, 401k, some great people not all!
","Never a secure manager/supervisor due to rapid movement within the company. Yet it’s hard to move anywhere within the company if you have no education/degree even with experience.
Advice to Management
Stop judging others and give employees more of a chance to move up on positions.
Helpfu","Stop judging others and give employees more of a chance to move up on positions.
Helpfu",3.0,1.0,1.0,1.0,1.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Sat Jan 30 2021, Research Engineer,"Houston, TX",Former Employee ,"Decent company, poor management",0,"Great coworkers, good competitive pay, benefits were decent, teams are devise
","Huge culture of micro management, HR and company always supported managers rather than employees.
Advice to Management
Listen to your employees and trust them. People work better when they respect you.
Helpfu","Listen to your employees and trust them. People work better when they respect you.
Helpfu",3.0,3.0,3.0,3.0,4.0,4.0,Recommends,Negative Outlook,No opinion of CEO
Thu Jan 14 2021, Mechanical Engineer,"Austin, TX",Former Employee ,Great company to work with when oil price is north of $70,0,"Great company to work with when oil price is north of $70
","Not a good time to work for due to workforce reduction
Helpfu",,4.0,,,,,,Recommends,Negative Outlook,No opinion of CEO
Thu Jan 14 2021, Lead Engineer,"Houston, TX",Former Employee ,Working in Baker Hughes,0,"Salary is above average 
Benefits are awesome 
401K is matched up to 5%
","Advancement 
Managers play favorites
Glass ceilings for some 
No loyalty to employees
Advice to Management
Loyal to experienced employees they have got your back. Allow experienced non-degreed employees a chance to move up like those with degrees
Helpfu","Loyal to experienced employees they have got your back. Allow experienced non-degreed employees a chance to move up like those with degrees
Helpfu",4.0,4.0,3.0,4.0,3.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Thu Jan 14 2021, Commercial Manager,"Houston, TX",Former Employee ,Great company to work for,0,"Many professional opportunities through rotational assignments
","Very complex to navigate internally
Helpfu",,4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 28 2021, Senior Project Manager,,Former Employee ,Good Company,0,"The people and culture. Varied work assignments
","ups and down of oil and gas industry
Helpfu",,3.0,,,,,,,,
Tue Jan 12 2021, Assistant,,Current Employee ,Okay,0,"Really good staff but needs more help
","Bosses are good as well
Helpfu",,5.0,5.0,5.0,5.0,,,,,
Wed Jan 13 2021, Field Engineer,"Perryton, TX",Former Employee ,Solid Company,0,"It was a great company and culture to be around
","Same pit falls as other service company
Advice to Management
don't hire sangel employees
Helpfu","don't hire sangel employees
Helpfu",4.0,,,,,,,,
Tue Jan 26 2021, Intern,,Former Employee ,Summer Intern,0,"The other employees are very friendly and it was genuinely fun working there over the summer.
","The way they handled my internship was poor. I failed to receive vital software and technology that I needed to complete my internship successfully.
Helpfu",,3.0,,,,,,,,
Mon Jan 11 2021, Field Engineer II,"Midland, TX",Former Employee ,Good place to start career.,0,"Very valuable training and education.
","Can get laid off when the market changes overnight.
Helpfu",,4.0,3.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 11 2021, Global Account Director,"Houston, TX",Former Employee ,Baker Hughes experience,0,"People I worked with are the best!
","Too much driven by Wall Street quarterly expectation
Helpfu",,4.0,4.0,3.0,5.0,3.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Mon Jan 25 2021, Engineer,"Houston, TX",Current Employee ,Review From me,0,"Great coworkers, nice 401k matching
","As a woman, it is very hard to advance or get equally paid to counterpart. Not a lot of diversity.
Helpfu",,3.0,4.0,4.0,1.0,2.0,4.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Mon Jan 25 2021, Field Engineer,"Midland, TX",Former Employee ,Working review,0,"Bake Hughes is still a better place to work for
","I don't have nothing to say about cons
Helpfu",,3.0,,,,,,,,
Mon Jan 11 2021, Senior Buyer,"Houston, TX",Former Employee ,Great,0,"Great environment to work in
","Could not find any negatives
Helpfu",,5.0,,,,,,,,
Sun Jan 10 2021, Directional Driller,"Pittsburgh, PA",Former Employee ,Oilfield,0,"Awesome pay
Great motors and rss
","Bad management in the office
Hold on to hands that are awful at doing the job itself in the field
No schedule
Advice to Management
Hire and keep experienced dd hands.
Stop hiring glitter chiggers from down south
Helpfu","Hire and keep experienced dd hands.
Stop hiring glitter chiggers from down south
Helpfu",4.0,3.0,3.0,2.0,3.0,5.0,Recommends,Neutral Outlook,Disapproves of CEO
Sun Jan 10 2021, Manufacturing Engineer,"Twinsburg, OH",Current Employee ,"Great Culture, Benefits, and Work Life Balance",0,"Honestly by far the best employer I've had. It's a big company, so I'm sure this varies location to location. In Ohio at Reuter-Stokes not only do they talk the talk, they walk the walk. Understanding supervisors allowing time off as needed, good pay, good people, good benefits, interesting stuff.
","Can't think of many here honestly. It occasionally feels like we're working in circles, but every place has issues.
Advice to Management
Keep treating your employees right. I personally am willing to go above and beyond when needed since I know that when I need time off, I get it.
Helpfu","Keep treating your employees right. I personally am willing to go above and beyond when needed since I know that when I need time off, I get it.
Helpfu",5.0,5.0,5.0,3.0,4.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Fri Jan 08 2021, Country Manager,"San Jose, CA",Current Employee ,Great Company,0,"Sensitive to individual growth needs.
","No negatives that can be thought of.
Advice to Management
Work life balance for field workers to be a consideration.
Helpfu","Work life balance for field workers to be a consideration.
Helpfu",5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 08 2021, Field Engineer II,"Houston, TX",Former Employee ,Field engineer 2,0,"Great pay but long hours
","They didn’t give you the rotation you wanted you where either always working or at home for 4 weeks
Helpfu",,5.0,,,,,,Recommends,Neutral Outlook,Approves of CEO
Fri Jan 08 2021, Lead Mechanical Engineer,"Houston, TX",Former Employee ,Overall good experience,0,"Challenging projects, good pay, good manager
","Oil and Gas boom/bust cycle
Advice to Management
Try to penetrate other industries
Helpfu","Try to penetrate other industries
Helpfu",4.0,4.0,3.0,3.0,2.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Fri Jan 08 2021, Product Line Manager,"Houston, TX",Current Employee ,Great Place to work,0,"Competitive, Less number of layers , product management
","Agile and slow to react, inventory management
Helpfu",,4.0,4.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 23 2021, Field Service Technician,"Houston, TX",Current Employee ,Lost its way,0,"Good process driven company with decent benefits
","no focus on the customer - management are only concerned with there jobs
Advice to Management
focus on sales and making money, good service wins business
Helpfu","focus on sales and making money, good service wins business
Helpfu",3.0,4.0,2.0,4.0,3.0,3.0,Recommends,Negative Outlook,Disapproves of CEO
Fri Jan 22 2021, Designer,"Houston, TX",Former Employee ,Fine,0,"Good salary and workspace is nice
","no good management and no plan
Advice to Management
Okay
Helpfu","Okay
Helpfu",3.0,,,,,,,,
Tue Jan 05 2021, Analyst,N/A,Former Employee ,Good company,0,"Good company and good benefits
","No cons that I can really say
Helpfu",,5.0,,,,,,,,
Wed Jan 06 2021, Administrative Assistant,"Midland, TX",Former Employee ,Good Company,0,"Pay, benefits, flexibility, and work environment
","Layoffs, not a stable company
Advice to Management
Communicate better
Helpfu","Communicate better
Helpfu",5.0,5.0,3.0,5.0,5.0,5.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Tue Jan 05 2021, Physicist/R&amp;D Staff,"Houston, TX",Former Employee ,Excellent work environment with great people.,0,"Great people, strong R&D group, amazing resources and benefits
","Ups and Down of oil industry
Helpfu",,4.0,5.0,5.0,5.0,4.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Jan 19 2021, Enterprise Architect,"Mason, OH",Current Employee ,Good place to work,0,"Unlimited time off, good leadership, interesting work, environment and safety focus
","Oil and Gas, cyclical behavior is severe
Helpfu",,3.0,4.0,5.0,5.0,3.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Jan 19 2021, Field Specialist,,Former Employee ,Money vs life,0,"Money is good but working 90 + hours a week
","little time to have a life
Helpfu",,3.0,1.0,2.0,5.0,4.0,5.0,Doesn't Recommend,,Disapproves of CEO
Sat Jan 16 2021, Lwd Field Engineer,"Broussard, LA",Former Employee ,Good Company,0,"Great pay, good benefits, decent management
","Not very good work-life balance
Helpfu",,3.0,2.0,3.0,5.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Jan 01 2021, Account Manager,,Current Employee ,Not bad,0,"Good benefits and leadership and people
","Long hours, crapy delivery, invoicing
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,,,
Fri Jan 15 2021, Planner,"Houston, TX",Former Employee ,Very unorganized,0,"Enjoyed the people I worked with
","So much change over quite a few years now. Nobody seems to have a handle on their function.
Advice to Management
Care for the employees instead of advertising how much you care.
Helpfu","Care for the employees instead of advertising how much you care.
Helpfu",2.0,2.0,3.0,3.0,2.0,4.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Jan 13 2021, Intern,"Houston, TX",Former Employee ,Good company,0,"good pay and compensation for the work
","Can fire you at any given moment
Helpfu",,3.0,3.0,4.0,4.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 14 2021, Senior Sourcing Leader,"Houston, TX",Former Employee ,Career Longevity,0,"Good for entry level positions with career growth
","Growth as you gain experience and opportunities can be limited with Senior positions.
Helpfu",,3.0,3.0,4.0,3.0,4.0,3.0,Neutral Outlook,,Approves of CEO
Tue Jan 12 2021, Senior Supply Chain Manager,"North Houston, TX",Former Employee ,15 years at the Company,0,"Lots of opportunity to move around
","No loyalty to dedicated long term employees
Advice to Management
Find ways to ""humanize"" the company again
Helpfu","Find ways to ""humanize"" the company again
Helpfu",3.0,3.0,2.0,4.0,5.0,5.0,Recommends,Negative Outlook,No opinion of CEO
Wed Jan 13 2021, Geoscientist,,Current Employee ,It used to be better,0,"One of the biggest service oil company
","What the company is becoming nowadays does not make people wants to stay
Helpfu",,3.0,2.0,3.0,3.0,3.0,3.0,,,
Mon Feb 01 2021, Product Line Director,"Anchorage, AK",Current Employee ,Terrible Company,0,"Company provides a very nice picture for employment
","Company does not provide payment and honor its obligations
Advice to Management
Remove the current nonsense GE leadership who has failed their own company and Baker will thrive
Helpfu","Remove the current nonsense GE leadership who has failed their own company and Baker will thrive
Helpfu",1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,
Tue Feb 02 2021, Senior Engineer,,Former Employee ,Worst company ever,0,"Senior age old employees are devoted, and ready to help. In my site, the lab and the technician are very good.
","The managers are blind and selfish, misuse whatever power in their hands, and listen only to those best at flattering. If you want to survive in this company, better not totally focus on your projects in hands, that does not help. Better watch the managers' faces and learn what they want. What they care is something big and vague to make them look good, they do not care about the technical details.
Advice to Management
Better learn how to use the right engineers, not only those guys who makes up big stories. I bet the company will decline and decline.
Helpfu","Better learn how to use the right engineers, not only those guys who makes up big stories. I bet the company will decline and decline.
Helpfu",1.0,2.0,1.0,1.0,1.0,4.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Dec 27 2020, Account Manager,"Dallas, TX",Former Employee ,Great Compensation,0,"Compensation, Sales Support, Upward Movement
","Culture is a bit conservative.
Helpfu",,4.0,,,,,,,,
Mon Jan 11 2021, Geoscientist,"Houston, TX",Current Employee ,"Diversity, Growth opportunities",0,"Global company. Diversity is clear in several teams.
","Growth and promotion opportunities is not clear.
Helpfu",,3.0,2.0,4.0,4.0,2.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 11 2021, Mechanical Engineering Manager,"Denver, CO",Former Employee ,Not what they used to be,0,"Lots of good people who genuinely care about each other.
","The company has been thoroughly shuffled by the GE merger and separation. They don't seem to have a clear direction anymore, and many of the business decisions don't make sense.
Helpfu",,2.0,,,,,,,,
